seed,primary_length (m),k (10-8 m/s/MPa),_length (m),surface (m2),Jv (uL/s)
47172522,0.09000000000000001,32.76558,0.338,0.0001090886318873244,0.006121263555906396
93981809,0.09000000000000001,32.76558,0.28900000000000003,9.855157304755214e-05,0.005785365854856135
29571905,0.09000000000000001,32.76558,0.39590000000000003,0.00012287378337164372,0.006434882040856515
74697142,0.09000000000000001,32.76558,0.2187,7.87274322530169e-05,0.004828253752686531
42844432,0.09000000000000001,32.76558,0.1951,7.194184344867526e-05,0.004032874947162711
78585300,0.09000000000000001,32.76558,0.2641,8.598099269903636e-05,0.005242928466121242
29975591,0.09000000000000001,32.76558,0.2366,8.407216100271615e-05,0.004850169129605786
61946850,0.09000000000000001,32.76558,0.2968,9.793274212664758e-05,0.005324735997693185
87817348,0.09000000000000001,32.76558,0.2061,7.395227425141333e-05,0.004514822030671732
59958045,0.09000000000000001,32.76558,0.18710000000000002,6.940494454904841e-05,0.003935619386825118
85132953,0.09000000000000001,32.76558,0.272,9.513722731977793e-05,0.005342849006943832
84377757,0.09000000000000001,32.76558,0.17800000000000002,6.667716247978946e-05,0.003872115993575528
50517752,0.09000000000000001,32.76558,0.1494,5.786267030790638e-05,0.0035225528327183643
42408244,0.09000000000000001,32.76558,0.2354,8.311158763295445e-05,0.004754980047428665
76571123,0.09000000000000001,32.76558,0.3039,0.00010054353128548692,0.005718582889988583
65002137,0.09000000000000001,32.76558,0.1504,5.810589241114729e-05,0.003307817178920857
52451812,0.09000000000000001,32.76558,0.1621,6.178193280696581e-05,0.0036441222888925623
23165727,0.09000000000000001,32.76558,0.2214,7.872743225301678e-05,0.004612736493405723
27820142,0.09000000000000001,32.76558,0.117,4.789672159662956e-05,0.002658873048033664
2673532,0.09000000000000001,32.76558,0.1652,6.27363486551264e-05,0.0036170134220407314
72834002,0.1,32.76558,0.3204,0.00011145026133280831,0.006357599308426826
59112191,0.1,32.76558,0.3829,0.00012875289703172214,0.007484537731388308
26356431,0.1,32.76558,0.3544,0.000122222845373821,0.006669069704056504
34117467,0.1,32.76558,0.9236000000000001,0.00025032207750533763,0.011078664219921664
7366103,0.1,32.76558,0.44070000000000004,0.00014072927654574523,0.007529426012068807
34525651,0.1,32.76558,0.3991,0.0001331770763020659,0.007664884895727994
75949617,0.1,32.76558,0.4334,0.0001338590218193842,0.007468695713276331
5461645,0.1,32.76558,0.389,0.00012999363763433185,0.007548914336403594
3979319,0.1,32.76558,0.5207,0.00015963286786093136,0.008825918435063678
92032685,0.1,32.76558,0.2479,8.94986968251149e-05,0.005077275344663833
19636936,0.1,32.76558,0.4617,0.00014448844348317972,0.008027570014392004
64796344,0.1,32.76558,0.5894,0.00017130937607298747,0.008409740516336996
3853911,0.1,32.76558,0.3729,0.00011993563397511491,0.006246998810068259
80413542,0.1,32.76558,0.4202,0.00013349418866452322,0.007958096613468591
33233581,0.1,32.76558,0.41350000000000003,0.00013221927381702801,0.007202086881188657
96267107,0.1,32.76558,0.27240000000000003,9.664450064311716e-05,0.00561407379896871
37843772,0.1,32.76558,0.3829,0.00012385766735889604,0.007107617752303237
9568736,0.1,32.76558,0.48100000000000004,0.00014932209793999573,0.008692355365061254
57990358,0.1,32.76558,0.3018,0.00010081006400621732,0.0061379002566098115
59014033,0.1,32.76558,0.30610000000000004,0.00010556982820381868,0.006391514735810838
31489967,0.1,32.76558,0.21760000000000002,8.009616134033287e-05,0.004773715119503631
87444011,0.1,32.76558,0.4435,0.0001400340923569874,0.008299067419524362
7675840,0.1,32.76558,0.2594,9.285454609767952e-05,0.0049439708778636435
28606653,0.1,32.76558,0.41040000000000004,0.00012642689324692905,0.0067818300944977065
43685485,0.1,32.76558,0.43620000000000003,0.00013374572342192499,0.00700503265142174
59165838,0.1,32.76558,0.19260000000000002,7.241773190384094e-05,0.004304731097115456
35278728,0.1,32.76558,0.203,7.494539452106613e-05,0.004372912255543011
94126179,0.1,32.76558,0.199,7.445279279298336e-05,0.004466806623166524
13679734,0.1,32.76558,0.2477,8.480974412592529e-05,0.0047713373832443135
39711206,0.1,32.76558,0.3287,0.0001094429092908699,0.006258975620844805
46882451,0.1,32.76558,0.2093,7.763315269991847e-05,0.004395082024529375
92460747,0.1,32.76558,0.4418,0.00013462378600223316,0.007512597319556617
57273880,0.1,32.76558,0.2403,8.715883861672121e-05,0.005031554701208593
23210032,0.1,32.76558,0.22840000000000002,8.285780977839745e-05,0.004757454830379673
45914820,0.1,32.76558,0.337,0.00011089916314951475,0.006808210144524338
79000065,0.1,32.76558,0.2838,9.65706103839042e-05,0.005255814808491342
64755625,0.1,32.76558,0.1612,6.282431324942681e-05,0.003549606407906437
