index,primary_length,k0,axfold,radfold,delta,nude_length,length,surface,Jv,i3,i4,i6,i8,seed
1330,0.11,50,1.0,1.0,0.0022,0.036,1.1871,0.000984176783687,0.0142436754039,22,14,14,8,74927058
1331,0.11,50,1.0,1.0,0.0023,0.009,0.888,0.000775806252708,0.0112496571029,15,13,12,3,32616071
1332,0.11,50,1.0,1.0,0.0023,0.012,0.981,0.00083056421266,0.012097621499,18,17,12,4,50495011
1333,0.11,50,1.0,1.0,0.0023,0.015,0.8713,0.000738342131995,0.0107118580994,13,17,8,5,88031033
1334,0.11,50,1.0,1.0,0.0023,0.018,0.7904,0.000689240295456,0.0100231765917,15,9,8,5,22288722
1335,0.11,50,1.0,1.0,0.0023,0.021,1.0528,0.000876807199883,0.0127245853573,17,18,11,5,58418631
1336,0.11,50,1.0,1.0,0.0023,0.024,0.6379,0.000568843155237,0.00830426216278,12,7,7,5,90062054
1337,0.11,50,1.0,1.0,0.0023,0.027,0.8472,0.000758336484279,0.0109725812498,16,13,11,4,7707958
1338,0.11,50,1.0,1.0,0.0023,0.03,1.1509,0.000976506271064,0.0140967386603,15,15,17,6,43461731
1339,0.11,50,1.0,1.0,0.0023,0.033,0.6429,0.000594009825667,0.00855620432198,10,9,7,6,91868465
1340,0.11,50,1.0,1.0,0.0023,0.036,0.8278,0.000715647266665,0.0103887106536,12,10,6,6,11100575
1341,0.11,50,1.0,1.0,0.0024,0.009,0.886,0.000729290575241,0.0106180791915,14,9,11,6,51296750
1342,0.11,50,1.0,1.0,0.0024,0.012,1.0968,0.000931925814672,0.0134718151536,17,14,15,5,33752233
1343,0.11,50,1.0,1.0,0.0024,0.015,0.957,0.000833308708002,0.012058335482,18,14,13,4,76626442
1344,0.11,50,1.0,1.0,0.0024,0.018,0.872,0.000767669527735,0.0111122887951,19,10,11,5,62274300
1345,0.11,50,1.0,1.0,0.0024,0.021,1.1204,0.000923102965864,0.0133924084158,15,19,13,7,15220306
1346,0.11,50,1.0,1.0,0.0024,0.024,1.1839,0.000993342694413,0.0143321419422,19,15,14,10,98718759
1347,0.11,50,1.0,1.0,0.0024,0.027,1.2607,0.00102727943489,0.0149161399392,26,20,12,5,80964988
1348,0.11,50,1.0,1.0,0.0024,0.03,0.9759,0.000846239503364,0.0122223889015,17,15,10,6,82871824
1349,0.11,50,1.0,1.0,0.0024,0.033,0.5723,0.000513988434231,0.0075065324886,15,7,6,3,19061386
1350,0.11,50,1.0,1.0,0.0024,0.036,0.8162,0.000719799195516,0.0104215472751,11,11,8,6,25889398
1351,0.12,50,1.0,1.0,0.001,0.009,2.2124,0.00173715609851,0.0247740312806,42,37,20,10,8552276
1352,0.12,50,1.0,1.0,0.001,0.012,2.6929,0.00209433017615,0.0296397213176,46,38,29,17,51981142
1353,0.12,50,1.0,1.0,0.001,0.015,2.9369,0.00223608951809,0.0315402913956,58,41,33,21,41697250
1354,0.12,50,1.0,1.0,0.001,0.018,2.0595,0.00168101093691,0.0241389020466,36,21,18,10,23880629
1355,0.12,50,1.0,1.0,0.001,0.021,2.5847,0.00205348821501,0.0292485216754,53,44,23,11,45840873
1356,0.12,50,1.0,1.0,0.001,0.024,2.5963,0.00203463740245,0.0292344022014,60,32,22,11,41047134
1357,0.12,50,1.0,1.0,0.001,0.027,2.0678,0.00166342681451,0.0237840895149,32,27,25,11,1264409
1358,0.12,50,1.0,1.0,0.001,0.03,3.123,0.0023754817328,0.0337798395612,60,45,33,14,32633727
1359,0.12,50,1.0,1.0,0.001,0.033,1.6073,0.00130503266795,0.0188036205505,26,27,18,5,87532568
1360,0.12,50,1.0,1.0,0.001,0.036,3.2038,0.00244379679603,0.035101601134,71,38,25,16,17858876
1361,0.12,50,1.0,1.0,0.0011,0.009,3.7028,0.00278336036188,0.0394890650325,66,53,39,16,25636164
1362,0.12,50,1.0,1.0,0.0011,0.012,2.0223,0.00162598908317,0.0234476838374,32,32,17,11,77291851
1363,0.12,50,1.0,1.0,0.0011,0.015,2.4219,0.00191096797933,0.0273546343642,47,33,25,9,14199165
1364,0.12,50,1.0,1.0,0.0011,0.018,2.0852,0.00163247207377,0.023368567563,39,37,16,12,98407830
1365,0.12,50,1.0,1.0,0.0011,0.021,2.6214,0.00203320357957,0.0288558061651,50,43,23,11,96675696
1366,0.12,50,1.0,1.0,0.0011,0.024,2.8108,0.00220326289079,0.0312563167082,51,38,26,13,4535204
1367,0.12,50,1.0,1.0,0.0011,0.027,1.7745,0.00144564407194,0.0209387759631,33,19,16,8,9253855
1368,0.12,50,1.0,1.0,0.0011,0.03,2.3833,0.00188332070734,0.0267955172601,46,31,21,12,1928005
1369,0.12,50,1.0,1.0,0.0011,0.033,3.5939,0.00270696838961,0.0383069931571,68,66,36,14,21572046
1370,0.12,50,1.0,1.0,0.0011,0.036,1.8979,0.001564774522,0.0223683141623,38,29,19,9,84101737
1371,0.12,50,1.0,1.0,0.0012,0.009,2.6059,0.00202355386357,0.0287766497396,46,43,24,18,82100977
1372,0.12,50,1.0,1.0,0.0012,0.012,2.5358,0.00200129794157,0.0284056773826,45,30,30,14,41178016
1373,0.12,50,1.0,1.0,0.0012,0.015,1.8927,0.00153518323247,0.022102281633,35,34,18,7,86396744
1374,0.12,50,1.0,1.0,0.0012,0.018,2.462,0.00193589714535,0.0277851866261,46,34,23,11,41193809
1375,0.12,50,1.0,1.0,0.0012,0.021,2.0629,0.00165890543436,0.023852585104,39,27,23,7,10751337
1376,0.12,50,1.0,1.0,0.0012,0.024,2.0452,0.00167455433568,0.0238825734808,34,26,25,12,8823381
1377,0.12,50,1.0,1.0,0.0012,0.027,1.9829,0.00160616186362,0.0228860168742,29,25,20,12,21933289
1378,0.12,50,1.0,1.0,0.0012,0.03,2.764,0.00209047732692,0.0300172219375,51,37,31,8,82197492
1379,0.12,50,1.0,1.0,0.0012,0.033,2.2392,0.00171486323138,0.0247778260744,43,30,22,10,44456838
1380,0.12,50,1.0,1.0,0.0012,0.036,1.988,0.0016036284833,0.0226522345423,30,25,28,14,97440226
1381,0.12,50,1.0,1.0,0.0013,0.009,2.8682,0.00220341946777,0.0310714529091,42,52,34,14,3593744
1382,0.12,50,1.0,1.0,0.0013,0.012,1.9606,0.0015426470283,0.0222933288584,38,25,21,7,25842737
1383,0.12,50,1.0,1.0,0.0013,0.015,2.9136,0.0022241307315,0.0318779085657,50,45,28,13,74581786
1384,0.12,50,1.0,1.0,0.0013,0.018,2.4623,0.00190510601876,0.0271031323137,51,43,27,11,61517546
1385,0.12,50,1.0,1.0,0.0013,0.021,1.7021,0.00142267651636,0.0202924048546,29,28,17,14,62137556
1386,0.12,50,1.0,1.0,0.0013,0.024,2.0908,0.00164800662112,0.0236395638352,35,25,26,9,22793922
1387,0.12,50,1.0,1.0,0.0013,0.027,2.1556,0.00172556500392,0.0244336754294,34,30,21,17,46079139
1388,0.12,50,1.0,1.0,0.0013,0.03,1.7545,0.00140170399779,0.0201133169569,30,26,22,6,82831871
1389,0.12,50,1.0,1.0,0.0013,0.033,1.8942,0.00154014443559,0.022103280913,35,21,19,14,3127431
1390,0.12,50,1.0,1.0,0.0013,0.036,1.7982,0.00141796161411,0.0203701875276,34,23,15,9,61377774
1391,0.12,50,1.0,1.0,0.0014,0.009,1.6869,0.00137610806014,0.0198650772849,27,27,14,10,2796594
1392,0.12,50,1.0,1.0,0.0014,0.012,2.2016,0.00172889886204,0.0247378654189,36,31,20,13,2518595
1393,0.12,50,1.0,1.0,0.0014,0.015,2.0574,0.00162261124275,0.0233311721214,43,30,25,11,49972531
1394,0.12,50,1.0,1.0,0.0014,0.018,1.7125,0.00137302929934,0.0197618512897,26,22,23,10,70101945
1395,0.12,50,1.0,1.0,0.0014,0.021,2.1859,0.00174430146251,0.0247548360783,39,30,25,14,85116254
1396,0.12,50,1.0,1.0,0.0014,0.024,1.6484,0.00132434969285,0.0191870513545,28,18,23,9,6018981
1397,0.12,50,1.0,1.0,0.0014,0.027,2.2187,0.00172338348198,0.024591639992,38,40,24,12,50481465
1398,0.12,50,1.0,1.0,0.0014,0.03,1.5532,0.00126383005198,0.0181510818891,20,17,23,9,96943379
1399,0.12,50,1.0,1.0,0.0014,0.033,1.4586,0.0012125466935,0.0175370678474,26,15,14,9,52422960
1400,0.12,50,1.0,1.0,0.0014,0.036,1.8614,0.00144574083299,0.0208105849152,37,26,21,9,2561593
1401,0.12,50,1.0,1.0,0.0015,0.009,1.6681,0.00134658714229,0.0194817818327,32,23,17,9,29652438
1402,0.12,50,1.0,1.0,0.0015,0.012,1.59,0.00132190427713,0.0190595209865,28,19,14,10,93210415
1403,0.12,50,1.0,1.0,0.0015,0.015,2.2063,0.00171699373385,0.0247271507255,35,38,26,11,77333576
1404,0.12,50,1.0,1.0,0.0015,0.018,2.0519,0.00162310384448,0.0231193722619,33,29,26,12,36323202
1405,0.12,50,1.0,1.0,0.0015,0.021,2.1248,0.00168298134382,0.0239818642017,29,32,30,11,62792413
1406,0.12,50,1.0,1.0,0.0015,0.024,1.7241,0.00143289800222,0.0203074562245,31,24,21,12,38120862
1407,0.12,50,1.0,1.0,0.0015,0.027,1.8458,0.00152467146346,0.0215674041975,30,29,20,12,10622059
1408,0.12,50,1.0,1.0,0.0015,0.03,1.956,0.0015465834439,0.0223055635526,34,31,21,9,68794884
1409,0.12,50,1.0,1.0,0.0015,0.033,2.2277,0.0017704304656,0.0253947050941,36,34,21,12,55360828
1410,0.12,50,1.0,1.0,0.0015,0.036,1.4626,0.00120482340212,0.0174540397771,25,23,14,7,3300227
1411,0.12,50,1.0,1.0,0.0016,0.009,1.1485,0.000984604040288,0.0141807344365,17,16,17,3,38563216
1412,0.12,50,1.0,1.0,0.0016,0.012,1.5877,0.00132711178112,0.0191484475879,27,24,16,6,21676621
1413,0.12,50,1.0,1.0,0.0016,0.015,1.6753,0.00135730122988,0.0195922719398,29,24,23,8,77402561
1414,0.12,50,1.0,1.0,0.0016,0.018,1.3265,0.0011414713013,0.0163718878976,20,16,14,11,26206875
1415,0.12,50,1.0,1.0,0.0016,0.021,2.0947,0.00164705660351,0.0236443456886,33,37,21,10,98707497
1416,0.12,50,1.0,1.0,0.0016,0.024,2.0556,0.00163052805624,0.023415534957,39,35,22,13,41980586
1417,0.12,50,1.0,1.0,0.0016,0.027,1.402,0.00110586323353,0.0160465805599,20,24,11,7,5304286
1418,0.12,50,1.0,1.0,0.0016,0.03,1.5737,0.00129022822673,0.018536722041,28,22,19,9,78958321
1419,0.12,50,1.0,1.0,0.0016,0.033,1.9044,0.00150351597853,0.0216127615159,29,31,21,10,35472397
1420,0.12,50,1.0,1.0,0.0016,0.036,1.3978,0.00113362485949,0.0164348907323,24,23,16,8,58448065
1421,0.12,50,1.0,1.0,0.0017,0.009,0.8152,0.000728231230199,0.0104626586939,11,13,12,4,21257266
1422,0.12,50,1.0,1.0,0.0017,0.012,1.4243,0.00120438357915,0.0173052142762,28,18,18,10,6252805
1423,0.12,50,1.0,1.0,0.0017,0.015,1.0998,0.000934666540103,0.0133918523748,13,16,19,5,95377529
1424,0.12,50,1.0,1.0,0.0017,0.018,1.8382,0.001474575627,0.0212489984856,31,22,20,13,7122941
1425,0.12,50,1.0,1.0,0.0017,0.021,1.7313,0.00141917552551,0.0203249048079,27,24,21,10,67365897
1426,0.12,50,1.0,1.0,0.0017,0.024,1.3141,0.00109512275657,0.0159041248045,24,16,12,6,73252510
1427,0.12,50,1.0,1.0,0.0017,0.027,1.4199,0.00116620694522,0.0168912069918,26,18,12,8,90896241
1428,0.12,50,1.0,1.0,0.0017,0.03,1.2264,0.00102172509908,0.0147348799931,17,16,13,6,84473189
1429,0.12,50,1.0,1.0,0.0017,0.033,1.7096,0.00136408417975,0.0196207825853,30,19,22,12,63297036
1430,0.12,50,1.0,1.0,0.0017,0.036,1.3817,0.00114722418577,0.0165849147784,25,17,14,9,99085263
1431,0.12,50,1.0,1.0,0.0018,0.009,1.3844,0.00112814466527,0.0163956691416,27,19,13,5,55629606
1432,0.12,50,1.0,1.0,0.0018,0.012,1.6103,0.00132485109104,0.0188888657849,30,23,20,9,22788682
1433,0.12,50,1.0,1.0,0.0018,0.015,1.2442,0.00101503099346,0.014705197141,20,20,16,6,51004786
1434,0.12,50,1.0,1.0,0.0018,0.018,1.7942,0.00141285966764,0.0204144665421,38,24,16,11,26232183
1435,0.12,50,1.0,1.0,0.0018,0.021,1.1573,0.000983530872237,0.0142798419986,19,16,16,6,83535179
1436,0.12,50,1.0,1.0,0.0018,0.024,1.1219,0.000943260680966,0.01374218891,20,16,8,7,38225773
1437,0.12,50,1.0,1.0,0.0018,0.027,1.427,0.00115981191922,0.0167725796788,22,25,14,9,36154408
1438,0.12,50,1.0,1.0,0.0018,0.03,1.5569,0.0012618833955,0.0181798793326,28,26,14,11,80526866
1439,0.12,50,1.0,1.0,0.0018,0.033,1.1618,0.00100949802047,0.0144542721373,16,21,9,10,11790111
1440,0.12,50,1.0,1.0,0.0018,0.036,1.4401,0.00121118324229,0.017375838156,23,23,18,9,77940181
1441,0.12,50,1.0,1.0,0.0019,0.009,0.9942,0.000873020952417,0.012576244521,9,18,13,7,47613070
1442,0.12,50,1.0,1.0,0.0019,0.012,1.5198,0.00125432107933,0.0179680983188,20,22,17,12,76997973
1443,0.12,50,1.0,1.0,0.0019,0.015,1.6477,0.00130346689817,0.0188017577004,31,21,21,8,88497472
1444,0.12,50,1.0,1.0,0.0019,0.018,0.9938,0.000854697927424,0.0123334185673,17,17,9,7,38359079
1445,0.12,50,1.0,1.0,0.0019,0.021,1.4689,0.00116351346934,0.0169178890759,30,19,15,8,70263024
1446,0.12,50,1.0,1.0,0.0019,0.024,1.7784,0.00140929798122,0.0203461228574,29,21,19,15,21703948
1447,0.12,50,1.0,1.0,0.0019,0.027,1.2305,0.00103303734591,0.0148979304525,17,16,16,5,13607057
1448,0.12,50,1.0,1.0,0.0019,0.03,1.0684,0.000903403923289,0.0131131628941,20,12,11,8,72993501
1449,0.12,50,1.0,1.0,0.0019,0.033,0.6827,0.000633924388649,0.00923398528458,11,8,8,2,48821848
1450,0.12,50,1.0,1.0,0.0019,0.036,1.4171,0.00116857319281,0.0169484292011,28,18,15,6,26382145
1451,0.12,50,1.0,1.0,0.002,0.009,0.9125,0.000813899948588,0.0117841830995,15,12,9,7,97266870
1452,0.12,50,1.0,1.0,0.002,0.012,1.6503,0.00132417376367,0.0190632029188,26,24,19,8,74108728
1453,0.12,50,1.0,1.0,0.002,0.015,1.3104,0.00106962182068,0.0155212054207,29,16,11,11,48570977
1454,0.12,50,1.0,1.0,0.002,0.018,1.3512,0.00112456450628,0.0162639565298,26,23,13,8,93404705
1455,0.12,50,1.0,1.0,0.002,0.021,1.7644,0.00138569620092,0.0200473047798,36,29,14,11,22130711
1456,0.12,50,1.0,1.0,0.002,0.024,1.0446,0.000911206382803,0.0131061646175,14,18,12,7,61758250
1457,0.12,50,1.0,1.0,0.002,0.027,1.2923,0.00107913958978,0.0155699122529,19,21,14,6,69146016
1458,0.12,50,1.0,1.0,0.002,0.03,1.2124,0.00103981061967,0.0150025227125,22,16,14,10,56024636
1459,0.12,50,1.0,1.0,0.002,0.033,1.334,0.00109824549966,0.0157685408765,21,24,14,6,12814404
1460,0.12,50,1.0,1.0,0.002,0.036,1.4577,0.00118710733283,0.0171160578911,21,23,14,8,66574886
1461,0.12,50,1.0,1.0,0.0021,0.009,1.2533,0.00104235279645,0.0151080310145,24,17,11,11,28953310
1462,0.12,50,1.0,1.0,0.0021,0.012,0.926,0.000814295789262,0.0117982124802,13,10,9,8,82608764
1463,0.12,50,1.0,1.0,0.0021,0.015,1.3206,0.00108775132356,0.0157263063397,24,22,20,6,66162300
1464,0.12,50,1.0,1.0,0.0021,0.018,1.2474,0.00105721881288,0.0152700760695,20,15,14,10,77745473
1465,0.12,50,1.0,1.0,0.0021,0.021,0.9919,0.000854689130965,0.0124411639422,17,11,10,4,75686122
1466,0.12,50,1.0,1.0,0.0021,0.024,1.012,0.000865033767255,0.0125900851937,15,13,12,5,75466856
1467,0.12,50,1.0,1.0,0.0021,0.027,1.4869,0.00121698890551,0.0174811172962,24,23,17,7,48574395
1468,0.12,50,1.0,1.0,0.0021,0.03,1.3315,0.00112441496647,0.0162141793677,22,20,15,11,17786408
1469,0.12,50,1.0,1.0,0.0021,0.033,1.6833,0.00134853115983,0.019446263914,25,26,21,8,69539925
1470,0.12,50,1.0,1.0,0.0021,0.036,0.9134,0.00080321225038,0.0116867078003,13,12,11,6,31775264
1471,0.12,50,1.0,1.0,0.0022,0.009,0.7041,0.000634381804539,0.00928750937911,14,10,5,3,319005
1472,0.12,50,1.0,1.0,0.0022,0.012,1.2834,0.00106729955539,0.0154526386829,23,17,19,7,13237447
1473,0.12,50,1.0,1.0,0.0022,0.015,1.4783,0.00119625565063,0.0172680733684,24,23,15,10,14063442
1474,0.12,50,1.0,1.0,0.0022,0.018,0.8698,0.000754303935949,0.011007758329,18,10,9,4,45516142
1475,0.12,50,1.0,1.0,0.0022,0.021,0.679,0.000622119540094,0.0090175737848,9,10,8,4,6280306
1476,0.12,50,1.0,1.0,0.0022,0.024,1.49,0.00120150713691,0.0174031166417,30,25,18,8,21498838
1477,0.12,50,1.0,1.0,0.0022,0.027,0.932,0.000811656851433,0.0117606015411,17,14,13,6,26907051
1478,0.12,50,1.0,1.0,0.0022,0.03,0.8862,0.000772635757401,0.0110930484471,9,11,14,6,83387680
1479,0.12,50,1.0,1.0,0.0022,0.033,0.9454,0.000845162565402,0.0122015906128,15,11,9,6,27950866
1480,0.12,50,1.0,1.0,0.0022,0.036,1.1553,0.000977971509877,0.0141674601247,22,16,14,9,25471239
1481,0.12,50,1.0,1.0,0.0023,0.009,1.4307,0.00115947765376,0.0167015026829,23,18,12,12,42315639
1482,0.12,50,1.0,1.0,0.0023,0.012,1.2409,0.0010400217347,0.0150479867864,22,16,17,7,9760226
1483,0.12,50,1.0,1.0,0.0023,0.015,1.1552,0.000964424962355,0.013974344691,19,17,11,7,51558577
1484,0.12,50,1.0,1.0,0.0023,0.018,1.1453,0.000986803155145,0.0142783490209,19,16,12,9,37461642
1485,0.12,50,1.0,1.0,0.0023,0.021,1.1987,0.000989352369088,0.0143402377958,21,22,12,9,25025157
1486,0.12,50,1.0,1.0,0.0023,0.024,1.4572,0.00116935343876,0.0168036916544,23,25,20,8,42919432
1487,0.12,50,1.0,1.0,0.0023,0.027,1.0331,0.000878184474103,0.0127392286299,13,14,16,6,65542029
1488,0.12,50,1.0,1.0,0.0023,0.03,0.8027,0.000713066134141,0.0103408772228,13,12,10,6,68147775
1489,0.12,50,1.0,1.0,0.0023,0.033,1.022,0.000870980173829,0.0126187388854,18,15,11,8,15099989
1490,0.12,50,1.0,1.0,0.0023,0.036,1.0815,0.000942345849186,0.0135866943008,17,17,14,6,1923896
1491,0.12,50,1.0,1.0,0.0024,0.009,0.9641,0.000852243715244,0.0123261646322,16,14,13,5,92612346
1492,0.12,50,1.0,1.0,0.0024,0.012,1.0599,0.000923398275573,0.0133103608833,15,19,13,4,7478736
1493,0.12,50,1.0,1.0,0.0024,0.015,0.8502,0.000769442642628,0.0111586334302,11,15,9,5,10964340
1494,0.12,50,1.0,1.0,0.0024,0.018,0.5725,0.000540180520503,0.00787463655017,9,9,6,3,26613678
1495,0.12,50,1.0,1.0,0.0024,0.021,0.7477,0.000677405287612,0.00985137112597,11,11,9,5,96754400
1496,0.12,50,1.0,1.0,0.0024,0.024,0.6499,0.000596759347557,0.00871214066823,10,7,10,3,18792942
1497,0.12,50,1.0,1.0,0.0024,0.027,0.6691,0.000601166373731,0.00877690165966,10,11,6,3,61409301
1498,0.12,50,1.0,1.0,0.0024,0.03,1.3128,0.00108408319998,0.0156944734295,21,22,17,7,69174246
1499,0.12,50,1.0,1.0,0.0024,0.033,1.0188,0.000861488794104,0.0125287713349,15,14,11,6,90737699
1500,0.12,50,1.0,1.0,0.0024,0.036,1.1413,0.00095631462676,0.0138875916705,21,17,10,7,80793917
1501,0.13,50,1.0,1.0,0.001,0.009,2.9348,0.00232664089978,0.0327468641083,46,36,31,17,76566880
1502,0.13,50,1.0,1.0,0.001,0.012,3.1885,0.00251515782183,0.0353498017912,61,43,25,20,98574545
1503,0.13,50,1.0,1.0,0.001,0.015,3.9844,0.00298774408612,0.0419830981686,78,54,37,23,65432971
1504,0.13,50,1.0,1.0,0.001,0.018,3.8614,0.00291434994722,0.0410367321633,81,52,46,15,78572394
1505,0.13,50,1.0,1.0,0.001,0.021,3.0686,0.0023554317115,0.0337178674128,64,33,18,18,81786415
1506,0.13,50,1.0,1.0,0.001,0.024,3.5216,0.00266133738463,0.0375873866994,77,51,38,17,18272341
1507,0.13,50,1.0,1.0,0.001,0.027,2.8709,0.00225525763151,0.0319211370227,54,34,23,15,79723244
1508,0.13,50,1.0,1.0,0.001,0.03,3.527,0.0026769335072,0.0379747001267,62,58,26,18,85761929
1509,0.13,50,1.0,1.0,0.001,0.033,3.684,0.00276439670332,0.0392523937759,70,50,42,15,85346567
1510,0.13,50,1.0,1.0,0.001,0.036,3.7091,0.00281133461083,0.0398277450105,63,55,30,16,98880260
1511,0.13,50,1.0,1.0,0.0011,0.009,2.02,0.00167030187587,0.023542826397,35,35,15,14,345986
1512,0.13,50,1.0,1.0,0.0011,0.012,2.4685,0.00197752701792,0.0281495961549,44,32,25,14,97217251
1513,0.13,50,1.0,1.0,0.0011,0.015,2.3442,0.00185647278218,0.0264018602883,34,31,30,15,42900284
1514,0.13,50,1.0,1.0,0.0011,0.018,2.9069,0.00225937437452,0.0323101313205,59,39,23,15,67397554
1515,0.13,50,1.0,1.0,0.0011,0.021,3.615,0.00272051116722,0.038202248267,68,64,38,16,90330223
1516,0.13,50,1.0,1.0,0.0011,0.024,2.8822,0.0022081437948,0.0316773254028,54,43,23,11,58050789
1517,0.13,50,1.0,1.0,0.0011,0.027,2.7924,0.00218145533689,0.0306577003018,49,37,31,19,47593799
1518,0.13,50,1.0,1.0,0.0011,0.03,2.6134,0.00204061346566,0.0288485057594,42,39,15,21,27873945
1519,0.13,50,1.0,1.0,0.0011,0.033,2.5107,0.0019763834782,0.0281623534397,50,39,21,11,5344888
1520,0.13,50,1.0,1.0,0.0011,0.036,2.7833,0.00215452937457,0.0309194992671,46,49,26,12,66122401
1521,0.13,50,1.0,1.0,0.0012,0.009,3.0019,0.0023476908272,0.03301130867,44,50,30,17,70799022
1522,0.13,50,1.0,1.0,0.0012,0.012,2.5604,0.00200949335149,0.0287804668252,51,37,20,18,49015609
1523,0.13,50,1.0,1.0,0.0012,0.015,2.2048,0.00177741636235,0.0251153204435,39,27,29,9,67664253
1524,0.13,50,1.0,1.0,0.0012,0.018,2.2291,0.00178364425562,0.025465097604,47,30,23,8,50797663
1525,0.13,50,1.0,1.0,0.0012,0.021,3.1712,0.00243156506786,0.034462558971,59,37,34,17,88948923
1526,0.13,50,1.0,1.0,0.0012,0.024,3.0058,0.00232322787352,0.0331275671175,55,60,31,12,92915462
1527,0.13,50,1.0,1.0,0.0012,0.027,2.774,0.00212869417323,0.0302889753677,46,48,29,13,51466154
1528,0.13,50,1.0,1.0,0.0012,0.03,3.7331,0.0028339133629,0.039584407938,68,54,43,20,60410250
1529,0.13,50,1.0,1.0,0.0012,0.033,2.0373,0.0016290992599,0.0234713893047,32,24,20,8,56262208
1530,0.13,50,1.0,1.0,0.0012,0.036,2.763,0.00213627672126,0.0304677564904,49,41,19,17,99975671
1531,0.13,50,1.0,1.0,0.0013,0.009,2.0851,0.00168990918394,0.0241569845413,31,35,27,10,32579649
1532,0.13,50,1.0,1.0,0.0013,0.012,3.8412,0.00289321909238,0.0404987380016,61,58,41,22,14208252
1533,0.13,50,1.0,1.0,0.0013,0.015,2.5618,0.00204186432219,0.0290507036636,48,40,24,13,84402486
1534,0.13,50,1.0,1.0,0.0013,0.018,2.136,0.00168493918436,0.0242626474295,40,26,24,9,13057572
1535,0.13,50,1.0,1.0,0.0013,0.021,2.7722,0.00212988169525,0.0304494207989,52,46,27,12,80196556
1536,0.13,50,1.0,1.0,0.0013,0.024,2.077,0.00166692403545,0.0239581966215,40,31,24,9,36664582
1537,0.13,50,1.0,1.0,0.0013,0.027,1.6928,0.00139937092542,0.019919988714,26,27,14,13,95461871
1538,0.13,50,1.0,1.0,0.0013,0.03,3.2,0.00241413752244,0.034262388404,53,51,40,13,793634
1539,0.13,50,1.0,1.0,0.0013,0.033,1.382,0.00118018074934,0.0170316614866,22,16,15,6,92462444
1540,0.13,50,1.0,1.0,0.0013,0.036,2.0131,0.00162850110066,0.0232083152787,33,30,21,12,44819734
1541,0.13,50,1.0,1.0,0.0014,0.009,1.9217,0.0015367540288,0.022091777414,37,30,19,13,55327964
1542,0.13,50,1.0,1.0,0.0014,0.012,2.1091,0.00166428509762,0.0234990418605,27,36,31,9,97493775
1543,0.13,50,1.0,1.0,0.0014,0.015,2.6542,0.00206028674718,0.029262898265,47,39,30,15,59945930
1544,0.13,50,1.0,1.0,0.0014,0.018,1.6269,0.001355230292,0.0194120655228,25,19,14,9,96832114
1545,0.13,50,1.0,1.0,0.0014,0.021,1.5511,0.00129517686347,0.0186242457992,21,23,19,8,33869493
1546,0.13,50,1.0,1.0,0.0014,0.024,1.8846,0.00156457722998,0.0223855548578,36,23,18,10,72478310
1547,0.13,50,1.0,1.0,0.0014,0.027,2.0659,0.00164528474525,0.0234966467639,26,37,24,14,28044824
1548,0.13,50,1.0,1.0,0.0014,0.03,3.0023,0.00227409436973,0.0322664994114,57,41,32,14,70397545
1549,0.13,50,1.0,1.0,0.0014,0.033,2.5236,0.0019649568774,0.0280443389002,42,35,31,15,40154225
1550,0.13,50,1.0,1.0,0.0014,0.036,1.7951,0.00149402962535,0.0213619699828,35,24,17,12,29986503
1551,0.13,50,1.0,1.0,0.0015,0.009,2.2354,0.00174518173677,0.0250974403197,38,30,26,13,26493779
1552,0.13,50,1.0,1.0,0.0015,0.012,1.8768,0.00152087641953,0.0219415499464,32,27,20,7,99652284
1553,0.13,50,1.0,1.0,0.0015,0.015,1.6258,0.00137088798979,0.0195108942324,24,29,18,8,81046311
1554,0.13,50,1.0,1.0,0.0015,0.018,2.0715,0.00166931667241,0.0237955709877,28,39,25,11,60973145
1555,0.13,50,1.0,1.0,0.0015,0.021,2.2982,0.00181683769528,0.0258012022918,34,35,28,13,8774604
1556,0.13,50,1.0,1.0,0.0015,0.024,2.5406,0.00203714941994,0.0289825634956,41,43,24,13,61275636
1557,0.13,50,1.0,1.0,0.0015,0.027,1.4825,0.00123309145282,0.0175906166495,23,23,17,10,18463381
1558,0.13,50,1.0,1.0,0.0015,0.03,1.7398,0.00145113808917,0.0208868281683,27,23,17,8,63738127
1559,0.13,50,1.0,1.0,0.0015,0.033,2.2119,0.00178086457444,0.0252248409066,46,35,22,11,7076599
1560,0.13,50,1.0,1.0,0.0015,0.036,2.3489,0.00187522419475,0.0266373226493,35,34,27,13,17037839
1561,0.13,50,1.0,1.0,0.0016,0.009,1.4123,0.00117424313923,0.0169846648593,21,22,15,8,13269765
1562,0.13,50,1.0,1.0,0.0016,0.012,1.8183,0.00147604086582,0.0212007985878,30,29,22,10,36539186
1563,0.13,50,1.0,1.0,0.0016,0.015,2.0732,0.00169123744931,0.0241220746487,32,34,25,10,89793479
1564,0.13,50,1.0,1.0,0.0016,0.018,1.4951,0.00125736968084,0.0179924520389,25,23,18,9,73075711
1565,0.13,50,1.0,1.0,0.0016,0.021,1.8847,0.00152761450745,0.0219046046803,37,27,22,12,33416049
1566,0.13,50,1.0,1.0,0.0016,0.024,1.6791,0.00134301200985,0.0194322961526,32,21,16,11,23176327
1567,0.13,50,1.0,1.0,0.0016,0.027,1.7352,0.00140961880066,0.0200834261687,29,25,19,12,42413271
