index;primary_length;k0;axfold;radfold;delta;length;surface;Jv;i3;i4;i6;i8;seed
2245;0.14;50;2;0.25;0.0018;2.0566;0.001601946;0.005943564;28;34;26;13;18682145
2246;0.14;50;2;0.5;0.0018;2.4943;0.001929371;0.014210955;35;38;41;16;32130663
2247;0.14;50;2;1;0.0018;3.3226;0.002270004;0.033093655;54;50;42;25;72138098
2248;0.14;50;2;2;0.0018;1.8966;0.001541823;0.044159682;29;26;19;11;27131625
2249;0.14;50;2;4;0.0018;1.3786;0.001176284;0.063504157;17;18;13;11;16783450
2250;0.14;50;2;8;0.0018;1.7296;0.001389191;0.137579612;21;22;20;13;68663825
2251;0.14;50;3;0.25;0.0018;1.3375;0.001119705;0.004161452;14;16;17;13;78382787
2252;0.14;50;3;0.5;0.0018;2.2734;0.001695525;0.012553048;30;33;25;17;6536202
2253;0.14;50;3;1;0.0018;2.83;0.002124568;0.031150905;42;34;35;25;7790155
2254;0.14;50;3;2;0.0018;2.016;0.001566859;0.045391356;27;32;25;15;97698802
2255;0.14;50;3;4;0.0018;2.0174;0.001582277;0.087012168;20;32;29;17;86370861
2256;0.14;50;3;8;0.0018;1.9547;0.001447687;0.154860782;29;24;25;13;58237601
2257;0.14;50;4;0.25;0.0018;2.7717;0.002069959;0.007705898;40;51;30;15;53761126
2258;0.14;50;4;0.5;0.0018;2.5645;0.001974468;0.014631134;38;41;31;20;2863656
2259;0.14;50;4;1;0.0018;1.5035;0.001247613;0.018407936;20;20;13;10;17523484
2260;0.14;50;4;2;0.0018;2.5783;0.001754078;0.051212421;43;44;27;20;54966823
2261;0.14;50;4;4;0.0018;2.6872;0.001932618;0.109732842;38;43;32;21;75554672
2262;0.14;50;4;8;0.0018;1.9179;0.001490457;0.164762601;31;24;21;11;8003883
2263;0.14;50;5;0.25;0.0018;3.3651;0.002207796;0.008223768;60;56;44;22;79321607
2264;0.14;50;5;0.5;0.0018;1.6192;0.00128543;0.009559681;28;29;18;11;70032607
2265;0.14;50;5;1;0.0018;2.8416;0.002051517;0.030354419;47;49;37;19;69139957
2266;0.14;50;5;2;0.0018;1.5697;0.001277936;0.0375835;30;26;16;7;45623559
2267;0.14;50;5;4;0.0018;2.0492;0.00155007;0.089704554;27;31;24;9;29725264
2268;0.14;50;5;8;0.0018;2.2767;0.001739716;0.190655398;31;28;26;18;19534664
2269;0.14;50;0.0625;0.25;0.0019;4.1638;0.002462535;0.007560748;59;71;57;35;88272236
2270;0.14;50;0.0625;0.5;0.0019;1.8114;0.001433284;0.008168769;26;33;19;13;61506477
2271;0.14;50;0.0625;1;0.0019;1.606;0.001312097;0.011656911;18;29;21;10;81346227
2272;0.14;50;0.0625;2;0.0019;2.3231;0.001761724;0.021630519;28;33;33;19;60407427
2273;0.14;50;0.0625;4;0.0019;2.8904;0.002071267;0.035950465;48;38;37;19;3458864
2274;0.14;50;0.0625;8;0.0019;1.4392;0.001186634;0.029786097;25;26;13;4;11236118
2275;0.14;50;0.125;0.25;0.0019;1.7861;0.001384458;0.004726339;24;29;22;10;49095485
2276;0.14;50;0.125;0.5;0.0019;2.8477;0.002070375;0.013163986;41;49;35;17;65307484
2277;0.14;50;0.125;1;0.0019;1.4502;0.001205522;0.012647165;16;18;18;15;28051575
2278;0.14;50;0.125;2;0.0019;1.7489;0.001404241;0.026555095;26;33;21;9;45892834
2279;0.14;50;0.125;4;0.0019;2.477;0.001854618;0.049380867;38;32;31;20;86172583
2280;0.14;50;0.125;8;0.0019;1.7851;0.001435654;0.053165243;26;16;23;14;388348
2281;0.14;50;0.25;0.25;0.0019;1.8446;0.001436125;0.005175696;32;30;22;9;42799763
2282;0.14;50;0.25;0.5;0.0019;2.082;0.001638028;0.011097374;29;35;22;15;18385203
2283;0.14;50;0.25;1;0.0019;2.1512;0.001698979;0.02079934;24;31;28;19;87831191
2284;0.14;50;0.25;2;0.0019;1.8179;0.001396373;0.033377743;26;30;23;6;41716655
2285;0.14;50;0.25;4;0.0019;2.1335;0.001604298;0.056874023;33;36;28;14;99504403
2286;0.14;50;0.25;8;0.0019;1.9594;0.001531896;0.08235896;32;37;19;12;27270763
2287;0.14;50;0.5;0.25;0.0019;1.3423;0.001135251;0.004160382;31;23;15;5;7283439
2288;0.14;50;0.5;0.5;0.0019;2.7071;0.001957305;0.014024678;45;45;29;17;16383351
2289;0.14;50;0.5;1;0.0019;2.8598;0.002068121;0.028515139;36;54;35;17;92690701
2290;0.14;50;0.5;2;0.0019;2.6283;0.001851344;0.047251329;39;41;30;16;7617513
2291;0.14;50;0.5;4;0.0019;3.0145;0.002134651;0.091823614;48;43;33;24;48973101
2292;0.14;50;0.5;8;0.0019;2.6548;0.00190389;0.127434195;43;43;36;19;41546991
2293;0.14;50;1;0.25;0.0019;2.7468;0.002031508;0.007485411;43;48;32;18;60955418
2294;0.14;50;1;0.5;0.0019;1.7291;0.001386046;0.010146876;24;30;21;8;91815835
2295;0.14;50;1;1;0.0019;2.4362;0.001815523;0.025993601;41;40;27;16;17464461
2296;0.14;50;1;2;0.0019;2.6358;0.00192105;0.051681843;39;37;26;18;15983332
2297;0.14;50;1;4;0.0019;2.265;0.001746222;0.089769745;38;37;24;13;34931110
2298;0.14;50;1;8;0.0019;1.3877;0.001138886;0.102870189;21;19;14;12;63731176
2299;0.14;50;2;0.25;0.0019;1.8246;0.001457491;0.005415211;33;29;17;11;22947570
2300;0.14;50;2;0.5;0.0019;1.7302;0.001370302;0.010123176;26;27;20;10;42888515
2301;0.14;50;2;1;0.0019;1.6199;0.001266932;0.018529823;22;27;23;7;84942770
2302;0.14;50;2;2;0.0019;2.8541;0.002068048;0.058205133;37;40;36;25;56677135
2303;0.14;50;2;4;0.0019;1.6627;0.001330886;0.073111951;21;26;18;10;2768390
2304;0.14;50;2;8;0.0019;2.1733;0.001670355;0.165352246;30;35;26;17;88694494
2305;0.14;50;3;0.25;0.0019;2.8136;0.002050701;0.007622472;37;50;41;17;48171847
2306;0.14;50;3;0.5;0.0019;2.5802;0.001907296;0.014122453;33;41;31;19;47301862
2307;0.14;50;3;1;0.0019;1.2163;0.00102692;0.015112076;17;23;15;7;59588667
2308;0.14;50;3;2;0.0019;2.2677;0.001754094;0.050561918;31;36;23;15;54353932
2309;0.14;50;3;4;0.0019;2.8323;0.002023217;0.112639423;46;55;41;25;48552575
2310;0.14;50;3;8;0.0019;3.0723;0.002233262;0.235904132;43;56;37;22;63909734
2311;0.14;50;4;0.25;0.0019;1.9927;0.001556547;0.005793201;30;25;17;16;80290910
2312;0.14;50;4;0.5;0.0019;2.8388;0.002051812;0.015233354;41;41;31;21;22284688
2313;0.14;50;4;1;0.0019;5.0584;0.003275548;0.048215382;79;77;66;34;22507633
2314;0.14;50;4;2;0.0019;1.2001;0.001025083;0.030098756;19;19;11;5;56079281
2315;0.14;50;4;4;0.0019;3.0463;0.00212274;0.121402597;52;52;33;16;5380397
2316;0.14;50;4;8;0.0019;1.6063;0.001304538;0.141897994;19;20;19;9;11756162
2317;0.14;50;5;0.25;0.0019;2.1538;0.001662363;0.006191241;34;40;28;10;39662487
2318;0.14;50;5;0.5;0.0019;2.8372;0.002044786;0.015181337;36;39;37;27;47145318
2319;0.14;50;5;1;0.0019;2.6915;0.001950149;0.028879307;46;40;27;18;19907102
2320;0.14;50;5;2;0.0019;2.1384;0.001608009;0.047059245;36;36;29;13;4760472
2321;0.14;50;5;4;0.0019;1.9373;0.001456303;0.084649989;38;31;23;11;94961403
2322;0.14;50;5;8;0.0019;2.525;0.001886832;0.21222556;42;44;31;12;52454370
2323;0.14;50;0.0625;0.25;0.002;1.3151;0.001078028;0.003585444;27;21;13;7;15744860
2324;0.14;50;0.0625;0.5;0.002;1.4238;0.001138572;0.006623497;24;17;15;9;41692488
2325;0.14;50;0.0625;1;0.002;1.4953;0.001212727;0.012112789;32;18;15;8;28423998
2326;0.14;50;0.0625;2;0.002;2.711;0.00178029;0.023081142;36;41;29;20;80469772
2327;0.14;50;0.0625;4;0.002;1.7422;0.001412794;0.026766355;31;25;20;10;3241948
2328;0.14;50;0.0625;8;0.002;1.2386;0.001053848;0.027995114;14;20;12;10;37708398
2329;0.14;50;0.125;0.25;0.002;1.3852;0.001151678;0.004031776;34;21;12;10;72432348
2330;0.14;50;0.125;0.5;0.002;1.9882;0.001537723;0.009639428;29;35;23;13;71518549
2331;0.14;50;0.125;1;0.002;1.2433;0.001053494;0.012245993;26;17;13;10;43611881
2332;0.14;50;0.125;2;0.002;1.9939;0.001582535;0.028301718;32;32;26;12;59167684
2333;0.14;50;0.125;4;0.002;2.7976;0.002057694;0.048223592;38;40;37;21;30480277
2334;0.14;50;0.125;8;0.002;1.7704;0.001402059;0.054874143;26;28;21;8;91557378
2335;0.14;50;0.25;0.25;0.002;1.3229;0.001104474;0.00394932;19;22;18;10;93314856
2336;0.14;50;0.25;0.5;0.002;1.9036;0.001411181;0.009648853;19;36;26;17;74686232
2337;0.14;50;0.25;1;0.002;2.625;0.001823819;0.022996574;34;44;39;19;37752879
2338;0.14;50;0.25;2;0.002;1.8167;0.00143608;0.029576265;26;29;22;14;34740958
2339;0.14;50;0.25;4;0.002;2.1295;0.001651704;0.054658753;29;37;27;18;69794489
2340;0.14;50;0.25;8;0.002;3.5008;0.002441756;0.102311108;51;65;42;28;93459902
2341;0.14;50;0.5;0.25;0.002;1.6818;0.001329861;0.00486937;33;30;18;13;61427387
2342;0.14;50;0.5;0.5;0.002;1.6544;0.001357477;0.009668754;26;27;24;10;2059036
2343;0.14;50;0.5;1;0.002;0.8447;0.000744219;0.010374214;13;12;8;5;93433166
2344;0.14;50;0.5;2;0.002;1.8127;0.001443339;0.036710991;30;28;19;14;1264453
2345;0.14;50;0.5;4;0.002;1.8888;0.001511528;0.066457664;30;28;22;9;12360858
2346;0.14;50;0.5;8;0.002;0.9688;0.000830651;0.069198774;17;13;9;6;74021141
2347;0.14;50;1;0.25;0.002;1.645;0.001307953;0.004838433;29;27;18;9;16337592
2348;0.14;50;1;0.5;0.002;1.7367;0.001379985;0.010073933;28;25;19;13;50809669
2349;0.14;50;1;1;0.002;1.0745;0.000932246;0.01338768;13;19;10;8;56139233
2350;0.14;50;1;2;0.002;1.3931;0.001127644;0.03151896;23;16;14;8;81130457
2351;0.14;50;1;4;0.002;1.2142;0.001035103;0.054820429;23;19;11;8;16346411
2352;0.14;50;1;8;0.002;1.7539;0.001302856;0.126577488;33;33;15;11;73145153
2353;0.14;50;2;0.25;0.002;2.0727;0.001646787;0.006114694;33;38;23;15;88088005
2354;0.14;50;2;0.5;0.002;1.5053;0.001259057;0.009292;20;21;14;12;46947065
2355;0.14;50;2;1;0.002;1.4411;0.001189102;0.017455604;27;21;18;8;53592464
2356;0.14;50;2;2;0.002;2.4138;0.001778762;0.050582962;28;38;39;21;84335611
2357;0.14;50;2;4;0.002;1.7255;0.001391598;0.075913025;26;29;18;11;64603433
2358;0.14;50;2;8;0.002;1.4181;0.001186881;0.123912342;24;22;15;9;15051505
2359;0.14;50;3;0.25;0.002;2.2681;0.001734828;0.006449079;42;41;18;16;41833910
2360;0.14;50;3;0.5;0.002;3.5723;0.002353105;0.017428451;44;55;47;29;5883088
2361;0.14;50;3;1;0.002;2.3507;0.001706965;0.025153473;42;35;33;17;49608587
2362;0.14;50;3;2;0.002;1.6684;0.001321436;0.038376645;30;27;15;11;75397664
2363;0.14;50;3;4;0.002;2.2402;0.001718533;0.096250359;33;38;32;16;26491720
2364;0.14;50;3;8;0.002;2.5693;0.001878366;0.201482741;37;44;31;18;39546793
2365;0.14;50;4;0.25;0.002;2.0191;0.001555045;0.005787876;32;31;24;13;70992706
2366;0.14;50;4;0.5;0.002;1.4398;0.001188494;0.008836193;30;25;16;8;71587924
2367;0.14;50;4;1;0.002;2.7377;0.001982328;0.029261006;41;41;32;23;82526323
2368;0.14;50;4;2;0.002;1.8669;0.001478784;0.043193049;35;31;24;11;5736241
2369;0.14;50;4;4;0.002;1.4289;0.001182168;0.067749342;24;21;14;9;49080549
2370;0.14;50;4;8;0.002;1.7069;0.001345121;0.148284366;26;28;18;15;91921800
2371;0.14;50;5;0.25;0.002;1.7068;0.001315561;0.004900158;30;30;17;11;78069557
2372;0.14;50;5;0.5;0.002;1.366;0.00116291;0.008644239;25;21;13;9;53463425
2373;0.14;50;5;1;0.002;1.6869;0.001363069;0.020170121;24;32;19;10;56093697
2374;0.14;50;5;2;0.002;2.2988;0.001745524;0.051134212;34;36;27;18;7591462
2375;0.14;50;5;4;0.002;1.5601;0.001287069;0.0744584;22;30;17;11;33965640
2376;0.14;50;5;8;0.002;1.6122;0.001327892;0.147451677;27;28;21;11;43905277
2377;0.15;50;0.0625;0.25;0.0017;1.8452;0.00147063;0.004644655;32;21;24;10;26721136
2378;0.15;50;0.0625;0.5;0.0017;2.3667;0.001855398;0.009863947;43;44;19;14;84242651
2379;0.15;50;0.0625;1;0.0017;2.9166;0.002226938;0.017728216;41;42;35;23;22855394
2380;0.15;50;0.0625;2;0.0017;1.7369;0.001373132;0.016715874;22;23;16;12;86971887
2381;0.15;50;0.0625;4;0.0017;2.6292;0.002018796;0.032197852;38;43;31;16;90138430
2382;0.15;50;0.0625;8;0.0017;1.7516;0.001438482;0.033786523;24;26;23;9;30394612
2383;0.15;50;0.125;0.25;0.0017;5.2527;0.003355316;0.010985703;75;81;71;41;57895668
2384;0.15;50;0.125;0.5;0.0017;1.323;0.001108381;0.007207329;16;21;18;6;40450438
2385;0.15;50;0.125;1;0.0017;2.2733;0.001720175;0.018467382;35;34;26;15;68274077
2386;0.15;50;0.125;2;0.0017;1.5972;0.001324373;0.023024799;20;25;17;9;99671250
2387;0.15;50;0.125;4;0.0017;2.3245;0.001812766;0.048944651;39;31;27;15;95379101
2388;0.15;50;0.125;8;0.0017;2.7894;0.002092429;0.058370247;37;43;36;23;7122579
2389;0.15;50;0.25;0.25;0.0017;3.1191;0.002383422;0.008366363;52;57;37;19;14581761
2390;0.15;50;0.25;0.5;0.0017;3.1691;0.002295023;0.015307907;45;51;46;25;95120427
2391;0.15;50;0.25;1;0.0017;2.8965;0.002064306;0.026188902;47;49;37;14;17640885
2392;0.15;50;0.25;2;0.0017;1.9867;0.001516957;0.033427452;27;32;28;13;23734197
2393;0.15;50;0.25;4;0.0017;2.8095;0.0020673;0.059197305;29;58;34;18;51284183
2394;0.15;50;0.25;8;0.0017;2.7578;0.002140651;0.0962151;41;49;35;24;5630394
2395;0.15;50;0.5;0.25;0.0017;3.4918;0.002560263;0.009233005;47;53;38;31;82760897
2396;0.15;50;0.5;0.5;0.0017;4.7312;0.003185887;0.022321577;61;76;74;35;74726741
2397;0.15;50;0.5;1;0.0017;4.1852;0.003025641;0.0398177;60;71;58;29;74934441
2398;0.15;50;0.5;2;0.0017;1.856;0.001481385;0.037688216;32;23;22;7;95543394
2399;0.15;50;0.5;4;0.0017;2.6105;0.001989499;0.082818255;35;42;30;19;64658275
2400;0.15;50;0.5;8;0.0017;2.1177;0.001630614;0.114478481;28;28;32;12;96369444
2401;0.15;50;1;0.25;0.0017;1.8373;0.001453249;0.005357062;24;31;22;12;6148282
2402;0.15;50;1;0.5;0.0017;2.2829;0.001780953;0.012971495;32;37;25;10;56397986
2403;0.15;50;1;1;0.0017;2.3602;0.001797126;0.025585084;33;33;32;12;99377714
2404;0.15;50;1;2;0.0017;2.3433;0.001803234;0.049037768;33;39;31;11;73946885
2405;0.15;50;1;4;0.0017;2.7886;0.002093621;0.100508707;46;43;35;19;33327921
2406;0.15;50;1;8;0.0017;1.7073;0.001385902;0.126817801;26;23;17;12;55487887
2407;0.15;50;2;0.25;0.0017;3.1379;0.00238043;0.008808037;48;46;40;25;40239054
2408;0.15;50;2;0.5;0.0017;2.7746;0.002074116;0.015279558;40;49;33;23;99698784
2409;0.15;50;2;1;0.0017;2.5101;0.001798326;0.026291773;28;39;38;19;24488293
2410;0.15;50;2;2;0.0017;1.7884;0.001463316;0.041393304;27;27;23;9;6699817
2411;0.15;50;2;4;0.0017;1.9026;0.001504311;0.080570859;26;27;20;14;29945063
2412;0.15;50;2;8;0.0017;2.3684;0.001846593;0.180945975;30;32;27;17;84063789
2413;0.15;50;3;0.25;0.0017;4.8921;0.003281094;0.012184822;63;74;67;34;72440276
2414;0.15;50;3;0.5;0.0017;2.4857;0.001954313;0.014433041;36;45;32;17;21616684
2415;0.15;50;3;1;0.0017;2.1107;0.001681407;0.02461071;32;36;32;12;52465270
2416;0.15;50;3;2;0.0017;2.651;0.001948012;0.056196936;38;38;33;21;12700228
2417;0.15;50;3;4;0.0017;2.2631;0.001760921;0.098487875;26;38;31;15;35697220
2418;0.15;50;3;8;0.0017;2.0008;0.001610944;0.171629215;36;33;20;9;17708145
2419;0.15;50;4;0.25;0.0017;2.6433;0.001951358;0.007260306;45;44;27;17;54215362
2420;0.15;50;4;0.5;0.0017;1.608;0.001316469;0.009775908;25;25;18;6;42955339
2421;0.15;50;4;1;0.0017;2.9601;0.002209982;0.032535219;52;50;29;17;21643092
2422;0.15;50;4;2;0.0017;2.0457;0.001653646;0.048035555;24;26;24;15;35299663
2423;0.15;50;4;4;0.0017;1.8411;0.001483569;0.084388962;27;27;19;14;38383799
2424;0.15;50;4;8;0.0017;2.0547;0.001653293;0.175387074;25;37;22;16;25269947
2425;0.15;50;5;0.25;0.0017;2.1314;0.001672643;0.006230142;33;31;21;10;7454803
2426;0.15;50;5;0.5;0.0017;3.7918;0.002606664;0.01934392;44;56;53;31;10410922
2427;0.15;50;5;1;0.0017;3.7469;0.002642858;0.038934639;42;55;52;28;37270482
2428;0.15;50;5;2;0.0017;5.9883;0.003837735;0.111217633;74;93;89;48;89003448
2429;0.15;50;5;4;0.0017;2.8286;0.002132595;0.121163999;35;38;37;23;53692255
2430;0.15;50;5;8;0.0017;3.3966;0.002424379;0.265894752;52;52;41;20;90144337
2431;0.15;50;0.0625;0.25;0.0018;3.5728;0.002497322;0.007659811;49;48;40;29;15844190
2432;0.15;50;0.0625;0.5;0.0018;2.3975;0.001864299;0.009763711;34;41;32;15;41526710
2433;0.15;50;0.0625;1;0.0018;1.901;0.00153887;0.013451258;28;31;21;12;70714249
2434;0.15;50;0.0625;2;0.0018;2.2251;0.001743711;0.020762026;32;32;29;13;65434722
2435;0.15;50;0.0625;4;0.0018;2.1289;0.001677875;0.030621013;35;29;22;16;24740714
2436;0.15;50;0.0625;8;0.0018;2.6589;0.002017465;0.041467658;34;42;42;17;84277774
2437;0.15;50;0.125;0.25;0.0018;2.3449;0.001787883;0.005975141;34;36;27;10;98988024
2438;0.15;50;0.125;0.5;0.0018;2.539;0.001961685;0.012043282;44;38;31;15;67860704
2439;0.15;50;0.125;1;0.0018;4.0557;0.002675788;0.0281119;55;73;49;34;99973182
2440;0.15;50;0.125;2;0.0018;2.3501;0.001835466;0.029426481;25;38;26;21;58440744
2441;0.15;50;0.125;4;0.0018;1.229;0.001038372;0.033878755;22;12;10;6;97424582
2442;0.15;50;0.125;8;0.0018;2.0304;0.001598291;0.055085675;27;35;25;13;78532083
2443;0.15;50;0.25;0.25;0.0018;1.2683;0.001059985;0.003807154;20;19;13;5;85487991
2444;0.15;50;0.25;0.5;0.0018;2.8903;0.002192976;0.014402352;41;49;35;17;34376802
2445;0.15;50;0.25;1;0.0018;2.7375;0.001981278;0.024733116;39;40;25;19;51011693
2446;0.15;50;0.25;2;0.0018;1.8398;0.001481273;0.032744806;33;30;22;9;45199417
2447;0.15;50;0.25;4;0.0018;2.0974;0.00157455;0.055317225;29;32;29;15;63355900
2448;0.15;50;0.25;8;0.0018;1.846;0.00145972;0.075379016;28;30;24;12;34530421
2449;0.15;50;0.5;0.25;0.0018;2.0617;0.001616893;0.005889021;30;34;25;14;94859269
2450;0.15;50;0.5;0.5;0.0018;1.9343;0.001525338;0.010873446;22;29;24;11;85719354
2451;0.15;50;0.5;1;0.0018;2.0069;0.001569424;0.021433366;28;26;27;13;9988441
2452;0.15;50;0.5;2;0.0018;2.9997;0.002207208;0.055376031;56;41;39;19;65244483
2453;0.15;50;0.5;4;0.0018;2.0156;0.00157966;0.072181011;37;35;20;8;55540119
2454;0.15;50;0.5;8;0.0018;2.8523;0.002097843;0.143877485;46;46;39;18;26274146
2455;0.15;50;1;0.25;0.0018;1.4295;0.001207331;0.004455089;23;23;20;8;80854209
2456;0.15;50;1;0.5;0.0018;1.5714;0.001300562;0.009496951;23;23;15;10;64696240
2457;0.15;50;1;1;0.0018;3.6179;0.002640349;0.036608663;45;56;46;29;6531497
2458;0.15;50;1;2;0.0018;1.8866;0.00152372;0.041511689;22;33;26;10;17387234
2459;0.15;50;1;4;0.0018;1.5019;0.001252655;0.064327103;25;19;17;10;5036322
2460;0.15;50;1;8;0.0018;2.3983;0.001848187;0.148990925;33;43;31;19;62829102
2461;0.15;50;2;0.25;0.0018;1.691;0.001402002;0.005197443;23;23;20;10;91813475
2462;0.15;50;2;0.5;0.0018;1.7084;0.001392924;0.010279732;26;26;19;8;26648716
2463;0.15;50;2;1;0.0018;2.4858;0.001919286;0.027989726;41;34;28;17;35457944
2464;0.15;50;2;2;0.0018;2.0312;0.001530364;0.044139616;39;24;18;12;33531827
2465;0.15;50;2;4;0.0018;2.3493;0.001840318;0.098759159;30;37;29;16;75764836
2466;0.15;50;2;8;0.0018;2.995;0.002203507;0.215352014;37;42;36;22;97382239
2467;0.15;50;3;0.25;0.0018;1.8119;0.001492493;0.005545386;27;26;18;13;65362314
2468;0.15;50;3;0.5;0.0018;2.2447;0.001764372;0.013061484;41;34;26;13;31078185
2469;0.15;50;3;1;0.0018;2.2988;0.001834434;0.026860971;31;31;25;24;5987060
2470;0.15;50;3;2;0.0018;4.686;0.002942219;0.08382578;56;80;69;28;62969484
2471;0.15;50;3;4;0.0018;2.1532;0.001686502;0.093625618;34;33;24;13;67328332
2472;0.15;50;3;8;0.0018;1.9198;0.001567101;0.165340379;37;27;15;11;45541841
2473;0.15;50;4;0.25;0.0018;1.6351;0.001317245;0.004905256;22;28;18;9;39082688
2474;0.15;50;4;0.5;0.0018;3.9503;0.002430743;0.018024183;62;67;47;32;37119450
2475;0.15;50;4;1;0.0018;2.3295;0.001792766;0.026414657;40;39;21;14;69013895
2476;0.15;50;4;2;0.0018;2.9077;0.002165532;0.062927287;44;39;39;17;43741832
2477;0.15;50;4;4;0.0018;2.0042;0.001607847;0.090807285;29;25;23;11;60631171
2478;0.15;50;4;8;0.0018;1.9669;0.001529114;0.168862031;31;31;22;11;43638648
2479;0.15;50;5;0.25;0.0018;5.4009;0.003446837;0.012816272;67;88;62;43;80685529
2480;0.15;50;5;0.5;0.0018;2.1774;0.00172936;0.012836922;27;28;21;19;59415859
2481;0.15;50;5;1;0.0018;2.2415;0.001734814;0.025656142;35;43;27;13;46109192
2482;0.15;50;5;2;0.0018;2.4786;0.001976829;0.057456698;39;35;30;16;11684367
2483;0.15;50;5;4;0.0018;1.7265;0.001363373;0.07823088;19;22;24;12;1345005
2484;0.15;50;5;8;0.0018;2.3524;0.001800897;0.20112821;39;37;26;15;72881063
2485;0.15;50;0.0625;0.25;0.0019;2.2824;0.001810682;0.005226995;27;34;30;24;2276606
2486;0.15;50;0.0625;0.5;0.0019;1.8695;0.001522984;0.007941411;23;37;22;12;82728702
2487;0.15;50;0.0625;1;0.0019;1.8057;0.001445587;0.013461063;33;29;17;7;50125699
2488;0.15;50;0.0625;2;0.0019;2.646;0.001996888;0.024210246;41;38;30;15;33143003
2489;0.15;50;0.0625;4;0.0019;1.6584;0.001339048;0.025258335;23;24;22;10;83432892
2490;0.15;50;0.0625;8;0.0019;2.5399;0.001939956;0.043657518;30;36;32;20;4108038
2491;0.15;50;0.125;0.25;0.0019;1.9446;0.001585029;0.005326305;27;30;21;8;81560831
2492;0.15;50;0.125;0.5;0.0019;1.7883;0.001457473;0.009084955;32;27;19;11;92810229
2493;0.15;50;0.125;1;0.0019;2.2547;0.001753466;0.018808739;36;33;31;16;66609753
2494;0.15;50;0.125;2;0.0019;2.0575;0.00161589;0.028488345;30;38;19;14;35116175
2495;0.15;50;0.125;4;0.0019;2.4008;0.001847907;0.050673493;40;37;26;14;68904341
2496;0.15;50;0.125;8;0.0019;2.4795;0.001861572;0.065280392;38;39;30;16;91630557
2497;0.15;50;0.25;0.25;0.0019;1.9091;0.001472092;0.005223617;27;28;19;17;81502581
2498;0.15;50;0.25;0.5;0.0019;1.8736;0.001517995;0.010362748;29;28;23;10;68065904
2499;0.15;50;0.25;1;0.0019;2.0306;0.001603301;0.020509898;29;34;17;9;805811
2500;0.15;50;0.25;2;0.0019;2.0052;0.001574151;0.033705422;22;31;26;16;43859438
2501;0.15;50;0.25;4;0.0019;1.9077;0.001501237;0.049424004;21;25;30;16;26333678
2502;0.15;50;0.25;8;0.0019;1.821;0.001440647;0.079602047;28;27;25;11;65403635
2503;0.15;50;0.5;0.25;0.0019;1.4629;0.001230808;0.004499682;21;20;14;9;40275650
2504;0.15;50;0.5;0.5;0.0019;1.7632;0.001405904;0.010039794;29;33;20;12;81511921
2505;0.15;50;0.5;1;0.0019;2.7247;0.002021502;0.027361722;46;40;38;16;46574071
2506;0.15;50;0.5;2;0.0019;1.3714;0.001154452;0.030002006;21;24;14;7;11571016
2507;0.15;50;0.5;4;0.0019;1.7222;0.001384205;0.059921472;22;28;23;11;27286149
2508;0.15;50;0.5;8;0.0019;1.7788;0.001429279;0.100005871;25;32;18;11;75420877
2509;0.15;50;1;0.25;0.0019;7.8864;0.004149754;0.015143622;86;134;109;64;50967829
2510;0.15;50;1;0.5;0.0019;2.6106;0.001904088;0.013803469;37;32;34;28;23942329
2511;0.15;50;1;1;0.0019;1.5651;0.001298846;0.018180496;14;24;20;12;87456102
2512;0.15;50;1;2;0.0019;3.236;0.002183441;0.059703901;51;47;38;22;20954773
2513;0.15;50;1;4;0.0019;2.2341;0.00169011;0.083111978;35;36;31;13;71357647
2514;0.15;50;1;8;0.0019;1.7162;0.001427882;0.122680438;28;27;19;11;22811381
2515;0.15;50;2;0.25;0.0019;3.1572;0.002187036;0.008109083;43;55;36;20;95576813
2516;0.15;50;2;0.5;0.0019;2.3508;0.001852984;0.013645421;38;36;27;15;23972304
2517;0.15;50;2;1;0.0019;2.0755;0.001651006;0.023939738;28;35;23;11;67143022
2518;0.15;50;2;2;0.0019;3.0268;0.002195492;0.062515967;52;46;35;17;27242808
2519;0.15;50;2;4;0.0019;2.3794;0.001711009;0.09296175;31;36;30;21;83970194
2520;0.15;50;2;8;0.0019;2.1956;0.001695252;0.173321581;33;32;27;12;70252904
2521;0.15;50;3;0.25;0.0019;1.6061;0.00135164;0.005018534;21;17;14;17;92114495
2522;0.15;50;3;0.5;0.0019;2.8689;0.002172388;0.016052415;41;41;35;20;27308087
2523;0.15;50;3;1;0.0019;2.224;0.001670552;0.024504063;30;32;25;14;48850757
2524;0.15;50;3;2;0.0019;4.8309;0.002806828;0.079458757;47;68;68;43;47321052
2525;0.15;50;3;4;0.0019;2.7206;0.002033589;0.111905296;37;42;30;25;23990680
2526;0.15;50;3;8;0.0019;2.2329;0.001792328;0.184203636;31;42;32;15;31445296
2527;0.15;50;4;0.25;0.0019;1.5661;0.00127037;0.00473175;25;23;12;6;32229336
2528;0.15;50;4;0.5;0.0019;1.9535;0.00157629;0.0116948;33;28;21;12;62877356
2529;0.15;50;4;1;0.0019;2.0847;0.001664975;0.024534626;29;32;27;15;94160884
2530;0.15;50;4;2;0.0019;2.6749;0.00199782;0.058148037;38;49;30;17;84878392
2531;0.15;50;4;4;0.0019;2.1636;0.001631424;0.093474785;35;37;26;10;90844895
2532;0.15;50;4;8;0.0019;2.1697;0.001640974;0.178351511;35;26;27;12;1385148
