index,primary_length,axfold,radfold,length,surface,Jv,i0,seed
1282,0.125,1.0,1.0,1.8332,0.00171873970538,0.20269864859,34,51004596
1283,0.13,1.0,1.0,2.0246,0.00180279364515,0.20960777717,27,47375520
1284,0.135,1.0,1.0,2.639,0.00232622178619,0.262554001718,36,48340927
1285,0.14,1.0,1.0,1.5492,0.00145917880707,0.166243269874,25,85364565
1286,0.145,1.0,1.0,2.3842,0.00221052009548,0.222933314576,41,28649711
1287,0.15,1.0,1.0,1.611,0.00149757097939,0.181281674291,19,84962454
1288,0.1,1.0,1.0,1.0383,0.00100734841712,0.122370264867,13,12233472
1289,0.105,1.0,1.0,1.7537,0.00161842588735,0.191619204906,34,22206803
1290,0.11,1.0,1.0,1.0866,0.00105080996387,0.132817944028,16,93865818
1291,0.115,1.0,1.0,1.7155,0.00152529158871,0.183863963996,22,63768911
1292,0.12,1.0,1.0,1.616,0.00150014316465,0.177051046654,26,29237201
1293,0.125,1.0,1.0,1.2842,0.00123679023834,0.147966718727,16,27345219
1294,0.13,1.0,1.0,1.8361,0.00173815223471,0.201132539938,28,66788459
1295,0.135,1.0,1.0,2.1489,0.00192312478679,0.223096840927,32,66785614
1296,0.14,1.0,1.0,1.4331,0.00137744311136,0.153433360542,23,44275151
1297,0.145,1.0,1.0,2.048,0.00191077697049,0.218499300019,31,50215266
1298,0.15,1.0,1.0,1.3209,0.00127763094284,0.148701572654,21,79740955
1299,0.1,1.0,1.0,1.0794,0.00102821864543,0.128697749694,21,27892231
1300,0.105,1.0,1.0,1.0251,0.000983391888178,0.119282668894,16,88408766
1301,0.11,1.0,1.0,1.2804,0.00121120510777,0.155060328795,20,40657086
1302,0.115,1.0,1.0,1.315,0.001241318153,0.160178182218,19,13325888
1303,0.12,1.0,1.0,1.3002,0.00125221772022,0.154477400774,21,78412362
1304,0.125,1.0,1.0,1.5678,0.00149743486046,0.179718814091,23,9243578
1305,0.13,1.0,1.0,1.8602,0.00175685099418,0.210172599141,32,45864556
1306,0.135,1.0,1.0,1.0657,0.00105928070297,0.131412663706,15,9760113
1307,0.14,1.0,1.0,1.4195,0.00137254524274,0.164807391956,20,51284270
1308,0.145,1.0,1.0,1.7329,0.00163752978662,0.19478606091,26,79508833
1309,0.15,1.0,1.0,2.6208,0.0023263104545,0.248266376936,28,59028280
1310,0.1,1.0,1.0,1.3555,0.00124686545165,0.151556757577,21,14838744
1311,0.105,1.0,1.0,1.4834,0.00139451125858,0.159628421715,25,9197664
1312,0.11,1.0,1.0,1.5455,0.00145498465521,0.170632754256,25,71718210
1313,0.115,1.0,1.0,1.5509,0.00143815134832,0.180608129043,25,2088866
1314,0.12,1.0,1.0,1.5163,0.00141403638258,0.159775507919,29,35189330
1315,0.125,1.0,1.0,1.2624,0.00119907906278,0.149817610066,23,28820636
1316,0.13,1.0,1.0,1.4605,0.00141627219124,0.170997227672,19,29261807
1317,0.135,1.0,1.0,1.5195,0.00144737446117,0.172606138892,23,53960785
1318,0.14,1.0,1.0,2.8115,0.00253413309172,0.270189654242,51,66668717
1319,0.145,1.0,1.0,1.1819,0.00116955010246,0.139944039572,16,72971078
1320,0.15,1.0,1.0,1.337,0.00129836042781,0.16054400138,21,89430208
1321,0.1,1.0,1.0,1.1237,0.00107982320034,0.129392246402,17,58570313
1322,0.105,1.0,1.0,1.3507,0.00124862474353,0.152985007674,25,18281955
1323,0.11,1.0,1.0,1.9504,0.00169263905202,0.208417986484,34,632902
1324,0.115,1.0,1.0,1.2745,0.0012087702478,0.140149069684,25,54894976
1325,0.12,1.0,1.0,1.5191,0.00142537225419,0.178563891768,26,44178147
1326,0.125,1.0,1.0,1.1382,0.00110738275907,0.141149867205,16,51320174
1327,0.13,1.0,1.0,1.6004,0.00148789447189,0.183201179443,25,67053516
1328,0.135,1.0,1.0,1.3372,0.00127637772383,0.161611901173,19,19856027
1329,0.14,1.0,1.0,1.4877,0.00143300054381,0.166759725311,24,19922359
1330,0.145,1.0,1.0,1.3912,0.00135706447946,0.156779150164,23,55657122
1331,0.15,1.0,1.0,2.4327,0.00221834341517,0.242556635904,44,73043768
1332,0.1,1.0,1.0,1.5029,0.00140687455664,0.167613998595,31,89071793
1333,0.105,1.0,1.0,2.2515,0.00196611424013,0.224665744477,41,57741134
1334,0.11,1.0,1.0,1.1015,0.00105631503951,0.129567229902,22,62378917
1335,0.115,1.0,1.0,1.3459,0.001272261584,0.162659336705,22,39730024
1336,0.12,1.0,1.0,0.9841,0.000953785519011,0.128011147999,11,91014899
1337,0.125,1.0,1.0,1.4576,0.00133149844977,0.173516213046,21,83784963
1338,0.13,1.0,1.0,1.989,0.00178927021975,0.217737906776,33,90184943
1339,0.135,1.0,1.0,1.2247,0.0011817941708,0.143137669049,19,36286105
1340,0.14,1.0,1.0,1.5604,0.00149291297766,0.178216422334,22,91965407
1341,0.145,1.0,1.0,2.0721,0.00191112279701,0.230089737219,29,95312896
1342,0.15,1.0,1.0,1.9268,0.00179477026884,0.212343069249,32,63419554
1343,0.1,1.0,1.0,1.2327,0.00118481371886,0.145186344283,20,28011342
1344,0.105,1.0,1.0,1.0938,0.00103991039665,0.133831617489,20,97762514
1345,0.11,1.0,1.0,1.3054,0.00122238736806,0.155221476666,22,59571840
1346,0.115,1.0,1.0,1.6758,0.00157564795116,0.180221753707,28,6680602
1347,0.12,1.0,1.0,1.9054,0.00170314735273,0.204490143056,30,13400386
1348,0.125,1.0,1.0,1.0158,0.00100409322447,0.124004107183,17,30416115
1349,0.13,1.0,1.0,1.7453,0.00163887589624,0.200081384567,31,97516718
1350,0.135,1.0,1.0,1.2419,0.00118563606216,0.146991918752,17,57357892
1351,0.14,1.0,1.0,1.5884,0.00150615330786,0.169243679491,29,74054215
1352,0.145,1.0,1.0,2.1733,0.00195960445803,0.219293682225,25,95351654
1353,0.15,1.0,1.0,2.0804,0.00196367837485,0.210844460915,37,69429924
1354,0.1,1.0,1.0,0.9537,0.000923811206512,0.114972335787,12,25477660
1355,0.105,1.0,1.0,1.688,0.00156892041899,0.183049144309,31,12317095
1356,0.11,1.0,1.0,0.9022,0.000864642701801,0.111066438603,17,34338487
1357,0.115,1.0,1.0,1.6554,0.00152690812663,0.190937273276,24,68602574
1358,0.12,1.0,1.0,1.1167,0.00108831203502,0.141047976904,15,28521916
1359,0.125,1.0,1.0,1.2784,0.00122255505371,0.151096085912,27,58302996
1360,0.13,1.0,1.0,1.4401,0.00137341383028,0.16900931023,25,52095867
1361,0.135,1.0,1.0,1.2954,0.00125235645295,0.155875716264,16,3801254
1362,0.14,1.0,1.0,2.5012,0.00226832680774,0.250004782588,45,25513787
1363,0.145,1.0,1.0,1.5792,0.00152216045128,0.174210536861,27,68827609
1364,0.15,1.0,1.0,3.0538,0.00264057588056,0.305325090362,49,25319228
1365,0.1,1.0,1.0,1.469,0.00136444646821,0.165941531896,25,29780581
1366,0.105,1.0,1.0,1.782,0.00164256940389,0.199780640495,27,60411465
1367,0.11,1.0,1.0,2.0932,0.00190581777799,0.211587433227,40,31249930
1368,0.115,1.0,1.0,1.7679,0.00163887790686,0.201463537509,30,6133092
1369,0.12,1.0,1.0,1.9498,0.00175935220459,0.209033394579,28,68746180
1370,0.125,1.0,1.0,1.9669,0.00182866428366,0.211172111619,32,98577073
1371,0.13,1.0,1.0,2.2677,0.00203901085129,0.245551138679,40,32436799
1372,0.135,1.0,1.0,1.5453,0.00146519337364,0.177581885379,24,67688412
1373,0.14,1.0,1.0,1.5549,0.00147184570865,0.177820149106,21,40872100
1374,0.145,1.0,1.0,3.2581,0.00279575829287,0.308672850862,53,379624
1375,0.15,1.0,1.0,1.8875,0.00177020452225,0.203277434418,35,60228843
1376,0.1,1.0,1.0,0.7598,0.00074189439364,0.0958007654808,11,62198484
1377,0.105,1.0,1.0,1.1765,0.00112411111163,0.138788750336,21,80781639
1378,0.11,1.0,1.0,1.6059,0.00147646209056,0.18239111388,26,76322717
1379,0.115,1.0,1.0,1.5685,0.00147444946064,0.179959683294,27,69735689
1380,0.12,1.0,1.0,1.7071,0.00160592184594,0.174840191106,28,68885353
1381,0.125,1.0,1.0,1.9689,0.00181889669511,0.208374032094,31,62550289
1382,0.13,1.0,1.0,2.1907,0.00199708380918,0.222316581851,34,70108520
1383,0.135,1.0,1.0,1.8118,0.00167951654411,0.188300680727,29,78875905
1384,0.14,1.0,1.0,1.3692,0.00133154871525,0.154906261342,19,11719719
1385,0.145,1.0,1.0,1.5338,0.00145581001444,0.173238550718,23,32588161
1386,0.15,1.0,1.0,2.4996,0.00224303864564,0.250097511634,44,76785485
1387,0.1,1.0,1.0,1.1384,0.00106705978904,0.137471438481,17,76254346
1388,0.105,1.0,1.0,1.5661,0.00144478076227,0.179961959605,22,38789110
1389,0.11,1.0,1.0,2.0915,0.00190176839073,0.220798243124,34,10866976
1390,0.115,1.0,1.0,1.5004,0.00141639483902,0.168508613539,29,18727129
1391,0.12,1.0,1.0,1.2439,0.00117997214759,0.147442291896,19,32447921
1392,0.125,1.0,1.0,2.2721,0.00195386715586,0.223859053883,37,50387355
1393,0.13,1.0,1.0,1.5853,0.00148462922615,0.184749423602,30,78826385
1394,0.135,1.0,1.0,2.3121,0.00203127599885,0.243128795468,38,53838870
1395,0.14,1.0,1.0,1.4655,0.00139053626423,0.172565808113,24,9893184
1396,0.145,1.0,1.0,2.6275,0.00229635745457,0.261024632686,43,12733883
1397,0.15,1.0,1.0,1.6439,0.00156711990941,0.183355923827,26,70429172
1398,0.1,1.0,1.0,1.0487,0.000996929387913,0.127618347954,22,61483817
1399,0.105,1.0,1.0,1.5471,0.00143466332597,0.163347330166,25,71273071
1400,0.11,1.0,1.0,0.9188,0.00090364469495,0.112553632023,17,41258486
1401,0.115,1.0,1.0,0.8437,0.000833825939816,0.109451417757,11,61656907
1402,0.12,1.0,1.0,2.0805,0.00186262967547,0.218209048228,34,9999820
1403,0.125,1.0,1.0,1.4424,0.0013508486499,0.166412231475,25,94679549
1404,0.13,1.0,1.0,1.7299,0.00159703892988,0.201747461774,26,29002648
1405,0.135,1.0,1.0,2.726,0.00236301451085,0.274768211871,46,38414474
1406,0.14,1.0,1.0,2.0191,0.00185199752062,0.218393310889,23,83381857
1407,0.145,1.0,1.0,2.638,0.00238043190265,0.246870998029,41,16934754
1408,0.15,1.0,1.0,1.7207,0.00162241596135,0.188903535284,34,29220592
1409,0.1,1.0,1.0,0.8812,0.000862201809973,0.106933328554,14,87847137
1410,0.105,1.0,1.0,1.9278,0.00169726548703,0.196774836074,34,58098484
1411,0.11,1.0,1.0,1.4902,0.00137054668716,0.1667900027,25,2243917
1412,0.115,1.0,1.0,1.4368,0.00134970420539,0.160658365583,21,249342
1413,0.12,1.0,1.0,1.7629,0.00162242742188,0.197851288764,25,5328518
1414,0.125,1.0,1.0,1.7445,0.00161382639465,0.185157575087,20,12311268
1415,0.13,1.0,1.0,1.9822,0.00184484936689,0.21522581098,32,9938147
1416,0.135,1.0,1.0,2.2697,0.00201803486439,0.235544664739,36,98283648
1417,0.14,1.0,1.0,2.1498,0.00195144838085,0.222850761161,38,93636682
1418,0.145,1.0,1.0,1.4071,0.00134831024303,0.156599671342,25,63922215
1419,0.15,1.0,1.0,2.1759,0.00200473119968,0.230431828879,36,86208263
1420,0.1,1.0,1.0,1.6789,0.00149687470192,0.182973099725,28,42450583
1421,0.105,1.0,1.0,1.5924,0.00146787875677,0.173584557501,26,93882889
1422,0.11,1.0,1.0,1.3677,0.00125567839815,0.155878282476,24,66297443
1423,0.115,1.0,1.0,0.905,0.000900216589046,0.113500545567,13,65516011
1424,0.12,1.0,1.0,1.9532,0.00171636033851,0.210650308587,31,75164585
1425,0.125,1.0,1.0,1.5708,0.00146174234668,0.183663877376,25,36791761
1426,0.13,1.0,1.0,1.3206,0.00125925488776,0.151946600697,24,77517967
1427,0.135,1.0,1.0,1.5408,0.00145109651961,0.179747737836,24,94589246
1428,0.14,1.0,1.0,2.2287,0.00199990913142,0.23166342889,37,78837607
1429,0.145,1.0,1.0,2.3653,0.00209465373506,0.251051195889,42,71119248
1430,0.15,1.0,1.0,1.3539,0.00128867406827,0.15370653332,19,84425361
1431,0.1,1.0,1.0,1.0003,0.000953371331435,0.118831891628,18,81905740
1432,0.105,1.0,1.0,1.3999,0.00130787367301,0.164605371141,26,79556787
1433,0.11,1.0,1.0,1.5988,0.00149068521147,0.18048710062,28,42383737
1434,0.115,1.0,1.0,0.899,0.000888695740467,0.11558417494,13,11924914
1435,0.12,1.0,1.0,1.3034,0.00124364041829,0.146554837249,23,10809928
1436,0.125,1.0,1.0,1.563,0.00148623571097,0.176782541659,23,17583911
1437,0.13,1.0,1.0,1.7044,0.00156163192403,0.197455122498,26,44904550
1438,0.135,1.0,1.0,1.7879,0.00167625531961,0.203421149802,36,62712996
1439,0.14,1.0,1.0,1.5938,0.00150001850626,0.183507748936,26,98900161
1440,0.145,1.0,1.0,1.2564,0.00122175382192,0.143356380659,20,53711526
1441,0.15,1.0,1.0,2.7282,0.00239568003728,0.245832771279,48,21569833
1442,0.1,1.0,1.0,1.0053,0.000978242692155,0.122233679759,19,34577447
1443,0.105,1.0,1.0,1.7056,0.00157355690709,0.190954674693,30,49630435
1444,0.11,1.0,1.0,1.0434,0.000994810195173,0.129214613924,15,26467362
1445,0.115,1.0,1.0,1.7868,0.00163943685902,0.195920241447,30,8643235
1446,0.12,1.0,1.0,1.921,0.00180621169796,0.205358573406,30,59885325
1447,0.125,1.0,1.0,1.3903,0.00131890795172,0.161215492845,25,42100648
1448,0.13,1.0,1.0,1.6425,0.00149022116054,0.183656449807,26,12877378
1449,0.135,1.0,1.0,1.9993,0.00185554626368,0.21774183778,32,78327580
1450,0.14,1.0,1.0,1.7673,0.00166138276866,0.189841782907,29,84402090
1451,0.145,1.0,1.0,1.3302,0.00129369780165,0.158036111651,21,15352800
1452,0.15,1.0,1.0,1.4224,0.0013371171254,0.158601866794,23,78482219
1453,0.1,1.0,1.0,1.1876,0.00113250142596,0.141783098783,18,56782780
1454,0.105,1.0,1.0,1.568,0.00145572657373,0.17092071615,32,13966493
1455,0.11,1.0,1.0,1.6279,0.0014943445386,0.187230466828,25,92321819
1456,0.115,1.0,1.0,1.9336,0.00172885955444,0.206084782636,33,55116855
1457,0.12,1.0,1.0,1.7711,0.00164536215409,0.196556349379,31,79884803
1458,0.125,1.0,1.0,2.6354,0.00237254886757,0.260585564583,44,17123320
1459,0.13,1.0,1.0,1.9408,0.00175521837131,0.211661783206,34,90610397
1460,0.135,1.0,1.0,1.7815,0.00166214479338,0.204403832671,26,74684326
1461,0.14,1.0,1.0,1.4087,0.00135109193483,0.159856668079,19,40151318
1462,0.145,1.0,1.0,1.6584,0.00156522148267,0.182919136138,26,28966843
1463,0.15,1.0,1.0,1.8111,0.00172034518489,0.198118289166,30,16317145
1464,0.1,1.0,1.0,0.9873,0.000960078757414,0.119418632298,13,66127886
1465,0.105,1.0,1.0,1.5729,0.00146826962117,0.172731744357,27,75499132
1466,0.11,1.0,1.0,1.5574,0.00144684566829,0.177782503637,28,9874582
1467,0.115,1.0,1.0,1.2199,0.00116665581598,0.14837293356,18,16463038
1468,0.12,1.0,1.0,0.7821,0.000776143282767,0.099992537191,10,84915042
1469,0.125,1.0,1.0,1.1368,0.00111181014276,0.139978035099,14,56705167
1470,0.13,1.0,1.0,1.5832,0.00151165597076,0.180481618571,30,6745879
1471,0.135,1.0,1.0,1.7178,0.00160744388475,0.195298103593,27,22360038
1472,0.14,1.0,1.0,3.2015,0.00283316365323,0.283011938782,53,13754067
1473,0.145,1.0,1.0,1.633,0.00155053833206,0.183800796505,22,74641292
1474,0.15,1.0,1.0,2.1313,0.00200131314688,0.215531438995,32,90367440
1475,0.1,1.0,1.0,0.8405,0.00083249692046,0.108666329997,12,15040395
1476,0.105,1.0,1.0,1.1589,0.00113196459061,0.139054102768,19,41088500
1477,0.11,1.0,1.0,0.9994,0.000962302502358,0.120427133038,16,73389365
1478,0.115,1.0,1.0,1.927,0.00176103911418,0.200898608802,28,62832545
1479,0.12,1.0,1.0,1.014,0.000969773963671,0.127960898446,14,64751933
1480,0.125,1.0,1.0,1.6156,0.00152771880833,0.171060719809,21,68201052
1481,0.13,1.0,1.0,1.4247,0.00132882231548,0.156141108124,24,53486604
1482,0.135,1.0,1.0,2.1252,0.00188097657656,0.230033928772,35,72917517
1483,0.14,1.0,1.0,2.1654,0.00195615725124,0.219808230876,35,99958949
1484,0.145,1.0,1.0,1.9878,0.00176336721027,0.206895605868,34,53690949
1485,0.15,1.0,1.0,1.3005,0.00124075216367,0.155518913209,17,41842027
1486,0.1,1.0,1.0,0.9587,0.000930554823638,0.11849764336,10,99553273
1487,0.105,1.0,1.0,1.4753,0.00136986910846,0.165213005915,26,77464311
1488,0.11,1.0,1.0,1.4709,0.00136009146681,0.165758319247,23,1473483
1489,0.115,1.0,1.0,1.7871,0.00162946660004,0.186173241662,31,2258657
1490,0.12,1.0,1.0,1.4586,0.00134659297309,0.173257187777,26,2328388
1491,0.125,1.0,1.0,2.1872,0.00199293831431,0.22530776101,29,11684689
1492,0.13,1.0,1.0,3.6349,0.00299790414756,0.347171416506,59,71199225
1493,0.135,1.0,1.0,1.6772,0.00156471420342,0.193313681028,30,89319294
1494,0.14,1.0,1.0,1.4234,0.00136594236897,0.165000551294,22,57991297
1495,0.145,1.0,1.0,2.234,0.00203335638663,0.237166250078,34,71686904
1496,0.15,1.0,1.0,1.7887,0.00169418702782,0.190302784212,32,5283357
1497,0.1,1.0,1.0,1.3367,0.00125099526369,0.15391629659,22,98236448
1498,0.105,1.0,1.0,1.1385,0.00109504962029,0.138972048418,19,57847916
1499,0.11,1.0,1.0,2.1409,0.001932790638,0.201957803657,36,57396601
1500,0.115,1.0,1.0,1.0142,0.00100362273956,0.123201217672,16,31771543
1501,0.12,1.0,1.0,1.7356,0.00160329999837,0.194632165761,32,93719070
1502,0.125,1.0,1.0,0.9543,0.000942049534166,0.121793793266,11,38997427
1503,0.13,1.0,1.0,1.3418,0.00131384722295,0.153113740413,22,27165247
1504,0.135,1.0,1.0,1.7222,0.00156016055283,0.189493582263,29,21335068
1505,0.14,1.0,1.0,2.0518,0.00187444407446,0.219156115007,34,7273254
1506,0.145,1.0,1.0,2.1973,0.00199831933474,0.228111220647,38,5695764
1507,0.15,1.0,1.0,1.6109,0.00149793852059,0.172589485472,31,36628768
1508,0.1,1.0,1.0,1.1178,0.00106551563342,0.13229403907,18,74730909
1509,0.105,1.0,1.0,1.3778,0.00127901324361,0.154140739753,20,61927970
1510,0.11,1.0,1.0,1.2163,0.00114956354132,0.145658786545,20,96282010
1511,0.115,1.0,1.0,1.2618,0.00120231615985,0.141979369304,24,92431462
1512,0.12,1.0,1.0,1.2073,0.00116146640757,0.14638884839,23,50887106
1513,0.125,1.0,1.0,2.0392,0.00176753663151,0.212063524306,39,37709909
1514,0.13,1.0,1.0,1.4423,0.00134558846769,0.165542479647,21,74944851
1515,0.135,1.0,1.0,1.5701,0.00150247347242,0.174339801227,27,61703000
1516,0.14,1.0,1.0,1.8434,0.00170190076876,0.204200564187,29,45923679
1517,0.145,1.0,1.0,2.6158,0.00238971050859,0.259974254037,39,81898967
1518,0.15,1.0,1.0,1.716,0.00160903730054,0.188150090869,30,21593143
1519,0.1,1.0,1.0,1.2395,0.00114938821532,0.144200673296,20,97350085
1520,0.105,1.0,1.0,1.7715,0.00161234979583,0.196793772511,32,57258815
1521,0.11,1.0,1.0,1.7494,0.00154494137111,0.196798807405,29,46732722
1522,0.115,1.0,1.0,1.3743,0.00131315758053,0.156128048605,18,30347539
1523,0.12,1.0,1.0,2.1747,0.00193052587643,0.231711069169,32,79598362
1524,0.125,1.0,1.0,1.5108,0.00141788671854,0.177388719058,26,13372870
1525,0.13,1.0,1.0,2.2569,0.00196406863606,0.228423418469,38,44731250
1526,0.135,1.0,1.0,2.7137,0.00241018283534,0.256788929423,51,63308222
1527,0.14,1.0,1.0,1.8215,0.00168419927646,0.205102081434,29,48146931
1528,0.145,1.0,1.0,2.0188,0.00187152003082,0.208016508001,32,77462587
1529,0.15,1.0,1.0,1.3298,0.00129355504768,0.15222619883,24,74426057
1530,0.1,1.0,1.0,1.2205,0.00116406814894,0.144545873834,21,1417882
1531,0.105,1.0,1.0,1.0669,0.0010301428081,0.122437776587,17,71699728
1532,0.11,1.0,1.0,1.6661,0.0015025961202,0.182049204353,31,20753852
1533,0.115,1.0,1.0,1.8381,0.0016962521349,0.202707160677,31,58532102
1534,0.12,1.0,1.0,1.5335,0.00145465893489,0.15903169244,19,62082977
1535,0.125,1.0,1.0,2.0664,0.00192871269994,0.214162540441,35,71821337
1536,0.13,1.0,1.0,1.7274,0.00159442914603,0.19210938141,34,70940384
1537,0.135,1.0,1.0,2.5521,0.00228938965339,0.25563180158,36,85449570
1538,0.14,1.0,1.0,3.0786,0.00268801865458,0.286660306343,53,14672208
1539,0.145,1.0,1.0,1.1526,0.00111747104139,0.134160382367,17,33253063
1540,0.15,1.0,1.0,1.6698,0.00157102453209,0.187844967879,35,85080415
1541,0.1,1.0,1.0,0.5322,0.000540522828439,0.0692606347961,7,62915079
1542,0.105,1.0,1.0,1.5515,0.00145557778791,0.180723498382,27,73254198
1543,0.11,1.0,1.0,2.0907,0.00185882960499,0.215908328782,36,87616364
1544,0.115,1.0,1.0,2.286,0.0020365454299,0.239059781545,36,62928688
1545,0.12,1.0,1.0,1.6161,0.00149001366463,0.18837335919,29,79689209
1546,0.125,1.0,1.0,1.9781,0.00184084461537,0.214047402952,32,64901531
1547,0.13,1.0,1.0,1.8543,0.00168168600234,0.203178218529,27,18726905
1548,0.135,1.0,1.0,1.4874,0.00141920166356,0.17310292339,27,75655472
1549,0.14,1.0,1.0,1.4383,0.0013770731574,0.168704159368,20,57793055
1550,0.145,1.0,1.0,2.0047,0.00187235001446,0.212265278831,29,77949632
1551,0.15,1.0,1.0,1.6546,0.00157397612122,0.18146730642,25,26231981
1552,0.1,1.0,1.0,1.2486,0.00115945578827,0.150364353143,19,15237235
1553,0.105,1.0,1.0,1.1577,0.00110763207586,0.138911975475,18,97819206
1554,0.11,1.0,1.0,1.4239,0.00134822479171,0.16517481528,20,43178849
1555,0.115,1.0,1.0,1.3658,0.00129151929564,0.159760589127,20,40860832
1556,0.12,1.0,1.0,1.6627,0.00154211283189,0.191361414097,29,56241880
1557,0.125,1.0,1.0,1.0715,0.00104648512176,0.131163631708,17,72824795
1558,0.13,1.0,1.0,1.8775,0.00173647457397,0.20799121,38,32738872
1559,0.135,1.0,1.0,1.7697,0.00165727909467,0.188509228201,35,54625885
1560,0.14,1.0,1.0,1.8555,0.00170317710989,0.205676248966,26,4073966
1561,0.145,1.0,1.0,1.3497,0.00131164458951,0.158511905786,21,36891600
1562,0.15,1.0,1.0,1.7948,0.00167805301433,0.197608887193,20,94993918
1563,0.1,1.0,1.0,1.0683,0.00101366417446,0.125434058822,17,76106442
1564,0.105,1.0,1.0,0.9009,0.000876455090179,0.114680891788,14,25917650
1565,0.11,1.0,1.0,1.391,0.00130835018979,0.162082738374,20,5255009
1566,0.115,1.0,1.0,1.8928,0.0017038514716,0.203064689064,30,48665867
1567,0.12,1.0,1.0,1.9213,0.00176003179391,0.210777515901,30,39316996
1568,0.125,1.0,1.0,1.6447,0.00155358743622,0.183989284117,29,28213303
1569,0.13,1.0,1.0,1.3391,0.00130268426461,0.153601426797,20,7801532
1570,0.135,1.0,1.0,1.5675,0.00144999872148,0.185460059036,25,4031030
1571,0.14,1.0,1.0,3.3007,0.00284201922487,0.330786005014,51,58854881
1572,0.145,1.0,1.0,1.3748,0.00130094809484,0.163637214282,23,10449628
1573,0.15,1.0,1.0,1.343,0.0013141236831,0.145518795581,20,29331107
1574,0.1,1.0,1.0,1.1708,0.00107912350483,0.137959397967,22,79584055
1575,0.105,1.0,1.0,1.395,0.00129886609856,0.159535513269,24,90241177
1576,0.11,1.0,1.0,2.0517,0.00183714869498,0.197000871172,32,57401785
1577,0.115,1.0,1.0,1.5436,0.00142769854072,0.177359977236,25,11105003
1578,0.12,1.0,1.0,0.9768,0.000946563374491,0.124627435593,19,95906596
1579,0.125,1.0,1.0,1.6989,0.001583903554,0.192680836476,26,71285381
1580,0.13,1.0,1.0,3.2531,0.00279449863988,0.296519660952,51,70516683
1581,0.135,1.0,1.0,3.5807,0.00293796075017,0.296121227714,70,50491052
1582,0.14,1.0,1.0,2.0871,0.00185953171325,0.229356971569,32,89387545
1583,0.145,1.0,1.0,1.8935,0.00174409180518,0.195191771753,36,41872166
1584,0.15,1.0,1.0,1.7941,0.00169937040437,0.191928634392,27,15047657
1585,0.1,1.0,1.0,1.1275,0.00104908485251,0.127017465565,17,47047467
1586,0.105,1.0,1.0,1.7565,0.00161811223074,0.191154461386,33,49303227
1587,0.11,1.0,1.0,1.413,0.00129988709104,0.165449927409,21,81558300
1588,0.115,1.0,1.0,1.6429,0.00151899030783,0.187036650434,30,15066560
1589,0.12,1.0,1.0,1.4464,0.00136141445431,0.169179614979,28,87588124
1590,0.125,1.0,1.0,1.6196,0.00153238746634,0.16647896762,30,89713498
1591,0.13,1.0,1.0,1.0167,0.00100136481409,0.121235871077,12,5199579
1592,0.135,1.0,1.0,1.6535,0.00154797057015,0.185019155014,30,37281356
1593,0.14,1.0,1.0,1.4776,0.00139484301076,0.165743889721,24,44336634
1594,0.145,1.0,1.0,1.2394,0.00123163400515,0.141526928907,18,19567203
1595,0.15,1.0,1.0,1.7475,0.00166637212045,0.172549129362,28,31442488
1596,0.1,1.0,1.0,1.241,0.00115974129621,0.145537864666,21,73126420
1597,0.105,1.0,1.0,1.0555,0.00100101134721,0.12448734981,19,68409486
1598,0.11,1.0,1.0,1.2757,0.00119498343127,0.151206431479,21,76118160
1599,0.115,1.0,1.0,0.9897,0.000954422885328,0.119732721425,13,23318308
1600,0.12,1.0,1.0,1.3887,0.0012916652666,0.163633629512,23,84229367
1601,0.125,1.0,1.0,1.3341,0.00124961477248,0.161286526051,17,40704733
1602,0.13,1.0,1.0,1.7998,0.00168148896164,0.198214915497,27,11134874
1603,0.135,1.0,1.0,1.9445,0.00176582036687,0.218483389307,26,43114535
1604,0.14,1.0,1.0,2.9878,0.002648554219,0.286576618914,40,81835451
1605,0.145,1.0,1.0,2.0274,0.0018937430038,0.215252269331,33,91911578
1606,0.15,1.0,1.0,2.0987,0.00196697981174,0.219603294881,30,44545367
1607,0.1,1.0,1.0,1.9896,0.00179507930103,0.213537125127,35,2019522
1608,0.105,1.0,1.0,1.2819,0.00120095698121,0.151043603589,15,29828074
1609,0.11,1.0,1.0,1.2196,0.00117955393878,0.137839296121,23,45352809
1610,0.115,1.0,1.0,1.2157,0.00116534087096,0.147705906949,18,80136841
1611,0.12,1.0,1.0,1.6802,0.00156536765469,0.184977813265,28,89311378
1612,0.125,1.0,1.0,1.7349,0.00159606377952,0.188450447087,26,52867501
1613,0.13,1.0,1.0,1.8666,0.00168879474793,0.20035763634,27,47583258
1614,0.135,1.0,1.0,1.8664,0.0017478092392,0.205407756753,24,24865248
1615,0.14,1.0,1.0,1.4821,0.00143909674152,0.167861028902,22,88763561
1616,0.145,1.0,1.0,2.4486,0.00222625439786,0.237446608036,44,50942430
1617,0.15,1.0,1.0,1.4944,0.00145150125728,0.163748290815,19,55315904
1618,0.1,1.0,1.0,0.8747,0.000845083397267,0.111577269441,12,35616632
1619,0.105,1.0,1.0,1.1931,0.00113560783278,0.142830918656,20,3692474
1620,0.11,1.0,1.0,1.1488,0.00104122654805,0.141742465859,16,46358215
1621,0.115,1.0,1.0,1.3059,0.00122006590702,0.156547752537,24,6724273
1622,0.12,1.0,1.0,1.2811,0.00121039281758,0.152952738037,13,64171080
