,seed,primary_length,Jv,k0,surface,length,axfold,radfold,delta,nude_length,integral_diff,0.01,0.02,0.03,0.045,0.06,0.08
8938,76491050,0.16,0.014535311330200001,327.6558,0.0006753780367219999,2.495,1.0,1.0,0.002,0.035,-0.000467231918985,5,18,27,38,29,22
8939,41646893,0.16,0.0144181391979,327.6558,0.000533423765236,1.9142,1.0,1.0,0.00225,0.005,-0.00212728459691,8,20,33,25,23,13
8940,29347203,0.16,0.015928824761700003,327.6558,0.000612420457112,2.1988,1.0,1.0,0.00225,0.01,0.000162574641416,10,19,26,33,27,16
8941,7796062,0.16,0.00937189774824,327.6558,0.00032976958792699994,1.056,1.0,1.0,0.00225,0.015,-0.004689685046029999,6,12,11,14,13,8
8942,28480113,0.16,0.017184080425900004,327.6558,0.0005808382209439999,2.0765,1.0,1.0,0.00225,0.02,-0.00100028184957,11,23,27,33,24,14
8943,62729361,0.16,0.0124310323502,327.6558,0.000391372512785,1.3139,1.0,1.0,0.00225,0.025,-0.00380836968003,9,15,17,20,14,7
8944,81765331,0.16,0.010818443217,327.6558,0.000368611234186,1.2076,1.0,1.0,0.00225,0.03,-0.00416066627532,5,12,15,16,15,9
8945,58925566,0.16,0.016480872983299998,327.6558,0.000776214226213,2.8943,1.0,1.0,0.00225,0.035,0.0032912878503699996,8,22,39,43,34,20
8946,84757430,0.16,0.00932237864927,327.6558,0.000275503350057,0.8699,1.0,1.0,0.0025,0.005,-0.005459451067689999,4,10,14,12,7,6
8947,68127013,0.16,0.008213382114359999,327.6558,0.00029376040160400006,0.919,1.0,1.0,0.0025,0.01,-0.00412238999354,3,7,9,14,10,8
8948,37774678,0.16,0.0110231524413,327.6558,0.0003702943927159999,1.2109999999999999,1.0,1.0,0.0025,0.015,-0.00153887106458,6,13,15,17,13,9
8949,43065218,0.16,0.009943142035219999,327.6558,0.00035397480534099995,1.1705,1.0,1.0,0.0025,0.02,-0.00347736957255,4,9,16,17,12,6
8950,41416246,0.16,0.0130248029149,327.6558,0.000563087317673,1.9692,1.0,1.0,0.0025,0.025,0.0029874291363699997,5,16,22,29,24,15
8951,7605003,0.16,0.00648450061581,327.6558,0.00022001484415,0.6462,1.0,1.0,0.0025,0.03,-0.00683900098308,4,5,6,8,8,3
8952,5984574,0.16,0.013859417057700002,327.6558,0.00047821173204800005,1.6783,1.0,1.0,0.0025,0.035,-0.000844828666384,7,18,26,26,20,9
8953,8718306,0.16,0.0135124479214,327.6558,0.00047535618140499993,1.6871,1.0,1.0,0.00275,0.005,-1.97713212065e-05,5,14,21,25,20,13
8954,906212,0.16,0.00921939351036,327.6558,0.000250731640656,0.7664,1.0,1.0,0.00275,0.01,-0.0054309183448700005,5,8,10,9,8,4
8955,36595223,0.16,0.0131086112887,327.6558,0.00042806949427,1.5027,1.0,1.0,0.00275,0.015,-0.0021346868879499998,5,17,20,19,18,9
8956,42396812,0.16,0.013159382215499999,327.6558,0.000530278811078,1.9031,1.0,1.0,0.00275,0.02,0.00132937761519,5,17,23,27,20,15
8957,74652140,0.16,0.0100948289489,327.6558,0.000304154298067,0.9971,1.0,1.0,0.00275,0.025,-0.0051018816614600004,4,9,17,13,10,9
8958,52593565,0.16,0.0095317163272,327.6558,0.00031642008109599996,1.0241,1.0,1.0,0.00275,0.03,-0.0035300435840000003,3,9,14,10,13,7
8959,11637005,0.16,0.0131404359201,327.6558,0.00044947488661199996,1.5592,1.0,1.0,0.00275,0.035,0.00122139708828,7,16,18,23,16,11
9240,62825267,0.16,0.0211405307699,327.6558,0.00103793691098,3.775,1.0,1.0,0.001,0.005,-0.00169813940359,22,39,61,59,42,18
9241,95425831,0.16,0.022202410718999997,327.6558,0.00110215370376,4.1184,1.0,1.0,0.001,0.01,-0.00160228450539,22,48,59,58,58,26
9242,56571727,0.16,0.0181142033472,327.6558,0.0008761849760429999,3.1604,1.0,1.0,0.001,0.015,-0.00384282818542,21,50,57,46,25,18
9243,78356433,0.16,0.0198076471944,327.6558,0.00101603214364,3.8797,1.0,1.0,0.001,0.02,-0.0046436987884,15,41,44,53,57,29
9244,26242488,0.16,0.021728345244900003,327.6558,0.00114068993695,4.3481,1.0,1.0,0.001,0.025,-0.00334228675538,19,46,67,74,60,30
9245,4008504,0.16,0.025157340257099998,327.6558,0.0014183445930999999,5.6222,1.0,1.0,0.001,0.03,-0.00206823418359,20,75,94,80,62,38
9246,41753497,0.16,0.025007097471,327.6558,0.0014994062098499998,5.9028,1.0,1.0,0.001,0.035,-0.0009258727860189999,23,67,95,98,66,34
9247,96454739,0.16,0.014064318019299998,327.6558,0.000611667084344,2.1248,1.0,1.0,0.00125,0.005,-0.00509849123373,10,20,31,32,28,13
9248,78209586,0.16,0.013609385607399998,327.6558,0.000556606526188,1.8832,1.0,1.0,0.00125,0.01,-0.004944322624060001,12,25,29,29,17,13
9249,55152863,0.16,0.011308695565500002,327.6558,0.00058373040884,2.0061,1.0,1.0,0.00125,0.015,-0.00531541461307,8,15,24,35,23,11
9250,92191360,0.16,0.0173505833965,327.6558,0.0007200665576180001,2.6272,1.0,1.0,0.00125,0.02,-0.00488868977774,14,30,36,36,40,14
9251,39673852,0.16,0.015404992087999999,327.6558,0.000795878887198,2.9524,1.0,1.0,0.00125,0.025,-0.004369737296060001,9,30,39,43,37,23
9252,54856992,0.16,0.0143767876484,327.6558,0.000637867338757,2.2465,1.0,1.0,0.00125,0.03,-0.00479520179135,9,26,32,30,22,17
9253,1238325,0.16,0.014386992153399999,327.6558,0.000545683082868,1.8638,1.0,1.0,0.00125,0.035,-0.00585194210455,11,24,24,30,21,8
9254,92182272,0.16,0.0195768133708,327.6558,0.0008626843020569999,3.2828,1.0,1.0,0.0015,0.005,-0.0020298003578,15,33,47,49,37,21
9255,77733309,0.16,0.0172683927688,327.6558,0.000589121626878,2.1057,1.0,1.0,0.0015,0.01,-0.00511651559921,13,25,23,27,24,11
9256,66528723,0.16,0.0159764178182,327.6558,0.000694758528085,2.5511,1.0,1.0,0.0015,0.015,-0.0033252938181500004,9,28,32,40,29,17
9257,39552277,0.16,0.013860404750299999,327.6558,0.0005558122059010001,1.9501,1.0,1.0,0.0015,0.02,-0.0050227868278,10,23,25,29,22,13
9258,85414571,0.16,0.0158105321797,327.6558,0.00063585567645,2.392,1.0,1.0,0.0015,0.025,-0.00616361878243,13,27,34,29,29,18
9259,29338787,0.16,0.0147477282001,327.6558,0.0005914365471240001,2.0443,1.0,1.0,0.0015,0.03,-0.00303172297756,12,20,26,29,22,14
9260,68333335,0.16,0.012834894040299999,327.6558,0.0004768635426930001,1.5851,1.0,1.0,0.0015,0.035,-0.0044408295325,10,17,25,22,17,9
9261,64677098,0.16,0.0142954779048,327.6558,0.00045377283668999996,1.5269,1.0,1.0,0.00175,0.005,-0.00478926500697,13,23,18,24,13,8
9262,65722969,0.16,0.0140084097667,327.6558,0.0005242561392,1.8177,1.0,1.0,0.00175,0.01,-0.00400941460653,9,19,28,27,20,13
9263,95509893,0.16,0.0158619569508,327.6558,0.000567040446541,1.9995,1.0,1.0,0.00175,0.015,-0.00304358902541,10,28,26,29,20,12
9264,29305397,0.16,0.010692370751100001,327.6558,0.000427914324726,1.4235,1.0,1.0,0.00175,0.02,-0.00467477908492,6,13,18,22,16,9
9265,714751,0.16,0.0166192854094,327.6558,0.000577508233263,2.0434,1.0,1.0,0.00175,0.025,-0.0028187787960300002,13,23,32,26,22,11
9266,70222367,0.16,0.014766705113699999,327.6558,0.000639782327975,2.3144,1.0,1.0,0.00175,0.03,-0.0023920301271999995,8,22,28,35,31,14
9267,51720897,0.16,0.0167639882648,327.6558,0.000736976959191,2.7759,1.0,1.0,0.00175,0.035,-0.00216565862862,9,30,38,35,34,22
9268,68844530,0.16,0.0154170506326,327.6558,0.0005887118438159999,2.1181,1.0,1.0,0.002,0.005,-0.0017326544075300001,10,22,26,30,28,16
9269,59320470,0.16,0.013693165027999998,327.6558,0.00048029451373000003,1.6426,1.0,1.0,0.002,0.01,-0.0021206402782099998,7,17,23,23,17,12
9270,55337847,0.16,0.0113388909251,327.6558,0.00052389407693,1.8546,1.0,1.0,0.002,0.015,-0.00204155560458,4,12,20,31,27,17
9271,9273352,0.16,0.014384568293399999,327.6558,0.000584591846112,2.1107,1.0,1.0,0.002,0.02,-0.00138924342219,6,22,25,35,25,13
9272,58104810,0.16,0.0104902620808,327.6558,0.00043842829286,1.5043,1.0,1.0,0.002,0.025,-0.00370832605672,4,12,22,28,15,12
9273,38885127,0.16,0.0131807761063,327.6558,0.00047971940121199996,1.7087,1.0,1.0,0.002,0.03,-0.00411040145198,8,14,22,22,23,14
9274,35618920,0.16,0.0145748625287,327.6558,0.000637837166901,2.2889,1.0,1.0,0.002,0.035,-0.0005821827019839999,7,18,27,36,30,19
9275,78884959,0.16,0.0132220324512,327.6558,0.000381755695548,1.2869,1.0,1.0,0.00225,0.005,-0.00519385941459,9,16,21,20,12,6
9276,59099047,0.16,0.011051948197700001,327.6558,0.000360375549045,1.1558,1.0,1.0,0.00225,0.01,-0.0034630356929800004,7,14,16,13,11,8
9277,18953974,0.16,0.0116297650963,327.6558,0.000351878169236,1.1546,1.0,1.0,0.00225,0.015,-0.00467204626883,8,14,16,17,13,4
9278,65669880,0.16,0.0138667931858,327.6558,0.000577031025338,2.0456,1.0,1.0,0.00225,0.02,0.00040894441137199995,6,20,35,31,24,11
9279,15523619,0.16,0.011436147414799999,327.6558,0.000445604884286,1.5133,1.0,1.0,0.00225,0.025,-0.0015751200545200002,5,11,20,21,17,12
9280,17512478,0.16,0.011884243314700001,327.6558,0.000401396957951,1.3335,1.0,1.0,0.00225,0.03,-0.00384760229469,9,12,14,18,14,10
9281,38749084,0.16,0.0111543338111,327.6558,0.000456291263024,1.5562,1.0,1.0,0.00225,0.035,-0.0018328982175599999,7,14,21,23,16,10
9282,3956459,0.16,0.0073217964571499995,327.6558,0.00027255697597099995,0.8459,1.0,1.0,0.0025,0.005,-0.00507592623057,3,5,7,15,14,5
9283,67884352,0.16,0.0135556109537,327.6558,0.000433678996449,1.4785,1.0,1.0,0.0025,0.01,-0.00125650720859,8,16,21,20,17,10
9284,26792736,0.16,0.00928849625987,327.6558,0.000335218994544,1.0785,1.0,1.0,0.0025,0.015,-0.00323713607449,4,11,10,15,13,7
9285,40109542,0.16,0.0106096614941,327.6558,0.0003454066140330001,1.1367,1.0,1.0,0.0025,0.02,-0.00388815715177,6,9,15,18,13,6
9286,79181735,0.16,0.008054824702869999,327.6558,0.000249580184117,0.7467,1.0,1.0,0.0025,0.025,-0.0056560711812100005,5,8,7,11,10,3
9287,95615972,0.16,0.010170636036,327.6558,0.000308412224254,0.9749,1.0,1.0,0.0025,0.03,-0.004556346009090001,5,11,13,14,9,7
9288,30649279,0.16,0.008564900014890001,327.6558,0.00027176573444499997,0.8382,1.0,1.0,0.0025,0.035,-0.005817473604979999,5,6,12,13,8,7
9289,90106054,0.16,0.008938219553479999,327.6558,0.000318806120717,1.0083,1.0,1.0,0.00275,0.005,-0.0027474660494200003,4,8,11,13,9,10
9290,60920437,0.16,0.00943321545277,327.6558,0.00028857268965499995,0.9158,1.0,1.0,0.00275,0.01,-0.0049269394071,5,7,14,13,7,8
9291,10145314,0.16,0.015377605642299999,327.6558,0.000584935743694,2.1588,1.0,1.0,0.00275,0.015,-0.000134995243484,7,18,22,26,27,19
9292,51333479,0.16,0.012357052831500001,327.6558,0.00041590407884300003,1.4234,1.0,1.0,0.00275,0.02,-0.00162823331566,7,11,21,21,19,11
9293,78671692,0.16,0.010732607031100001,327.6558,0.00039831511839,1.3204,1.0,1.0,0.00275,0.025,-5.00933160493e-05,4,14,17,20,15,11
9294,39116629,0.16,0.0123726533327,327.6558,0.00040432793823300003,1.3729,1.0,1.0,0.00275,0.03,-0.0021587562275199998,7,17,17,16,16,12
9295,67125417,0.16,0.00762568477533,327.6558,0.00025092868134799997,0.7692,1.0,1.0,0.00275,0.035,-0.00548450996712,4,5,10,7,9,7
