seed,primary_length (m),k (10-8 m/s/MPa),_length (m),surface (m2),Jv (uL/s)
33844422,0.14,32.76558,2.3756,0.0006778753955366285,0.014047388115205079
25237702,0.14,32.76558,4.4167000000000005,0.0011356040000327684,0.028507736080378765
85146186,0.14,32.76558,3.1768,0.0008471844567355073,0.01995855014324807
12721394,0.14,32.76558,4.6649,0.001202523021164706,0.029174010578413987
19798831,0.14,32.76558,3.6347,0.0009531886541061616,0.01951962406634419
35950959,0.14,32.76558,2.2796000000000003,0.0006434591600518999,0.012894688925288207
93621499,0.14,32.76558,3.0986000000000002,0.0008378367231929462,0.021479804136361785
41807776,0.14,32.76558,3.0315000000000003,0.0008031926594089861,0.020639673056276443
45693823,0.14,32.76558,1.4889000000000001,0.0004463248744901346,0.01359870966975713
84707919,0.14,32.76558,2.8013000000000003,0.0007574367321437666,0.01750235040554398
42524787,0.14,32.76558,2.603,0.0007080309339495178,0.01674730368681211
31799219,0.14,32.76558,1.6489,0.0004739278123232339,0.0151797110301836
31680053,0.14,32.76558,1.9599000000000002,0.0005531120007322758,0.01624451950724971
48072178,0.14,32.76558,2.5077000000000003,0.0006834904394846207,0.01816428124726393
57352611,0.14,32.76558,1.4636,0.00043855408222963056,0.012948527138823997
71927989,0.14,32.76558,2.3964000000000003,0.0006414533473903392,0.016744901204439586
12567235,0.14,32.76558,1.0171000000000001,0.0003089197799630806,0.011250970175058096
86396721,0.14,32.76558,1.8545,0.0005258277146419514,0.014631941047665215
93578226,0.14,32.76558,2.7292,0.0007321641083605003,0.018886009253884447
86593954,0.14,32.76558,1.4081000000000001,0.00041151024735788637,0.013467418199946282
28094833,0.14,32.76558,1.5494,0.0004536646402385597,0.01221566770510893
70577029,0.14,32.76558,0.9604,0.00030335030167495295,0.009488480269000265
44719327,0.14,32.76558,1.0094,0.00031521276703934175,0.011468225441108683
39625889,0.14,32.76558,1.0765,0.00031998484628013326,0.01064879587605804
2210321,0.14,32.76558,1.4659,0.00041955197056883016,0.014244478128481324
21580598,0.14,32.76558,1.4194,0.0004091242077374825,0.012693747386717953
22737228,0.14,32.76558,1.0862,0.000336151419243654,0.01095614058399058
87991278,0.14,32.76558,1.2376,0.0003674501015416974,0.010299029200886822
28276792,0.14,32.76558,0.9619000000000001,0.0002965154526978017,0.01098372980681503
46905832,0.14,32.76558,1.2543,0.0003663026473913405,0.011727369257449181
43576818,0.14,32.76558,1.4481000000000002,0.0004193918750072063,0.014122930042850106
47587660,0.14,32.76558,1.3415000000000001,0.0003944877788918318,0.011505830193661751
48540024,0.14,32.76558,1.1108,0.00034722572184311447,0.010125973354402755
98142782,0.14,32.76558,1.5847,0.000450212733629012,0.014396498733985897
79255399,0.14,32.76558,1.2078,0.00035524589372844755,0.011466548076672172
51162974,0.14,32.76558,0.6004,0.00020287802171089958,0.007181443912332245
31986085,0.14,32.76558,0.9889,0.00030534533867368377,0.009433831200505352
15519919,0.14,32.76558,1.3085,0.000376645128548513,0.012239550450185011
48840806,0.14,32.76558,1.4456,0.0004184836405710539,0.013822347345474292
17392442,0.14,32.76558,1.2644,0.0003537862532329213,0.011151924776640045
63250174,0.15000000000000002,32.76558,5.5099,0.0013879240613510035,0.028517754403733806
73699030,0.15000000000000002,32.76558,2.2898,0.0006643613949142095,0.015498421647108601
85641625,0.15000000000000002,32.76558,2.9019,0.0007943309742322378,0.015298683112487365
6272191,0.15000000000000002,32.76558,4.5799,0.0012026303819520562,0.02498623070098627
70661621,0.15000000000000002,32.76558,2.3385000000000002,0.0006701094413287951,0.01673809733849559
26658802,0.15000000000000002,32.76558,3.8265000000000002,0.0010036463769013027,0.022712525077306603
50358841,0.15000000000000002,32.76558,3.6638,0.0009578636644171709,0.018732168027642417
33583702,0.15000000000000002,32.76558,4.2692000000000005,0.0011061457129766608,0.024094555040049016
26354531,0.15000000000000002,32.76558,2.0494,0.0005841134946485637,0.015719330970968816
88436001,0.15000000000000002,32.76558,2.0402,0.0005913947639418098,0.01511583247493896
94129422,0.15000000000000002,32.76558,5.2404,0.001347387557271051,0.027406962581066677
14423737,0.15000000000000002,32.76558,4.1428,0.0010689869173708358,0.02087095556251557
16259074,0.15000000000000002,32.76558,2.7118,0.0007388951151340988,0.019530105351309963
8236036,0.15000000000000002,32.76558,1.7851000000000001,0.0005216485167667352,0.013586288814754387
78731609,0.15000000000000002,32.76558,1.2981,0.00039802703434352115,0.012227453378048267
21145663,0.15000000000000002,32.76558,2.3177000000000003,0.0006442955713968014,0.01661127910986879
47891958,0.15000000000000002,32.76558,1.6305,0.00047046719721886013,0.013421684919367448
58206859,0.15000000000000002,32.76558,1.9321000000000002,0.0005540216865842417,0.01240066362936427
47567595,0.15000000000000002,32.76558,1.3205,0.00039508681777902197,0.010617093235516645
79203824,0.15000000000000002,32.76558,2.1599,0.0006112435348227807,0.015849418114795143
84307038,0.15000000000000002,32.76558,2.0740000000000003,0.0005706774746389832,0.01798841494166372
40185251,0.15000000000000002,32.76558,1.0818,0.0003441887442248938,0.009512482962318596
21675326,0.15000000000000002,32.76558,1.6878000000000002,0.0004915351573768058,0.015230086986668667
93128177,0.15000000000000002,32.76558,1.0526,0.00033583606617309245,0.010415350060893358
69747598,0.15000000000000002,32.76558,1.8579,0.0005256539845682066,0.015124270587019052
35189438,0.15000000000000002,32.76558,1.5983,0.0004560924630412452,0.012368096378185103
21561749,0.15000000000000002,32.76558,1.1899,0.0003570487280886399,0.011507394470228999
29204793,0.15000000000000002,32.76558,1.3879000000000001,0.0004150433452879705,0.01235707232862785
80329514,0.15000000000000002,32.76558,1.4225,0.0004161178328073452,0.01254513612013383
90932017,0.15000000000000002,32.76558,1.0834000000000001,0.00033421663799201417,0.011622774828134463
47531010,0.15000000000000002,32.76558,0.9790000000000001,0.0003109689151873181,0.01045734703695709
34435125,0.15000000000000002,32.76558,1.0963,0.0003428433257550646,0.010807572114911632
63704839,0.15000000000000002,32.76558,1.467,0.000419330519702678,0.011668126261197672
52309293,0.15000000000000002,32.76558,0.8961,0.0002804491593717935,0.009593723700415958
56574198,0.15000000000000002,32.76558,0.9432,0.00029592916867679183,0.010536205817887665
54354904,0.15000000000000002,32.76558,1.6331,0.00046493158529952746,0.013879379515685285
21370263,0.15000000000000002,32.76558,1.0017,0.0003064400580497513,0.010655789549852888
52577079,0.15000000000000002,32.76558,0.6303000000000001,0.00021233157666037484,0.008461617341827665
25385293,0.15000000000000002,32.76558,0.9583,0.0003005596249207689,0.009851728241550605
14274172,0.15000000000000002,32.76558,1.3266,0.00039004688634857213,0.01211229123999016
54268427,0.15000000000000002,32.76558,1.2082000000000002,0.00036247966214075116,0.010793214057016404
92504645,0.15000000000000002,32.76558,1.0573000000000001,0.00032455548659999193,0.008849750527056534
18621750,0.16000000000000003,32.76558,3.0229000000000004,0.0008283194818771731,0.016245772049070472
63625766,0.16000000000000003,32.76558,4.3264000000000005,0.0011474810675198698,0.022193772096892793
86174195,0.16000000000000003,32.76558,5.2323,0.0013353615217435294,0.025272204306293473
13771967,0.16000000000000003,32.76558,4.6855,0.00122614094296458,0.024203445249805153
8381787,0.16000000000000003,32.76558,6.639200000000001,0.001651433263046828,0.02411679877883045
73990434,0.16000000000000003,32.76558,4.3417,0.0011485192256618022,0.01934735249559633
88035844,0.16000000000000003,32.76558,3.2366,0.0008870837892767464,0.018666715313623784
30890159,0.16000000000000003,32.76558,2.7705,0.00078056482310024,0.016762344025836547
20773883,0.16000000000000003,32.76558,4.6372,0.0011661789976134336,0.023197509981946966
16622227,0.16000000000000003,32.76558,2.6911,0.0007592625692453424,0.019224541757837676
49129885,0.16000000000000003,32.76558,2.7828,0.0007583220078208138,0.014523663837550585
15385321,0.16000000000000003,32.76558,2.6095,0.0007246976296139736,0.015879260229331935
43462541,0.16000000000000003,32.76558,3.2774,0.0008963819547704067,0.017639377890027105
39566249,0.16000000000000003,32.76558,1.9656,0.0005671420456471636,0.01270999095404536
27306113,0.16000000000000003,32.76558,1.7373,0.0005105337944361697,0.014559946859737721
31680119,0.16000000000000003,32.76558,1.7626000000000002,0.0005196798691462882,0.013840554351237312
51239593,0.16000000000000003,32.76558,2.3101000000000003,0.0006322082685293426,0.01671419026154222
56699666,0.16000000000000003,32.76558,2.5111000000000003,0.0006932268445870956,0.0179318090669369
43116670,0.16000000000000003,32.76558,1.272,0.00039472836205725587,0.011210539189258666
79081396,0.16000000000000003,32.76558,2.3987000000000003,0.0006722293880514467,0.01408769763701871
19519153,0.16000000000000003,32.76558,2.4268,0.0006808252882065108,0.01650257786344428
61516687,0.16000000000000003,32.76558,2.8155,0.0007593878748099486,0.018792663939764538
35891805,0.16000000000000003,32.76558,2.4589000000000003,0.0006631082513037969,0.015351665928465836
39038212,0.16000000000000003,32.76558,2.1892,0.0006218608613548757,0.011868929890456214
99104111,0.16000000000000003,32.76558,1.7287000000000001,0.000501446524057338,0.013958725657316125
50419363,0.16000000000000003,32.76558,1.5612000000000001,0.00045971484503454745,0.01237554278996013
61893066,0.16000000000000003,32.76558,1.8252000000000002,0.0005250800155904,0.013711729496622412
6934434,0.16000000000000003,32.76558,2.7953,0.0007483825364523912,0.017882532977969958
24331125,0.16000000000000003,32.76558,1.5134,0.00044912698664157307,0.012882233259705026
15399776,0.16000000000000003,32.76558,2.1387,0.0005944398782849981,0.015811893355864724
393320,0.16000000000000003,32.76558,1.6963000000000001,0.0004957763702910147,0.012491651461067206
4964663,0.16000000000000003,32.76558,1.4365,0.000426527342985381,0.013215214515575223
5636068,0.16000000000000003,32.76558,1.9321000000000002,0.0005308206729790435,0.016632577850053464
38020277,0.16000000000000003,32.76558,2.079,0.0005759285210957655,0.014713403452650231
1842590,0.16000000000000003,32.76558,2.0940000000000003,0.000591063093438989,0.014849169107756409
35968068,0.16000000000000003,32.76558,0.8774000000000001,0.0002778216569400399,0.00969039897592482
90649148,0.16000000000000003,32.76558,1.0218,0.00031263628407227664,0.009063146644125799
55411838,0.16000000000000003,32.76558,1.5255,0.00044781851330135054,0.01243217046839803
48902908,0.16000000000000003,32.76558,1.2259,0.0003751412858443657,0.010135064850773054
28604340,0.16000000000000003,32.76558,1.7192,0.0004902524576627069,0.013456077119848678
55373781,0.16000000000000003,32.76558,1.0598,0.00031628153686008424,0.00854510153677192
39031826,0.16000000000000003,32.76558,0.866,0.000276159126107762,0.008963176744979446
20069518,0.17000000000000004,32.76558,4.1844,0.0011254370522235158,0.02126825717212709
22293374,0.17000000000000004,32.76558,4.0793,0.0011025704800058502,0.019024670806184373
92154174,0.17000000000000004,32.76558,4.6357,0.0012095845109190264,0.017142327558994717
68628620,0.17000000000000004,32.76558,3.4268,0.000928462862223351,0.016451988885583038
61535893,0.17000000000000004,32.76558,2.4774000000000003,0.0007142682394375774,0.01539130014110365
60859546,0.17000000000000004,32.76558,3.6108000000000002,0.0009738068512934529,0.01617403686023378
36193674,0.17000000000000004,32.76558,3.1692,0.0008612729101409817,0.016418573208738744
48734895,0.17000000000000004,32.76558,3.3664,0.0009204870244935063,0.01808977881916474
93351160,0.17000000000000004,32.76558,5.079000000000001,0.0013011259215531424,0.01864963999840385
98886926,0.17000000000000004,32.76558,2.9071000000000002,0.0008127106924060699,0.01391339673989518
91651803,0.17000000000000004,32.76558,2.8880000000000003,0.0007984427912282209,0.019425019153414522
11823425,0.17000000000000004,32.76558,2.9444000000000004,0.0008214208145868308,0.013929344702310161
10118537,0.17000000000000004,32.76558,1.3182,0.00041481595681171587,0.00937379478493757
62154382,0.17000000000000004,32.76558,3.6618000000000004,0.0009532551993217625,0.022116774787876055
51810330,0.17000000000000004,32.76558,2.4556,0.0006889962314065082,0.015104802266314268
13231041,0.17000000000000004,32.76558,1.709,0.0005244106050277921,0.011424735279340596
39189581,0.17000000000000004,32.76558,2.1229,0.0005937830906416582,0.014469570591380309
59867395,0.17000000000000004,32.76558,1.6354000000000002,0.0004951931650308116,0.01125838241917237
79443624,0.17000000000000004,32.76558,2.2124,0.0006339621505928253,0.01416729626555633
84527570,0.17000000000000004,32.76558,2.3494,0.000662083551744807,0.014758448378129755
62270648,0.17000000000000004,32.76558,2.3582,0.0006674104236818759,0.0159391954515352
68297007,0.17000000000000004,32.76558,1.6695,0.0004864710356829192,0.01165561523258846
35556387,0.17000000000000004,32.76558,2.3745000000000003,0.0006512694044329548,0.015199859222657484
24912441,0.17000000000000004,32.76558,3.4886000000000004,0.0009361280529884239,0.01790348539953479
22069425,0.17000000000000004,32.76558,2.7017,0.0007412785158166791,0.01444920834088804
46558020,0.17000000000000004,32.76558,2.0717000000000003,0.0005784955038866507,0.013141183537361845
45486480,0.17000000000000004,32.76558,1.4847000000000001,0.00044820511769330857,0.011422260490827224
60908425,0.17000000000000004,32.76558,2.0820000000000003,0.0005975086990863785,0.012769924661765806
99277598,0.17000000000000004,32.76558,1.3248,0.00040784256359854034,0.01018641462958934
21340688,0.17000000000000004,32.76558,1.7572,0.0005117907645064264,0.010631680481039726
47639476,0.17000000000000004,32.76558,1.5096,0.0004395876662126529,0.012057925500975626
51867438,0.17000000000000004,32.76558,1.2996,0.0003952535106852249,0.010665228718691402
88767891,0.17000000000000004,32.76558,1.659,0.00048416196508253227,0.010168008179721204
26741274,0.17000000000000004,32.76558,1.1772,0.00037086048886273917,0.010259262541435263
5051227,0.17000000000000004,32.76558,1.4635,0.00043272818714910606,0.0135205665089195
3468294,0.17000000000000004,32.76558,1.6016000000000001,0.0004651820204995063,0.010704262159008328
37027140,0.17000000000000004,32.76558,1.591,0.0004514916948478417,0.010961396602234405
17582856,0.17000000000000004,32.76558,1.1811,0.0003587424863518978,0.009730095508522397
60615531,0.17000000000000004,32.76558,1.0929,0.00034032533924321224,0.008518524983333088
87666074,0.17000000000000004,32.76558,0.9999,0.0003139280441395837,0.0077367271433099
59341532,0.17000000000000004,32.76558,1.9511,0.0005475862848297897,0.013443345620204692
19942460,0.17000000000000004,32.76558,1.4058000000000002,0.0004190350906127304,0.01050958975033737
63812263,0.18000000000000002,32.76558,3.9093,0.0010797383019445555,0.018965860427303877
75628560,0.18000000000000002,32.76558,3.6787,0.0010106133486990844,0.01583356602485791
81738611,0.18000000000000002,32.76558,3.3672,0.0009451148678005018,0.01783902213248617
3550808,0.18000000000000002,32.76558,4.8261,0.0012690793202920392,0.019053161937604667
11394193,0.18000000000000002,32.76558,2.8388,0.0008187696056968741,0.013873132848229145
5177376,0.18000000000000002,32.76558,4.4896,0.0011798977798113822,0.024061569520250046
38040512,0.18000000000000002,32.76558,3.2520000000000002,0.0008825224292215914,0.01590039373253867
33556133,0.18000000000000002,32.76558,3.0523000000000002,0.0008310544770431787,0.0192569136727091
53867118,0.18000000000000002,32.76558,2.8222,0.0008015408602571667,0.012326835587060929
3765866,0.18000000000000002,32.76558,4.2032,0.00110589514582979,0.021657277784389594
85035862,0.18000000000000002,32.76558,4.1548,0.0011080311900731816,0.017864253047659158
95965378,0.18000000000000002,32.76558,4.59,0.00120328466260439,0.01847302936592683
58615117,0.18000000000000002,32.76558,2.9266,0.0008100659489138401,0.014543944930084218
64292555,0.18000000000000002,32.76558,2.3075,0.0006681443122921165,0.012421318809067841
76407384,0.18000000000000002,32.76558,3.9057000000000004,0.00103120995057855,0.01732692831964531
48912988,0.18000000000000002,32.76558,2.3640000000000003,0.000680662553707045,0.013889375566746626
35456363,0.18000000000000002,32.76558,2.8854,0.0007930782704448042,0.01747683061484694
1213868,0.18000000000000002,32.76558,2.2137000000000002,0.0006500627501106376,0.011991065504997766
53198344,0.18000000000000002,32.76558,2.1217,0.0005991120297466914,0.013323595247173978
69318580,0.18000000000000002,32.76558,1.5884,0.000470607940569748,0.012122505848023442
30415426,0.18000000000000002,32.76558,2.58,0.0007122700357134705,0.014033325623833233
90348101,0.18000000000000002,32.76558,1.3593000000000002,0.00042680333190001264,0.009714330924354145
17271487,0.18000000000000002,32.76558,1.6659000000000002,0.0004983937567944386,0.01248863660156931
73469165,0.18000000000000002,32.76558,2.5473000000000003,0.0006988700372052646,0.01588396223832837
2509488,0.18000000000000002,32.76558,1.0641,0.000336038384739981,0.009109269921064604
32606997,0.18000000000000002,32.76558,1.7015,0.0004829660864230087,0.010868655862066867
26904346,0.18000000000000002,32.76558,1.5346,0.0004631973633229098,0.010842903195714125
37244360,0.18000000000000002,32.76558,1.5369000000000002,0.00045934275480066024,0.012544906917422589
66130014,0.18000000000000002,32.76558,1.7830000000000001,0.0005097048160994707,0.011474444012968004
25630728,0.18000000000000002,32.76558,1.84,0.0005374829354222083,0.011873755366261129
29275364,0.18000000000000002,32.76558,1.1598000000000002,0.00036214935508916085,0.008792478107127511
30376748,0.18000000000000002,32.76558,1.399,0.00041681275310232304,0.009590712146865906
18065489,0.18000000000000002,32.76558,0.9352,0.00031072481343814146,0.007570739245936272
50201193,0.18000000000000002,32.76558,1.4380000000000002,0.0004266493938599725,0.010805978014013435
32450195,0.18000000000000002,32.76558,1.3426,0.0004060063026925134,0.01166930149026405
73621767,0.18000000000000002,32.76558,1.9875,0.0005644895172883177,0.01271267731978057
16406169,0.18000000000000002,32.76558,1.1258000000000001,0.0003517646949090182,0.008563052482433504
90288584,0.18000000000000002,32.76558,1.3323,0.00040397124180337256,0.008320371765814839
47019687,0.18000000000000002,32.76558,1.1651,0.0003675495015332693,0.008731022754407257
800232,0.18000000000000002,32.76558,1.6618000000000002,0.00048126353170032917,0.012430404584222931
53782683,0.18000000000000002,32.76558,1.5262,0.00044102659104621757,0.01182174737396993
74640763,0.18000000000000002,32.76558,1.9243000000000001,0.0005577048521122093,0.011964351770414765
17276817,0.19000000000000003,32.76558,4.5549,0.0012202180669187686,0.017110643803088948
9163133,0.19000000000000003,32.76558,4.3375,0.001147273910900212,0.01729141123956826
4217491,0.19000000000000003,32.76558,3.7011000000000003,0.0009983828834544287,0.01623492542733165
36791572,0.19000000000000003,32.76558,6.6992,0.0017042432910404372,0.02188090150184137
52924146,0.19000000000000003,32.76558,5.0826,0.0013261803931425768,0.019566522353079898
11989219,0.19000000000000003,32.76558,4.3142000000000005,0.001185374807311032,0.018345949710036162
26220293,0.19000000000000003,32.76558,2.9843,0.0008201879028331331,0.014292380613716613
37077034,0.19000000000000003,32.76558,3.4421000000000004,0.0009348702032722109,0.01797822984215956
94207789,0.19000000000000003,32.76558,5.3951,0.0014039782155631335,0.02322757600998351
66233310,0.19000000000000003,32.76558,4.1005,0.0010925203051954878,0.019208996169256354
81241744,0.19000000000000003,32.76558,3.3673,0.0009240181872025169,0.01344393677503118
94665533,0.19000000000000003,32.76558,3.8593,0.001059998431231354,0.013928604516727384
79812598,0.19000000000000003,32.76558,3.9023000000000003,0.0010451855893917452,0.018110110918324353
44220540,0.19000000000000003,32.76558,3.6011,0.0009796754092022137,0.012560518202866277
59811687,0.19000000000000003,32.76558,2.8897,0.0008024687107978752,0.0133631039753013
15406879,0.19000000000000003,32.76558,2.2674000000000003,0.0006634355675591969,0.009838172567127346
99407938,0.19000000000000003,32.76558,2.9223000000000003,0.0008258241902306201,0.011115054797192695
88227689,0.19000000000000003,32.76558,3.5838,0.0009625655039293998,0.013418268433492385
36284757,0.19000000000000003,32.76558,1.7945,0.0005357039394670778,0.011510459069679074
11199297,0.19000000000000003,32.76558,2.9099,0.0008185955677470783,0.012321869568002181
73495233,0.19000000000000003,32.76558,3.3206,0.0008937733647264458,0.016467534936554992
29206726,0.19000000000000003,32.76558,1.5634000000000001,0.00047923023010309004,0.010768892454671585
39285690,0.19000000000000003,32.76558,2.1788000000000003,0.0006358529495473199,0.011157000383247746
42890188,0.19000000000000003,32.76558,2.5686,0.0007104547103808869,0.014893007963235493
34399522,0.19000000000000003,32.76558,2.2774,0.0006505078509578125,0.011397526532599636
92668777,0.19000000000000003,32.76558,1.5732000000000002,0.0004752463136272174,0.008798574562551629
7788434,0.19000000000000003,32.76558,1.8436000000000001,0.0005399957320230025,0.010465066852441926
79020561,0.19000000000000003,32.76558,1.0734000000000001,0.00034534723793183247,0.006911651677048786
53090703,0.19000000000000003,32.76558,1.4588,0.00044978804056775083,0.008568676792354407
37930265,0.19000000000000003,32.76558,2.6947,0.0007506014433436302,0.011912604380216473
19857512,0.19000000000000003,32.76558,1.4246,0.00043416025074432526,0.008760744854645558
18926862,0.19000000000000003,32.76558,1.1297000000000001,0.0003619232860818137,0.006916662319357435
95520367,0.19000000000000003,32.76558,2.3447,0.0006624423593249613,0.011724497671827108
38864676,0.19000000000000003,32.76558,2.1539,0.0006094833632908231,0.011701248909115171
49027274,0.19000000000000003,32.76558,1.5713000000000001,0.00046348637099747703,0.01058430671845801
82845956,0.19000000000000003,32.76558,1.9804000000000002,0.0005756136078481855,0.01196856413469691
15915760,0.19000000000000003,32.76558,1.5530000000000002,0.00045684456032252214,0.011546017772596591
90268598,0.19000000000000003,32.76558,2.3912,0.0006506919608536645,0.013522306605320014
85548743,0.19000000000000003,32.76558,1.1651,0.00036952474649828743,0.0074722367445978575
16438512,0.19000000000000003,32.76558,1.5465,0.00045883343979965824,0.010355308291660835
6260139,0.19000000000000003,32.76558,2.208,0.0006252804849583133,0.01261960025144998
6387457,0.19000000000000003,32.76558,1.5471000000000001,0.00047094220602809727,0.009926559088255427
49771452,0.04,32.76558,0.7238,0.0002013241271526444,0.009095229839831633
47243046,0.04,32.76558,1.1748,0.00030562330679175117,0.01327692678070293
19324787,0.04,32.76558,1.7478,0.00042799019418863994,0.013364512769085117
314962,0.04,32.76558,0.8409000000000001,0.00022342039341798525,0.008387934245411167
99494684,0.04,32.76558,1.9511,0.0004686904883432377,0.014931818775961964
9979236,0.04,32.76558,0.5859,0.00017140165093239355,0.008363118035010665
40574128,0.04,32.76558,0.6796,0.0001943846003082642,0.008382877794646417
47910968,0.04,32.76558,0.26530000000000004,8.625544223325541e-05,0.00526274391609005
33384550,0.04,32.76558,0.6542,0.0001755918443819159,0.0069446788090846605
33979561,0.04,32.76558,0.5473,0.0001519900640851313,0.0087315161977712
56089255,0.04,32.76558,0.7732,0.0002165609143544013,0.008949501471432498
57080667,0.04,32.76558,0.892,0.0002377489461835931,0.010872102450933473
86309824,0.04,32.76558,0.8993,0.00023264990254578935,0.010241241210618484
692215,0.04,32.76558,0.20170000000000002,6.724717305085726e-05,0.004410385057460429
67721495,0.04,32.76558,0.5625,0.0001583415476166042,0.007303949447032085
20266366,0.04,32.76558,0.4057,0.00012349613287632137,0.007318424483737802
58139847,0.04,32.76558,0.2306,7.625562715317299e-05,0.004685419282448338
66280123,0.04,32.76558,0.2549,8.336756460236955e-05,0.005271980416023097
16925627,0.04,32.76558,0.5972000000000001,0.00016297508262138585,0.007558860433079538
30967519,0.04,32.76558,0.7562,0.0001975963635753906,0.008954972917882938
57362516,0.04,32.76558,0.5138,0.00014884357054700096,0.008045578153693785
28888433,0.04,32.76558,0.6677000000000001,0.0001867123283933861,0.008545525340859539
81359422,0.04,32.76558,0.22410000000000002,7.425443263283628e-05,0.004524401842046858
98192648,0.04,32.76558,0.5383,0.00015311689053812218,0.0074971668824257934
54668459,0.04,32.76558,0.2442,8.004558169861061e-05,0.004783904091698339
57177690,0.04,32.76558,0.15180000000000002,5.201346460989413e-05,0.0035079885007000783
86143606,0.04,32.76558,0.19820000000000002,6.603106253465262e-05,0.004123430474591218
26068132,0.04,32.76558,0.14780000000000001,5.078196028968692e-05,0.003591783159828896
27992220,0.04,32.76558,0.7467,0.00020232287715634604,0.00926963631129926
94902920,0.04,32.76558,0.3896,0.00011616560341028671,0.006071816807990658
32781234,0.04,32.76558,0.8834000000000001,0.000220934601947648,0.009067191047773407
7009128,0.04,32.76558,0.36920000000000003,0.00010877657748904331,0.006185031329494135
91636262,0.04,32.76558,0.4919,0.00013495127818681363,0.005956095289496625
81054681,0.04,32.76558,0.7453000000000001,0.00019617366820947008,0.008356740820896229
16457563,0.04,32.76558,0.3452,0.00010387211153381847,0.006061762446038249
85820552,0.04,32.76558,0.234,7.456846623448871e-05,0.004563108733786442
42768945,0.04,32.76558,0.1598,5.4347165296686766e-05,0.003859285977607969
5199472,0.04,32.76558,0.1895,6.359268398064238e-05,0.003988109110614008
3947004,0.04,32.76558,0.1187,4.182276636017949e-05,0.0030079855946087805
27547624,0.04,32.76558,0.1741,5.8842156065443084e-05,0.0039669422106964405
4962263,0.04,32.76558,0.27590000000000003,8.423577514811481e-05,0.004513275837336281
36486787,0.04,32.76558,0.3099,9.257921691751833e-05,0.00552838081737671
17283219,0.05,32.76558,1.2804,0.00032658557748963386,0.012991816829727346
23759283,0.05,32.76558,1.4233,0.00036094116138649253,0.012834144767058632
18087857,0.05,32.76558,1.2341,0.00033352171769706387,0.013769054480353923
37922561,0.05,32.76558,1.2615,0.0003344853698276419,0.011765387769454579
62048461,0.05,32.76558,0.42260000000000003,0.0001361238902111269,0.006905533125024185
29989111,0.05,32.76558,2.3684000000000003,0.000583425039751225,0.01742533900041056
84003617,0.05,32.76558,0.7983,0.0002234006013842399,0.009082595826270332
12988044,0.05,32.76558,0.9165000000000001,0.000260826017675297,0.011155593302899738
28227727,0.05,32.76558,0.6083000000000001,0.00018825346808548686,0.00875427038073437
48565200,0.05,32.76558,0.5701,0.00017587377090661082,0.008368096783319784
11695535,0.05,32.76558,1.1146,0.00030109928770685344,0.011762068250073003
47297844,0.05,32.76558,0.6614,0.00019337036853597192,0.008675284197484768
60966900,0.05,32.76558,0.6114,0.00017165894737073846,0.008371922262592176
11015118,0.05,32.76558,0.3951,0.00012724166530163732,0.006708535058406428
74406851,0.05,32.76558,0.39080000000000004,0.00011808543068089538,0.006085460284088954
28564517,0.05,32.76558,0.6289,0.00017747164776211772,0.008592635853076722
71148181,0.05,32.76558,0.4302,0.00013168431713678972,0.0071724420749453375
1630092,0.05,32.76558,0.7654000000000001,0.00021130045568605387,0.009232050036718172
44521008,0.05,32.76558,0.4168,0.00013225080912408185,0.00634541357351499
18839454,0.05,32.76558,0.7588,0.00021025121400523555,0.008131119640618264
10842970,0.05,32.76558,0.4753,0.0001459112707959845,0.0068012689707189575
36755020,0.05,32.76558,0.613,0.00017206842255720761,0.007210856537578514
2586443,0.05,32.76558,0.3245,0.00010570881226281414,0.0054314330122598
81412311,0.05,32.76558,0.6074,0.00017536885413535423,0.007315899890181398
13159361,0.05,32.76558,0.35100000000000003,0.00010974814643309317,0.005902926491992171
34885042,0.05,32.76558,0.25570000000000004,8.502569720493417e-05,0.004793956456508101
57884279,0.05,32.76558,0.2427,8.117108868268564e-05,0.004895227061814506
34657624,0.05,32.76558,0.9216000000000001,0.00024656796853207935,0.010459800895335283
296886,0.05,32.76558,0.47590000000000005,0.00014376845327883025,0.007159320880757408
2876440,0.05,32.76558,0.6835,0.0001883612247135584,0.008567516663736013
32192109,0.05,32.76558,0.3527,0.00010771308554395039,0.00612649662788552
29722854,0.05,32.76558,0.1955,6.674093681065771e-05,0.004042883529553351
22555059,0.05,32.76558,0.4746,0.0001422413879217722,0.006811146571251896
399701,0.05,32.76558,0.3242,0.00010484060171706794,0.005945861090159622
42175530,0.05,32.76558,0.38680000000000003,0.00011214342233589492,0.006229928051741048
38390514,0.05,32.76558,0.2544,8.478247510169327e-05,0.004910365851615294
66234285,0.05,32.76558,0.604,0.00016763500700445864,0.007860826628939723
41751830,0.05,32.76558,0.3095,9.933577740574158e-05,0.005308061807021351
62042665,0.05,32.76558,0.4686,0.00013520334073178282,0.006762852945324733
77285706,0.05,32.76558,0.6139,0.00016662271045324683,0.007947436422196759
82721202,0.05,32.76558,0.1311,4.695989866732946e-05,0.0032102164925411655
12338309,0.05,32.76558,0.262,8.5044169769737e-05,0.00491128866131405
12056396,0.060000000000000005,32.76558,0.9026000000000001,0.00025803226216031695,0.009943429350373848
99260141,0.060000000000000005,32.76558,0.7374,0.00022082235912525798,0.009099035440507037
