seed,primary_length (m),k (10-8 m/s/MPa),ax,length (m),surface (m2),Jv (uL/s)
88699812,0.12,32.76558,1.25,1.0177,0.000303593083955,0.0123109931306
88699812,0.12,32.76558,1.5,1.0177,0.000303593083955,0.0134676473975
88699812,0.12,32.76558,1.75,1.0177,0.000303593083955,0.0144706415559
88699812,0.12,32.76558,2.0,1.0177,0.000303593083955,0.0153510316171
72184179,0.12,32.76558,0.05,1.8049,0.000502519516179,0.00204344137881
72184179,0.12,32.76558,0.25,1.8049,0.000502519516179,0.00686472749456
72184179,0.12,32.76558,0.5,1.8049,0.000502519516179,0.0110288720539
72184179,0.12,32.76558,0.75,1.8049,0.000502519516179,0.0142314813614
72184179,0.12,32.76558,1.0,1.8049,0.000502519516179,0.0168389855657
72184179,0.12,32.76558,1.25,1.8049,0.000502519516179,0.0190297079044
72184179,0.12,32.76558,1.5,1.8049,0.000502519516179,0.0209092689816
72184179,0.12,32.76558,1.75,1.8049,0.000502519516179,0.0225468586488
72184179,0.12,32.76558,2.0,1.8049,0.000502519516179,0.0239907672392
79873882,0.12,32.76558,0.05,1.0233,0.000307810986252,0.00165348736325
79873882,0.12,32.76558,0.25,1.0233,0.000307810986252,0.0051502861306
79873882,0.12,32.76558,0.5,1.0233,0.000307810986252,0.00796116680517
79873882,0.12,32.76558,0.75,1.0233,0.000307810986252,0.0100295564487
79873882,0.12,32.76558,1.0,1.0233,0.000307810986252,0.0116682740185
79873882,0.12,32.76558,1.25,1.0233,0.000307810986252,0.0130197086774
79873882,0.12,32.76558,1.5,1.0233,0.000307810986252,0.0141635314886
79873882,0.12,32.76558,1.75,1.0233,0.000307810986252,0.0151496833737
79873882,0.12,32.76558,2.0,1.0233,0.000307810986252,0.0160118671926
7822706,0.12,32.76558,0.05,1.6456,0.00044833486547,0.00199984951472
7822706,0.12,32.76558,0.25,1.6456,0.00044833486547,0.00642784496987
7822706,0.12,32.76558,0.5,1.6456,0.00044833486547,0.01014845113
7822706,0.12,32.76558,0.75,1.6456,0.00044833486547,0.012996629418
7822706,0.12,32.76558,1.0,1.6456,0.00044833486547,0.0153182731195
7822706,0.12,32.76558,1.25,1.6456,0.00044833486547,0.0172731322186
7822706,0.12,32.76558,1.5,1.6456,0.00044833486547,0.0189536836259
7822706,0.12,32.76558,1.75,1.6456,0.00044833486547,0.0204200682807
7822706,0.12,32.76558,2.0,1.6456,0.00044833486547,0.0217142786512
40374357,0.12,32.76558,0.05,1.421,0.000402180546557,0.00205968008569
40374357,0.12,32.76558,0.25,1.421,0.000402180546557,0.00652613115807
40374357,0.12,32.76558,0.5,1.421,0.000402180546557,0.010073647497
40374357,0.12,32.76558,0.75,1.421,0.000402180546557,0.0126885309162
40374357,0.12,32.76558,1.0,1.421,0.000402180546557,0.0147690197032
40374357,0.12,32.76558,1.25,1.421,0.000402180546557,0.0164921027513
40374357,0.12,32.76558,1.5,1.421,0.000402180546557,0.0179562103592
40374357,0.12,32.76558,1.75,1.421,0.000402180546557,0.0192230391204
40374357,0.12,32.76558,2.0,1.421,0.000402180546557,0.0203342998314
4860980,0.12,32.76558,0.05,1.1925,0.000345439600756,0.00139597261177
4860980,0.12,32.76558,0.25,1.1925,0.000345439600756,0.00457053445982
4860980,0.12,32.76558,0.5,1.1925,0.000345439600756,0.00738394108373
4860980,0.12,32.76558,0.75,1.1925,0.000345439600756,0.00958230778119
4860980,0.12,32.76558,1.0,1.1925,0.000345439600756,0.0113910902264
4860980,0.12,32.76558,1.25,1.1925,0.000345439600756,0.0129214768883
4860980,0.12,32.76558,1.5,1.1925,0.000345439600756,0.0142405915035
4860980,0.12,32.76558,1.75,1.1925,0.000345439600756,0.0153932988267
4860980,0.12,32.76558,2.0,1.1925,0.000345439600756,0.0164114949742
42694808,0.13,32.76558,0.05,1.1507,0.000337732143003,0.00179110003417
42694808,0.13,32.76558,0.25,1.1507,0.000337732143003,0.00535304713762
42694808,0.13,32.76558,0.5,1.1507,0.000337732143003,0.00821304934645
42694808,0.13,32.76558,0.75,1.1507,0.000337732143003,0.0103492284472
42694808,0.13,32.76558,1.0,1.1507,0.000337732143003,0.0120644035661
42694808,0.13,32.76558,1.25,1.1507,0.000337732143003,0.0134945691871
42694808,0.13,32.76558,1.5,1.1507,0.000337732143003,0.014716268339
42694808,0.13,32.76558,1.75,1.1507,0.000337732143003,0.0157779539274
42694808,0.13,32.76558,2.0,1.1507,0.000337732143003,0.0167126502966
48845172,0.13,32.76558,0.05,2.1883,0.000590445757916,0.0021454324846
48845172,0.13,32.76558,0.25,2.1883,0.000590445757916,0.0073537482808
48845172,0.13,32.76558,0.5,2.1883,0.000590445757916,0.011925711123
48845172,0.13,32.76558,0.75,2.1883,0.000590445757916,0.0154885260153
48845172,0.13,32.76558,1.0,2.1883,0.000590445757916,0.0184232747006
48845172,0.13,32.76558,1.25,2.1883,0.000590445757916,0.0209142174337
48845172,0.13,32.76558,1.5,2.1883,0.000590445757916,0.0230704435741
48845172,0.13,32.76558,1.75,2.1883,0.000590445757916,0.024963737463
48845172,0.13,32.76558,2.0,2.1883,0.000590445757916,0.0266445570544
33066575,0.13,32.76558,0.05,0.9715,0.000298890496744,0.00159166423703
33066575,0.13,32.76558,0.25,0.9715,0.000298890496744,0.00489733719874
33066575,0.13,32.76558,0.5,0.9715,0.000298890496744,0.00758478810163
33066575,0.13,32.76558,0.75,0.9715,0.000298890496744,0.00958316330657
33066575,0.13,32.76558,1.0,0.9715,0.000298890496744,0.0111748802605
33066575,0.13,32.76558,1.25,0.9715,0.000298890496744,0.0124910477235
33066575,0.13,32.76558,1.5,0.9715,0.000298890496744,0.0136065218718
33066575,0.13,32.76558,1.75,0.9715,0.000298890496744,0.014568908896
33066575,0.13,32.76558,2.0,0.9715,0.000298890496744,0.0154106411922
26115295,0.13,32.76558,0.05,0.9105,0.000283231919312,0.001404636634
26115295,0.13,32.76558,0.25,0.9105,0.000283231919312,0.00420937406152
26115295,0.13,32.76558,0.5,0.9105,0.000283231919312,0.00650189510847
26115295,0.13,32.76558,0.75,0.9105,0.000283231919312,0.00823856329478
26115295,0.13,32.76558,1.0,0.9105,0.000283231919312,0.00964922107943
26115295,0.13,32.76558,1.25,0.9105,0.000283231919312,0.0108363461927
26115295,0.13,32.76558,1.5,0.9105,0.000283231919312,0.0118579004096
26115295,0.13,32.76558,1.75,0.9105,0.000283231919312,0.0127509360166
26115295,0.13,32.76558,2.0,0.9105,0.000283231919312,0.0135409872894
55045616,0.13,32.76558,0.05,0.8347,0.000265824605746,0.00151082661671
55045616,0.13,32.76558,0.25,0.8347,0.000265824605746,0.0043846373153
55045616,0.13,32.76558,0.5,0.8347,0.000265824605746,0.00663246281341
55045616,0.13,32.76558,0.75,0.8347,0.000265824605746,0.0082943324488
55045616,0.13,32.76558,1.0,0.8347,0.000265824605746,0.00962213345907
55045616,0.13,32.76558,1.25,0.8347,0.000265824605746,0.0107266159177
55045616,0.13,32.76558,1.5,0.8347,0.000265824605746,0.0116691590402
55045616,0.13,32.76558,1.75,0.8347,0.000265824605746,0.0124881209942
55045616,0.13,32.76558,2.0,0.8347,0.000265824605746,0.0132093755586
62390111,0.13,32.76558,0.05,1.0453,0.000310675993088,0.00164693532946
62390111,0.13,32.76558,0.25,1.0453,0.000310675993088,0.00508330458969
62390111,0.13,32.76558,0.5,1.0453,0.000310675993088,0.00781327145089
62390111,0.13,32.76558,0.75,1.0453,0.000310675993088,0.00984021671183
62390111,0.13,32.76558,1.0,1.0453,0.000310675993088,0.0114629160485
62390111,0.13,32.76558,1.25,1.0453,0.000310675993088,0.012812374988
62390111,0.13,32.76558,1.5,1.0453,0.000310675993088,0.0139618320781
62390111,0.13,32.76558,1.75,1.0453,0.000310675993088,0.0149576870665
62390111,0.13,32.76558,2.0,1.0453,0.000310675993088,0.0158316620068
58135421,0.13,32.76558,0.05,1.1956,0.000352885803663,0.00188702300536
58135421,0.13,32.76558,0.25,1.1956,0.000352885803663,0.0058220112558
58135421,0.13,32.76558,0.5,1.1956,0.000352885803663,0.00900902477659
58135421,0.13,32.76558,0.75,1.1956,0.000352885803663,0.0113762237036
58135421,0.13,32.76558,1.0,1.1956,0.000352885803663,0.0132608457147
58135421,0.13,32.76558,1.25,1.1956,0.000352885803663,0.0148183805775
58135421,0.13,32.76558,1.5,1.1956,0.000352885803663,0.0161375797539
58135421,0.13,32.76558,1.75,1.1956,0.000352885803663,0.0172749643343
58135421,0.13,32.76558,2.0,1.1956,0.000352885803663,0.018269090515
41116850,0.14,32.76558,0.05,0.924,0.000290952131931,0.00150583751987
41116850,0.14,32.76558,0.25,0.924,0.000290952131931,0.00448545532488
41116850,0.14,32.76558,0.5,0.924,0.000290952131931,0.00691172828702
41116850,0.14,32.76558,0.75,0.924,0.000290952131931,0.00873333674425
41116850,0.14,32.76558,1.0,0.924,0.000290952131931,0.01019981271
41116850,0.14,32.76558,1.25,0.924,0.000290952131931,0.011424936945
41116850,0.14,32.76558,1.5,0.924,0.000290952131931,0.0124731478034
41116850,0.14,32.76558,1.75,0.924,0.000290952131931,0.013385359903
41116850,0.14,32.76558,2.0,0.924,0.000290952131931,0.0141895075551
27791163,0.14,32.76558,0.05,0.9648,0.000299320203787,0.00146143311271
27791163,0.14,32.76558,0.25,0.9648,0.000299320203787,0.00432939390739
27791163,0.14,32.76558,0.5,0.9648,0.000299320203787,0.00664841706061
27791163,0.14,32.76558,0.75,0.9648,0.000299320203787,0.00839575389681
27791163,0.14,32.76558,1.0,0.9648,0.000299320203787,0.00981241071482
27791163,0.14,32.76558,1.25,0.9648,0.000299320203787,0.0110055628393
27791163,0.14,32.76558,1.5,0.9648,0.000299320203787,0.0120349040129
27791163,0.14,32.76558,1.75,0.9648,0.000299320203787,0.0129379357052
27791163,0.14,32.76558,2.0,0.9648,0.000299320203787,0.0137401106434
4389110,0.14,32.76558,0.05,1.0707,0.00032879318093,0.00135752375826
4389110,0.14,32.76558,0.25,1.0707,0.00032879318093,0.00436840248137
4389110,0.14,32.76558,0.5,1.0707,0.00032879318093,0.00696330308601
4389110,0.14,32.76558,0.75,1.0707,0.00032879318093,0.00896885131842
4389110,0.14,32.76558,1.0,1.0707,0.00032879318093,0.010611044051
4389110,0.14,32.76558,1.25,1.0707,0.00032879318093,0.0119984227881
4389110,0.14,32.76558,1.5,1.0707,0.00032879318093,0.013194994689
4389110,0.14,32.76558,1.75,1.0707,0.00032879318093,0.0142426393684
4389110,0.14,32.76558,2.0,1.0707,0.00032879318093,0.0151705978807
82080901,0.14,32.76558,0.05,1.1923,0.000368050459898,0.00161975734504
82080901,0.14,32.76558,0.25,1.1923,0.000368050459898,0.00515090660148
82080901,0.14,32.76558,0.5,1.1923,0.000368050459898,0.00811378883896
82080901,0.14,32.76558,0.75,1.1923,0.000368050459898,0.0103679616171
82080901,0.14,32.76558,1.0,1.1923,0.000368050459898,0.0121995981713
82080901,0.14,32.76558,1.25,1.1923,0.000368050459898,0.0137408849216
82080901,0.14,32.76558,1.5,1.1923,0.000368050459898,0.0150673259524
82080901,0.14,32.76558,1.75,1.1923,0.000368050459898,0.0162272578334
82080901,0.14,32.76558,2.0,1.1923,0.000368050459898,0.0172539453122
99720711,0.14,32.76558,0.05,1.074,0.000323998626736,0.00184848309261
99720711,0.14,32.76558,0.25,1.074,0.000323998626736,0.00575624131286
99720711,0.14,32.76558,0.5,1.074,0.000323998626736,0.00876308494308
99720711,0.14,32.76558,0.75,1.074,0.000323998626736,0.0109158135575
99720711,0.14,32.76558,1.0,1.074,0.000323998626736,0.012595456529
99720711,0.14,32.76558,1.25,1.074,0.000323998626736,0.0139680045844
99720711,0.14,32.76558,1.5,1.074,0.000323998626736,0.0151232819343
99720711,0.14,32.76558,1.75,1.074,0.000323998626736,0.0161161262627
99720711,0.14,32.76558,2.0,1.074,0.000323998626736,0.0169827516926
82923486,0.14,32.76558,0.05,1.2417,0.000365611773468,0.00162207643961
82923486,0.14,32.76558,0.25,1.2417,0.000365611773468,0.00520650540006
82923486,0.14,32.76558,0.5,1.2417,0.000365611773468,0.00818580445007
82923486,0.14,32.76558,0.75,1.2417,0.000365611773468,0.010426974095
82923486,0.14,32.76558,1.0,1.2417,0.000365611773468,0.012235679938
82923486,0.14,32.76558,1.25,1.2417,0.000365611773468,0.0137513020606
82923486,0.14,32.76558,1.5,1.2417,0.000365611773468,0.0150521707822
82923486,0.14,32.76558,1.75,1.2417,0.000365611773468,0.0161877745047
82923486,0.14,32.76558,2.0,1.2417,0.000365611773468,0.0171918236588
84327019,0.14,32.76558,0.05,2.1533,0.000588355499244,0.002064536182
84327019,0.14,32.76558,0.25,2.1533,0.000588355499244,0.00700523846443
84327019,0.14,32.76558,0.5,2.1533,0.000588355499244,0.0113613567027
84327019,0.14,32.76558,0.75,2.1533,0.000588355499244,0.0147819210298
84327019,0.14,32.76558,1.0,2.1533,0.000588355499244,0.0176192017127
84327019,0.14,32.76558,1.25,2.1533,0.000588355499244,0.0200421139166
84327019,0.14,32.76558,1.5,2.1533,0.000588355499244,0.022150600579
84327019,0.14,32.76558,1.75,2.1533,0.000588355499244,0.0240106035563
84327019,0.14,32.76558,2.0,2.1533,0.000588355499244,0.0256686670034
31238530,0.1,32.76558,0.05,0.5886,0.000192868090702,0.00113785340104
31238530,0.1,32.76558,0.25,0.5886,0.000192868090702,0.0032616420791
31238530,0.1,32.76558,0.5,0.5886,0.000192868090702,0.00490607241475
31238530,0.1,32.76558,0.75,0.5886,0.000192868090702,0.00610992522772
31238530,0.1,32.76558,1.0,0.5886,0.000192868090702,0.00706801843848
31238530,0.1,32.76558,1.25,0.5886,0.000192868090702,0.00786417735068
31238530,0.1,32.76558,1.5,0.5886,0.000192868090702,0.00854377074936
31238530,0.1,32.76558,1.75,0.5886,0.000192868090702,0.0091346751678
31238530,0.1,32.76558,2.0,0.5886,0.000192868090702,0.00965549935741
49939752,0.1,32.76558,0.05,0.7171,0.000220884813987,0.00102863140405
49939752,0.1,32.76558,0.25,0.7171,0.000220884813987,0.00289681382454
49939752,0.1,32.76558,0.5,0.7171,0.000220884813987,0.00445847347209
49939752,0.1,32.76558,0.75,0.7171,0.000220884813987,0.00568697620078
49939752,0.1,32.76558,1.0,0.7171,0.000220884813987,0.0067144771585
49939752,0.1,32.76558,1.25,0.7171,0.000220884813987,0.00759910875904
49939752,0.1,32.76558,1.5,0.7171,0.000220884813987,0.00837433596109
49939752,0.1,32.76558,1.75,0.7171,0.000220884813987,0.00906214225035
49939752,0.1,32.76558,2.0,0.7171,0.000220884813987,0.00967813340324
11987897,0.1,32.76558,0.05,1.0276,0.000304574768828,0.00141311471189
11987897,0.1,32.76558,0.25,1.0276,0.000304574768828,0.00434195147028
11987897,0.1,32.76558,0.5,1.0276,0.000304574768828,0.0068298055462
11987897,0.1,32.76558,0.75,1.0276,0.000304574768828,0.00875329258028
11987897,0.1,32.76558,1.0,1.0276,0.000304574768828,0.0103269549358
11987897,0.1,32.76558,1.25,1.0276,0.000304574768828,0.0116534185065
11987897,0.1,32.76558,1.5,1.0276,0.000304574768828,0.0127938718448
11987897,0.1,32.76558,1.75,1.0276,0.000304574768828,0.0137887961073
11987897,0.1,32.76558,2.0,1.0276,0.000304574768828,0.014666702906
74891343,0.1,32.76558,0.05,0.7791,0.000236952866605,0.00130016433839
74891343,0.1,32.76558,0.25,0.7791,0.000236952866605,0.00374650154507
74891343,0.1,32.76558,0.5,0.7791,0.000236952866605,0.00572398188541
74891343,0.1,32.76558,0.75,0.7791,0.000236952866605,0.00722406817894
74891343,0.1,32.76558,1.0,0.7791,0.000236952866605,0.00844140710637
74891343,0.1,32.76558,1.25,0.7791,0.000236952866605,0.00946337055131
74891343,0.1,32.76558,1.5,0.7791,0.000236952866605,0.0103399975069
74891343,0.1,32.76558,1.75,0.7791,0.000236952866605,0.0111036060342
74891343,0.1,32.76558,2.0,0.7791,0.000236952866605,0.0117766389905
2572784,0.1,32.76558,0.05,0.74,0.000229837850395,0.00133456888869
2572784,0.1,32.76558,0.25,0.74,0.000229837850395,0.00397899449776
2572784,0.1,32.76558,0.5,0.74,0.000229837850395,0.00612555031507
2572784,0.1,32.76558,0.75,0.74,0.000229837850395,0.00771110343241
2572784,0.1,32.76558,1.0,0.74,0.000229837850395,0.0089648564086
2572784,0.1,32.76558,1.25,0.74,0.000229837850395,0.00999493325406
2572784,0.1,32.76558,1.5,0.74,0.000229837850395,0.0108631316177
2572784,0.1,32.76558,1.75,0.74,0.000229837850395,0.0116085938391
2572784,0.1,32.76558,2.0,0.74,0.000229837850395,0.0122578447365
59134625,0.1,32.76558,0.05,0.5021,0.000166292227472,0.00133448647147
59134625,0.1,32.76558,0.25,0.5021,0.000166292227472,0.00363740059886
59134625,0.1,32.76558,0.5,0.5021,0.000166292227472,0.00526961635611
59134625,0.1,32.76558,0.75,0.5021,0.000166292227472,0.00640080211222
59134625,0.1,32.76558,1.0,0.5021,0.000166292227472,0.00727002936074
59134625,0.1,32.76558,1.25,0.5021,0.000166292227472,0.00797405131152
59134625,0.1,32.76558,1.5,0.5021,0.000166292227472,0.00856285236323
59134625,0.1,32.76558,1.75,0.5021,0.000166292227472,0.00906612415823
59134625,0.1,32.76558,2.0,0.5021,0.000166292227472,0.00950318482578
6573750,0.1,32.76558,0.05,1.3167,0.000360177804637,0.00173881698104
6573750,0.1,32.76558,0.25,1.3167,0.000360177804637,0.00568755208199
6573750,0.1,32.76558,0.5,1.3167,0.000360177804637,0.0089742750302
6573750,0.1,32.76558,0.75,1.3167,0.000360177804637,0.0114367022247
6573750,0.1,32.76558,1.0,1.3167,0.000360177804637,0.0134058180874
6573750,0.1,32.76558,1.25,1.3167,0.000360177804637,0.0150377626062
6573750,0.1,32.76558,1.5,1.3167,0.000360177804637,0.0164223868013
6573750,0.1,32.76558,1.75,1.3167,0.000360177804637,0.0176172612468
6573750,0.1,32.76558,2.0,1.3167,0.000360177804637,0.0186619061084
6333114,0.11,32.76558,0.05,0.7499,0.000226991755947,0.00106832691771
6333114,0.11,32.76558,0.25,0.7499,0.000226991755947,0.00328856796148
6333114,0.11,32.76558,0.5,0.7499,0.000226991755947,0.00512756795333
6333114,0.11,32.76558,0.75,0.7499,0.000226991755947,0.00652271143852
6333114,0.11,32.76558,1.0,0.7499,0.000226991755947,0.00765953881562
6333114,0.11,32.76558,1.25,0.7499,0.000226991755947,0.00861968425652
6333114,0.11,32.76558,1.5,0.7499,0.000226991755947,0.00944854184106
6333114,0.11,32.76558,1.75,0.7499,0.000226991755947,0.0101749237625
6333114,0.11,32.76558,2.0,0.7499,0.000226991755947,0.0108186976914
59982294,0.11,32.76558,0.05,0.992,0.000297307573869,0.00120796763503
59982294,0.11,32.76558,0.25,0.992,0.000297307573869,0.00379938459367
59982294,0.11,32.76558,0.5,0.992,0.000297307573869,0.00608907494688
59982294,0.11,32.76558,0.75,0.992,0.000297307573869,0.00790076899963
59982294,0.11,32.76558,1.0,0.992,0.000297307573869,0.00940785972269
59982294,0.11,32.76558,1.25,0.992,0.000297307573869,0.0106944090132
59982294,0.11,32.76558,1.5,0.992,0.000297307573869,0.011811478766
59982294,0.11,32.76558,1.75,0.992,0.000297307573869,0.0127935842931
59982294,0.11,32.76558,2.0,0.992,0.000297307573869,0.0136655569809
34892562,0.11,32.76558,0.05,1.0227,0.000301836431007,0.00179841938971
34892562,0.11,32.76558,0.25,1.0227,0.000301836431007,0.00558571818752
34892562,0.11,32.76558,0.5,1.0227,0.000301836431007,0.00854584578248
34892562,0.11,32.76558,0.75,1.0227,0.000301836431007,0.0106904250826
34892562,0.11,32.76558,1.0,1.0227,0.000301836431007,0.0123704428215
34892562,0.11,32.76558,1.25,1.0227,0.000301836431007,0.0137422615747
34892562,0.11,32.76558,1.5,1.0227,0.000301836431007,0.0148927406346
34892562,0.11,32.76558,1.75,1.0227,0.000301836431007,0.0158761750367
34892562,0.11,32.76558,2.0,1.0227,0.000301836431007,0.0167291302444
6768144,0.11,32.76558,0.05,1.4688,0.000413069903597,0.00202337478292
6768144,0.11,32.76558,0.25,1.4688,0.000413069903597,0.00653848059153
6768144,0.11,32.76558,0.5,1.4688,0.000413069903597,0.0101350700784
6768144,0.11,32.76558,0.75,1.4688,0.000413069903597,0.0127821284594
6768144,0.11,32.76558,1.0,1.4688,0.000413069903597,0.0148903696355
6768144,0.11,32.76558,1.25,1.4688,0.000413069903597,0.0166399918586
6768144,0.11,32.76558,1.5,1.4688,0.000413069903597,0.0181300819355
6768144,0.11,32.76558,1.75,1.4688,0.000413069903597,0.0194223514852
6768144,0.11,32.76558,2.0,1.4688,0.000413069903597,0.0205583959111
37549505,0.11,32.76558,0.05,1.8235,0.000499283518666,0.00193156536819
37549505,0.11,32.76558,0.25,1.8235,0.000499283518666,0.00644021057595
37549505,0.11,32.76558,0.5,1.8235,0.000499283518666,0.0103560195606
37549505,0.11,32.76558,0.75,1.8235,0.000499283518666,0.0134140458183
37549505,0.11,32.76558,1.0,1.8235,0.000499283518666,0.0159392960524
37549505,0.11,32.76558,1.25,1.8235,0.000499283518666,0.0180856659496
37549505,0.11,32.76558,1.5,1.8235,0.000499283518666,0.0199443640695
37549505,0.11,32.76558,1.75,1.8235,0.000499283518666,0.0215758579275
37549505,0.11,32.76558,2.0,1.8235,0.000499283518666,0.0230230174754
70374075,0.11,32.76558,0.05,1.0749,0.000310860278913,0.00174243837174
70374075,0.11,32.76558,0.25,1.0749,0.000310860278913,0.00524405605208
70374075,0.11,32.76558,0.5,1.0749,0.000310860278913,0.00802324171827
70374075,0.11,32.76558,0.75,1.0749,0.000310860278913,0.0100836185367
70374075,0.11,32.76558,1.0,1.0749,0.000310860278913,0.0117292974052
70374075,0.11,32.76558,1.25,1.0749,0.000310860278913,0.0130947051882
70374075,0.11,32.76558,1.5,1.0749,0.000310860278913,0.0142551941146
70374075,0.11,32.76558,1.75,1.0749,0.000310860278913,0.0152585235911
70374075,0.11,32.76558,2.0,1.0749,0.000310860278913,0.0161373336337
31186685,0.11,32.76558,0.05,0.9141,0.000278108421517,0.00151992580532
31186685,0.11,32.76558,0.25,0.9141,0.000278108421517,0.00465667720475
31186685,0.11,32.76558,0.5,0.9141,0.000278108421517,0.00721944016586
31186685,0.11,32.76558,0.75,0.9141,0.000278108421517,0.00912212890573
31186685,0.11,32.76558,1.0,0.9141,0.000278108421517,0.0106330862348
31186685,0.11,32.76558,1.25,0.9141,0.000278108421517,0.0118785915829
31186685,0.11,32.76558,1.5,0.9141,0.000278108421517,0.0129310411413
31186685,0.11,32.76558,1.75,0.9141,0.000278108421517,0.0138365155656
31186685,0.11,32.76558,2.0,0.9141,0.000278108421517,0.0146263960805
40342173,0.12,32.76558,0.05,1.0378,0.000310363278956,0.00163209766423
40342173,0.12,32.76558,0.25,1.0378,0.000310363278956,0.00484038714554
40342173,0.12,32.76558,0.5,1.0378,0.000310363278956,0.00748311690003
40342173,0.12,32.76558,0.75,1.0378,0.000310363278956,0.00948252623432
40342173,0.12,32.76558,1.0,1.0378,0.000310363278956,0.011096451899
40342173,0.12,32.76558,1.25,1.0378,0.000310363278956,0.0124448124652
40342173,0.12,32.76558,1.5,1.0378,0.000310363278956,0.0135968693545
40342173,0.12,32.76558,1.75,1.0378,0.000310363278956,0.0145972876481
40342173,0.12,32.76558,2.0,1.0378,0.000310363278956,0.0154769179068
26449833,0.12,32.76558,0.05,0.97,0.000307158288962,0.00167114306565
26449833,0.12,32.76558,0.25,0.97,0.000307158288962,0.00508608700233
26449833,0.12,32.76558,0.5,0.97,0.000307158288962,0.00782195123451
26449833,0.12,32.76558,0.75,0.97,0.000307158288962,0.00983190858639
26449833,0.12,32.76558,1.0,0.97,0.000307158288962,0.0114240807905
26449833,0.12,32.76558,1.25,0.97,0.000307158288962,0.0127383765434
26449833,0.12,32.76558,1.5,0.97,0.000307158288962,0.0138526470536
26449833,0.12,32.76558,1.75,0.97,0.000307158288962,0.0148153914915
26449833,0.12,32.76558,2.0,0.97,0.000307158288962,0.0156591520986
47154816,0.12,32.76558,0.05,1.0027,0.000306982799597,0.00147697047585
47154816,0.12,32.76558,0.25,1.0027,0.000306982799597,0.00438007757598
47154816,0.12,32.76558,0.5,1.0027,0.000306982799597,0.00677437189782
47154816,0.12,32.76558,0.75,1.0027,0.000306982799597,0.008609999977
47154816,0.12,32.76558,1.0,1.0027,0.000306982799597,0.0101156834164
47154816,0.12,32.76558,1.25,1.0027,0.000306982799597,0.0113927555272
47154816,0.12,32.76558,1.5,1.0027,0.000306982799597,0.0124985824853
47154816,0.12,32.76558,1.75,1.0027,0.000306982799597,0.0134700839674
47154816,0.12,32.76558,2.0,1.0027,0.000306982799597,0.0143329499981
63385937,0.12,32.76558,0.05,1.2034,0.000356766361741,0.00166374578669
63385937,0.12,32.76558,0.25,1.2034,0.000356766361741,0.00521036055322
63385937,0.12,32.76558,0.5,1.2034,0.000356766361741,0.00815173719139
63385937,0.12,32.76558,0.75,1.2034,0.000356766361741,0.0103800273816
63385937,0.12,32.76558,1.0,1.2034,0.000356766361741,0.012184591761
63385937,0.12,32.76558,1.25,1.2034,0.000356766361741,0.0136981683037
63385937,0.12,32.76558,1.5,1.2034,0.000356766361741,0.0149966735806
63385937,0.12,32.76558,1.75,1.2034,0.000356766361741,0.0161288076004
63385937,0.12,32.76558,2.0,1.2034,0.000356766361741,0.0171281226207
75284733,0.12,32.76558,0.05,1.2776,0.00036960787304,0.00177471667355
75284733,0.12,32.76558,0.25,1.2776,0.00036960787304,0.00559972448792
75284733,0.12,32.76558,0.5,1.2776,0.00036960787304,0.00872959452906
75284733,0.12,32.76558,0.75,1.2776,0.00036960787304,0.0110688504655
75284733,0.12,32.76558,1.0,1.2776,0.00036960787304,0.0129460289196
75284733,0.12,32.76558,1.25,1.2776,0.00036960787304,0.0145112651391
75284733,0.12,32.76558,1.5,1.2776,0.00036960787304,0.01584898942
75284733,0.12,32.76558,1.75,1.2776,0.00036960787304,0.0170124008896
75284733,0.12,32.76558,2.0,1.2776,0.00036960787304,0.0180375946207
14534060,0.12,32.76558,0.05,1.6438,0.000463463896044,0.00171167358366
14534060,0.12,32.76558,0.25,1.6438,0.000463463896044,0.00576991406363
14534060,0.12,32.76558,0.5,1.6438,0.000463463896044,0.00931841413671
14534060,0.12,32.76558,0.75,1.6438,0.000463463896044,0.0120822684822
14534060,0.12,32.76558,1.0,1.6438,0.000463463896044,0.0143623432685
14534060,0.12,32.76558,1.25,1.6438,0.000463463896044,0.0163015442797
14534060,0.12,32.76558,1.5,1.6438,0.000463463896044,0.0179835985325
14534060,0.12,32.76558,1.75,1.6438,0.000463463896044,0.0194633314179
14534060,0.12,32.76558,2.0,1.6438,0.000463463896044,0.0207792178995
27737786,0.12,32.76558,0.05,1.558,0.000430282551516,0.00179360156102
27737786,0.12,32.76558,0.25,1.558,0.000430282551516,0.00596043246409
27737786,0.12,32.76558,0.5,1.558,0.000430282551516,0.00953644128573
27737786,0.12,32.76558,0.75,1.558,0.000430282551516,0.012279807009
27737786,0.12,32.76558,1.0,1.558,0.000430282551516,0.0145130677768
27737786,0.12,32.76558,1.25,1.558,0.000430282551516,0.0163907086829
27737786,0.12,32.76558,1.5,1.558,0.000430282551516,0.0180031900193
27737786,0.12,32.76558,1.75,1.558,0.000430282551516,0.0194093708357
27737786,0.12,32.76558,2.0,1.558,0.000430282551516,0.0206501987754
12451527,0.13,32.76558,0.05,1.1937,0.000355745972447,0.00165774514307
12451527,0.13,32.76558,0.25,1.1937,0.000355745972447,0.00512628643815
12451527,0.13,32.76558,0.5,1.1937,0.000355745972447,0.0080193117779
12451527,0.13,32.76558,0.75,1.1937,0.000355745972447,0.0102236944012
12451527,0.13,32.76558,1.0,1.1937,0.000355745972447,0.012012796882
