seed,primary_length (m),k (10-8 m/s/MPa),ax,length (m),surface (m2),Jv (uL/s)
42337161,0.13,1.638279,1.0,0.9282,0.000281513970786,0.00121058576207
42337161,0.13,8.191395,1.0,0.9282,0.000281513970786,0.00418567399367
42337161,0.13,16.38279,1.0,0.9282,0.000281513970786,0.00628559803159
42337161,0.13,24.574185,1.0,0.9282,0.000281513970786,0.00772093601667
42337161,0.13,32.76558,1.0,0.9282,0.000281513970786,0.0088350004432
42337161,0.13,40.956975,1.0,0.9282,0.000281513970786,0.0097600257715
42337161,0.13,49.14837,1.0,0.9282,0.000281513970786,0.0105600640894
42337161,0.13,57.339765,1.0,0.9282,0.000281513970786,0.0112708138227
42337161,0.13,65.53116,1.0,0.9282,0.000281513970786,0.0119141736334
97020546,0.13,1.638279,1.0,1.4069,0.000405005529503,0.00176517756689
97020546,0.13,8.191395,1.0,1.4069,0.000405005529503,0.00630088082899
97020546,0.13,16.38279,1.0,1.4069,0.000405005529503,0.00960814137252
97020546,0.13,24.574185,1.0,1.4069,0.000405005529503,0.0118471933565
97020546,0.13,32.76558,1.0,1.4069,0.000405005529503,0.0135363481193
97020546,0.13,40.956975,1.0,1.4069,0.000405005529503,0.0148915451336
97020546,0.13,49.14837,1.0,1.4069,0.000405005529503,0.0160233225531
97020546,0.13,57.339765,1.0,1.4069,0.000405005529503,0.016995671142
97020546,0.13,65.53116,1.0,1.4069,0.000405005529503,0.0178488397143
96811886,0.13,1.638279,1.0,1.2283,0.000362574663903,0.00158483234052
96811886,0.13,8.191395,1.0,1.2283,0.000362574663903,0.00569268242052
96811886,0.13,16.38279,1.0,1.2283,0.000362574663903,0.00872425813413
96811886,0.13,24.574185,1.0,1.2283,0.000362574663903,0.0108042883363
96811886,0.13,32.76558,1.0,1.2283,0.000362574663903,0.0123948494221
96811886,0.13,40.956975,1.0,1.2283,0.000362574663903,0.0136877352945
96811886,0.13,49.14837,1.0,1.2283,0.000362574663903,0.0147807824925
96811886,0.13,57.339765,1.0,1.2283,0.000362574663903,0.0157305072715
96811886,0.13,65.53116,1.0,1.2283,0.000362574663903,0.0165724324507
223534,0.13,1.638279,1.0,1.1775,0.000354850053054,0.00155967657322
223534,0.13,8.191395,1.0,1.1775,0.000354850053054,0.00565531749337
223534,0.13,16.38279,1.0,1.1775,0.000354850053054,0.00868738775717
223534,0.13,24.574185,1.0,1.1775,0.000354850053054,0.0107536534738
223534,0.13,32.76558,1.0,1.1775,0.000354850053054,0.0123202721208
223534,0.13,40.956975,1.0,1.1775,0.000354850053054,0.013583394618
223534,0.13,49.14837,1.0,1.1775,0.000354850053054,0.0146435264662
223534,0.13,57.339765,1.0,1.1775,0.000354850053054,0.0155587328476
223534,0.13,65.53116,1.0,1.1775,0.000354850053054,0.0163654352002
21564899,0.14,1.638279,1.0,1.4397,0.00042455495687,0.00177689697117
21564899,0.14,8.191395,1.0,1.4397,0.00042455495687,0.00590496351235
21564899,0.14,16.38279,1.0,1.4397,0.00042455495687,0.00878594703338
21564899,0.14,24.574185,1.0,1.4397,0.00042455495687,0.0107740168425
21564899,0.14,32.76558,1.0,1.4397,0.00042455495687,0.0123175834613
21564899,0.14,40.956975,1.0,1.4397,0.00042455495687,0.0135886140377
21564899,0.14,49.14837,1.0,1.4397,0.00042455495687,0.0146730639394
21564899,0.14,57.339765,1.0,1.4397,0.00042455495687,0.0156208175398
21564899,0.14,65.53116,1.0,1.4397,0.00042455495687,0.0164637131756
59783475,0.14,1.638279,1.0,2.4078,0.000654455262127,0.00275314580123
59783475,0.14,8.191395,1.0,2.4078,0.000654455262127,0.0090893105408
59783475,0.14,16.38279,1.0,2.4078,0.000654455262127,0.0132360369743
59783475,0.14,24.574185,1.0,2.4078,0.000654455262127,0.015901583749
59783475,0.14,32.76558,1.0,2.4078,0.000654455262127,0.0178645249874
59783475,0.14,40.956975,1.0,2.4078,0.000654455262127,0.0194197104168
59783475,0.14,49.14837,1.0,2.4078,0.000654455262127,0.0207092052122
59783475,0.14,57.339765,1.0,2.4078,0.000654455262127,0.021812025268
59783475,0.14,65.53116,1.0,2.4078,0.000654455262127,0.0227765493468
17769062,0.14,1.638279,1.0,1.2942,0.000381541589726,0.00162220380238
17769062,0.14,8.191395,1.0,1.2942,0.000381541589726,0.00551285645655
17769062,0.14,16.38279,1.0,1.2942,0.000381541589726,0.00821002062153
17769062,0.14,24.574185,1.0,1.2942,0.000381541589726,0.0100092147294
17769062,0.14,32.76558,1.0,1.2942,0.000381541589726,0.0113605544131
17769062,0.14,40.956975,1.0,1.2942,0.000381541589726,0.0124424983132
17769062,0.14,49.14837,1.0,1.2942,0.000381541589726,0.0133445063263
17769062,0.14,57.339765,1.0,1.2942,0.000381541589726,0.014117922315
17769062,0.14,65.53116,1.0,1.2942,0.000381541589726,0.0147949561997
53552571,0.14,1.638279,1.0,1.3072,0.000383169330561,0.00167629555577
53552571,0.14,8.191395,1.0,1.3072,0.000383169330561,0.00602135612815
53552571,0.14,16.38279,1.0,1.3072,0.000383169330561,0.00921396244456
53552571,0.14,24.574185,1.0,1.3072,0.000383169330561,0.0113945349971
53552571,0.14,32.76558,1.0,1.3072,0.000383169330561,0.0130566433416
53552571,0.14,40.956975,1.0,1.3072,0.000383169330561,0.014404214759
53552571,0.14,49.14837,1.0,1.3072,0.000383169330561,0.0155406863536
53552571,0.14,57.339765,1.0,1.3072,0.000383169330561,0.0165255405903
53552571,0.14,65.53116,1.0,1.3072,0.000383169330561,0.0173960612046
49433735,0.14,1.638279,1.0,1.7278,0.000479691252542,0.00211975848452
49433735,0.14,8.191395,1.0,1.7278,0.000479691252542,0.0077518785828
49433735,0.14,16.38279,1.0,1.7278,0.000479691252542,0.0119199248632
49433735,0.14,24.574185,1.0,1.7278,0.000479691252542,0.014725641453
49433735,0.14,32.76558,1.0,1.7278,0.000479691252542,0.0168190636115
49433735,0.14,40.956975,1.0,1.7278,0.000479691252542,0.0184780234752
49433735,0.14,49.14837,1.0,1.7278,0.000479691252542,0.019846321273
49433735,0.14,57.339765,1.0,1.7278,0.000479691252542,0.0210076527639
49433735,0.14,65.53116,1.0,1.7278,0.000479691252542,0.022014791403
29605938,0.14,1.638279,1.0,0.9644,0.000298107172032,0.00133996686536
29605938,0.14,8.191395,1.0,0.9644,0.000298107172032,0.00517527783027
29605938,0.14,16.38279,1.0,0.9644,0.000298107172032,0.00834950391923
29605938,0.14,24.574185,1.0,0.9644,0.000298107172032,0.0106814033603
29605938,0.14,32.76558,1.0,0.9644,0.000298107172032,0.0125327243338
29605938,0.14,40.956975,1.0,0.9644,0.000298107172032,0.0140698642603
29605938,0.14,49.14837,1.0,0.9644,0.000298107172032,0.0153848059602
29605938,0.14,57.339765,1.0,0.9644,0.000298107172032,0.0165341768986
29605938,0.14,65.53116,1.0,0.9644,0.000298107172032,0.0175554239084
99169851,0.14,1.638279,1.0,1.7992,0.000502895564819,0.00217505515765
99169851,0.14,8.191395,1.0,1.7992,0.000502895564819,0.00760817365699
99169851,0.14,16.38279,1.0,1.7992,0.000502895564819,0.0114458896786
99169851,0.14,24.574185,1.0,1.7992,0.000502895564819,0.0140055578094
99169851,0.14,32.76558,1.0,1.7992,0.000502895564819,0.015925047269
99169851,0.14,40.956975,1.0,1.7992,0.000502895564819,0.0174604114371
99169851,0.14,49.14837,1.0,1.7992,0.000502895564819,0.0187397174252
99169851,0.14,57.339765,1.0,1.7992,0.000502895564819,0.0198361640931
99169851,0.14,65.53116,1.0,1.7992,0.000502895564819,0.0207955280216
70933093,0.1,1.638279,1.0,1.3168,0.00037304333027,0.00162650744059
70933093,0.1,8.191395,1.0,1.3168,0.00037304333027,0.00577590510541
70933093,0.1,16.38279,1.0,1.3168,0.00037304333027,0.00874886004383
70933093,0.1,24.574185,1.0,1.3168,0.00037304333027,0.0107419577472
70933093,0.1,32.76558,1.0,1.3168,0.00037304333027,0.0122436777159
70933093,0.1,40.956975,1.0,1.3168,0.00037304333027,0.0134524904161
70933093,0.1,49.14837,1.0,1.3168,0.00037304333027,0.0144675965238
70933093,0.1,57.339765,1.0,1.3168,0.00037304333027,0.01534532877
70933093,0.1,65.53116,1.0,1.3168,0.00037304333027,0.0161206055813
11402003,0.1,1.638279,1.0,0.4622,0.000155448831933,0.000700312699795
11402003,0.1,8.191395,1.0,0.4622,0.000155448831933,0.00270557824192
11402003,0.1,16.38279,1.0,0.4622,0.000155448831933,0.00436945298855
11402003,0.1,24.574185,1.0,0.4622,0.000155448831933,0.00561470534971
11402003,0.1,32.76558,1.0,0.4622,0.000155448831933,0.00662907704131
11402003,0.1,40.956975,1.0,0.4622,0.000155448831933,0.00749360464458
11402003,0.1,49.14837,1.0,0.4622,0.000155448831933,0.00825118635525
11402003,0.1,57.339765,1.0,0.4622,0.000155448831933,0.0089276819718
11402003,0.1,65.53116,1.0,0.4622,0.000155448831933,0.009540115139
50682584,0.1,1.638279,1.0,0.6458,0.000201039121867,0.000904678969833
50682584,0.1,8.191395,1.0,0.6458,0.000201039121867,0.00349690549752
50682584,0.1,16.38279,1.0,0.6458,0.000201039121867,0.00565592241421
50682584,0.1,24.574185,1.0,0.6458,0.000201039121867,0.00727135384211
50682584,0.1,32.76558,1.0,0.6458,0.000201039121867,0.0085845563459
50682584,0.1,40.956975,1.0,0.6458,0.000201039121867,0.00970198848713
50682584,0.1,49.14837,1.0,0.6458,0.000201039121867,0.010680688886
50682584,0.1,57.339765,1.0,0.6458,0.000201039121867,0.0115551038547
50682584,0.1,65.53116,1.0,0.6458,0.000201039121867,0.0123477918211
87737224,0.1,1.638279,1.0,1.3239,0.000365027776526,0.001627875494
87737224,0.1,8.191395,1.0,1.3239,0.000365027776526,0.00607253305021
87737224,0.1,16.38279,1.0,1.3239,0.000365027776526,0.00946336477331
87737224,0.1,24.574185,1.0,1.3239,0.000365027776526,0.011807187076
87737224,0.1,32.76558,1.0,1.3239,0.000365027776526,0.0135977450945
87737224,0.1,40.956975,1.0,1.3239,0.000365027776526,0.0150463553859
87737224,0.1,49.14837,1.0,1.3239,0.000365027776526,0.0162625518347
87737224,0.1,57.339765,1.0,1.3239,0.000365027776526,0.0173104290438
87737224,0.1,65.53116,1.0,1.3239,0.000365027776526,0.0182307534105
49184736,0.1,1.638279,1.0,1.7477,0.000470225030691,0.0020505052166
49184736,0.1,8.191395,1.0,1.7477,0.000470225030691,0.00722086999523
49184736,0.1,16.38279,1.0,1.7477,0.000470225030691,0.0108140792466
49184736,0.1,24.574185,1.0,1.7477,0.000470225030691,0.0131634959614
49184736,0.1,32.76558,1.0,1.7477,0.000470225030691,0.0149048563551
49184736,0.1,40.956975,1.0,1.7477,0.000470225030691,0.0162898292528
49184736,0.1,49.14837,1.0,1.7477,0.000470225030691,0.0174415008559
49184736,0.1,57.339765,1.0,1.7477,0.000470225030691,0.0184287174841
49184736,0.1,65.53116,1.0,1.7477,0.000470225030691,0.019293743448
57407709,0.1,1.638279,1.0,0.6889,0.000216155837398,0.000966100639391
57407709,0.1,8.191395,1.0,0.6889,0.000216155837398,0.00365036619956
57407709,0.1,16.38279,1.0,0.6889,0.000216155837398,0.0057740335829
57407709,0.1,24.574185,1.0,0.6889,0.000216155837398,0.00728894620881
57407709,0.1,32.76558,1.0,0.6889,0.000216155837398,0.00847264418091
57407709,0.1,40.956975,1.0,0.6889,0.000216155837398,0.00944683449443
57407709,0.1,49.14837,1.0,0.6889,0.000216155837398,0.0102761725756
57407709,0.1,57.339765,1.0,0.6889,0.000216155837398,0.0109992700975
57407709,0.1,65.53116,1.0,0.6889,0.000216155837398,0.0116410809603
88455095,0.1,1.638279,1.0,1.1705,0.000332157386839,0.00146400173936
88455095,0.1,8.191395,1.0,1.1705,0.000332157386839,0.00532749696344
88455095,0.1,16.38279,1.0,1.1705,0.000332157386839,0.00819200372952
88455095,0.1,24.574185,1.0,1.1705,0.000332157386839,0.0101506963699
88455095,0.1,32.76558,1.0,1.1705,0.000332157386839,0.0116444593804
88455095,0.1,40.956975,1.0,1.1705,0.000332157386839,0.0128567017172
88455095,0.1,49.14837,1.0,1.1705,0.000332157386839,0.0138804367924
88455095,0.1,57.339765,1.0,1.1705,0.000332157386839,0.0147690624309
88455095,0.1,65.53116,1.0,1.1705,0.000332157386839,0.015555984358
70438631,0.11,1.638279,1.0,1.027,0.000309967438281,0.00136753907594
70438631,0.11,8.191395,1.0,1.027,0.000309967438281,0.00502813199298
70438631,0.11,16.38279,1.0,1.027,0.000309967438281,0.0078312879861
70438631,0.11,24.574185,1.0,1.027,0.000309967438281,0.0097958651085
70438631,0.11,32.76558,1.0,1.027,0.000309967438281,0.0113138428416
70438631,0.11,40.956975,1.0,1.027,0.000309967438281,0.0125533414356
70438631,0.11,49.14837,1.0,1.027,0.000309967438281,0.0136024443374
70438631,0.11,57.339765,1.0,1.027,0.000309967438281,0.0145131488972
70438631,0.11,65.53116,1.0,1.027,0.000309967438281,0.0153187164974
75280667,0.11,1.638279,1.0,0.8264,0.000252493131657,0.00111544704929
75280667,0.11,8.191395,1.0,0.8264,0.000252493131657,0.0041140637926
75280667,0.11,16.38279,1.0,0.8264,0.000252493131657,0.0064383898973
75280667,0.11,24.574185,1.0,0.8264,0.000252493131657,0.00810081820047
75280667,0.11,32.76558,1.0,0.8264,0.000252493131657,0.00941367579761
75280667,0.11,40.956975,1.0,0.8264,0.000252493131657,0.0105078320321
75280667,0.11,49.14837,1.0,0.8264,0.000252493131657,0.0114509257212
75280667,0.11,57.339765,1.0,0.8264,0.000252493131657,0.0122826976798
75280667,0.11,65.53116,1.0,0.8264,0.000252493131657,0.0130286146396
92569478,0.11,1.638279,1.0,1.085,0.000310986508106,0.00140312730897
92569478,0.11,8.191395,1.0,1.085,0.000310986508106,0.00541054532816
92569478,0.11,16.38279,1.0,1.085,0.000310986508106,0.00863318527736
92569478,0.11,24.574185,1.0,1.085,0.000310986508106,0.0109245603021
92569478,0.11,32.76558,1.0,1.085,0.000310986508106,0.0126989531631
92569478,0.11,40.956975,1.0,1.085,0.000310986508106,0.0141447214333
92569478,0.11,49.14837,1.0,1.085,0.000310986508106,0.015363383751
92569478,0.11,57.339765,1.0,1.085,0.000310986508106,0.0164158770273
92569478,0.11,65.53116,1.0,1.085,0.000310986508106,0.0173416270153
6315617,0.11,1.638279,1.0,1.2715,0.000370492796859,0.00160627830208
6315617,0.11,8.191395,1.0,1.2715,0.000370492796859,0.00564550128865
6315617,0.11,16.38279,1.0,1.2715,0.000370492796859,0.00853530984717
6315617,0.11,24.574185,1.0,1.2715,0.000370492796859,0.0104943686577
6315617,0.11,32.76558,1.0,1.2715,0.000370492796859,0.0119859207811
6315617,0.11,40.956975,1.0,1.2715,0.000370492796859,0.0131952245848
6315617,0.11,49.14837,1.0,1.2715,0.000370492796859,0.0142151634308
6315617,0.11,57.339765,1.0,1.2715,0.000370492796859,0.0150990722326
6315617,0.11,65.53116,1.0,1.2715,0.000370492796859,0.015880465948
90075223,0.11,1.638279,1.0,1.3299,0.000369947548321,0.00163693612446
90075223,0.11,8.191395,1.0,1.3299,0.000369947548321,0.00595693348832
90075223,0.11,16.38279,1.0,1.3299,0.000369947548321,0.00908056859518
90075223,0.11,24.574185,1.0,1.3299,0.000369947548321,0.0111494584564
90075223,0.11,32.76558,1.0,1.3299,0.000369947548321,0.0126865703394
90075223,0.11,40.956975,1.0,1.3299,0.000369947548321,0.0139083686585
90075223,0.11,49.14837,1.0,1.3299,0.000369947548321,0.0149230818385
90075223,0.11,57.339765,1.0,1.3299,0.000369947548321,0.0157918785732
90075223,0.11,65.53116,1.0,1.3299,0.000369947548321,0.0165524608987
36638150,0.11,1.638279,1.0,1.0498,0.000303794830752,0.00136386003219
36638150,0.11,8.191395,1.0,1.0498,0.000303794830752,0.00522649468298
36638150,0.11,16.38279,1.0,1.0498,0.000303794830752,0.00837418639825
36638150,0.11,24.574185,1.0,1.0498,0.000303794830752,0.0106775175308
36638150,0.11,32.76558,1.0,1.0498,0.000303794830752,0.0125122936284
36638150,0.11,40.956975,1.0,1.0498,0.000303794830752,0.0140440702014
36638150,0.11,49.14837,1.0,1.0498,0.000303794830752,0.0153615492875
36638150,0.11,57.339765,1.0,1.0498,0.000303794830752,0.0165183929277
36638150,0.11,65.53116,1.0,1.0498,0.000303794830752,0.0175498412702
91394588,0.11,1.638279,1.0,0.6101,0.00019543137898,0.000875201482571
91394588,0.11,8.191395,1.0,0.6101,0.00019543137898,0.00331334579115
91394588,0.11,16.38279,1.0,0.6101,0.00019543137898,0.00523692016232
91394588,0.11,24.574185,1.0,0.6101,0.00019543137898,0.0066051051002
91394588,0.11,32.76558,1.0,0.6101,0.00019543137898,0.00767326767079
91394588,0.11,40.956975,1.0,0.6101,0.00019543137898,0.00855264096537
91394588,0.11,49.14837,1.0,0.6101,0.00019543137898,0.00930183452575
91394588,0.11,57.339765,1.0,0.6101,0.00019543137898,0.00995564139982
91394588,0.11,65.53116,1.0,0.6101,0.00019543137898,0.0105364703249
95887099,0.12,1.638279,1.0,1.1635,0.000346865067006,0.00152551918249
95887099,0.12,8.191395,1.0,1.1635,0.000346865067006,0.00560595042679
95887099,0.12,16.38279,1.0,1.1635,0.000346865067006,0.00877668246658
95887099,0.12,24.574185,1.0,1.1635,0.000346865067006,0.0110367604236
95887099,0.12,32.76558,1.0,1.1635,0.000346865067006,0.0128054643613
95887099,0.12,40.956975,1.0,1.1635,0.000346865067006,0.0142631335542
95887099,0.12,49.14837,1.0,1.1635,0.000346865067006,0.0155051328886
95887099,0.12,57.339765,1.0,1.1635,0.000346865067006,0.0165883743007
95887099,0.12,65.53116,1.0,1.1635,0.000346865067006,0.0175496678571
24690288,0.12,1.638279,1.0,2.5448,0.000661986086974,0.00285846154123
24690288,0.12,8.191395,1.0,2.5448,0.000661986086974,0.00990635978965
24690288,0.12,16.38279,1.0,2.5448,0.000661986086974,0.0147649096832
24690288,0.12,24.574185,1.0,2.5448,0.000661986086974,0.0179440220344
24690288,0.12,32.76558,1.0,2.5448,0.000661986086974,0.0202951116139
24690288,0.12,40.956975,1.0,2.5448,0.000661986086974,0.0221547562889
24690288,0.12,49.14837,1.0,2.5448,0.000661986086974,0.0236895194805
24690288,0.12,57.339765,1.0,2.5448,0.000661986086974,0.0249938871011
24690288,0.12,65.53116,1.0,2.5448,0.000661986086974,0.0261266025054
87805577,0.12,1.638279,1.0,0.8878,0.000275108389029,0.00120273169476
87805577,0.12,8.191395,1.0,0.8878,0.000275108389029,0.0043378534983
87805577,0.12,16.38279,1.0,0.8878,0.000275108389029,0.00671077659366
87805577,0.12,24.574185,1.0,0.8878,0.000275108389029,0.00839638649059
87805577,0.12,32.76558,1.0,0.8878,0.000275108389029,0.00972539106654
87805577,0.12,40.956975,1.0,0.8878,0.000275108389029,0.0108324486444
87805577,0.12,49.14837,1.0,0.8878,0.000275108389029,0.0117863604355
87805577,0.12,57.339765,1.0,0.8878,0.000275108389029,0.0126274240219
87805577,0.12,65.53116,1.0,0.8878,0.000275108389029,0.0133814786799
25710489,0.12,1.638279,1.0,1.309,0.000373213409813,0.00165076387258
25710489,0.12,8.191395,1.0,1.309,0.000373213409813,0.00607185304931
25710489,0.12,16.38279,1.0,1.309,0.000373213409813,0.009420439497
25710489,0.12,24.574185,1.0,1.309,0.000373213409813,0.0117404404854
25710489,0.12,32.76558,1.0,1.309,0.000373213409813,0.0135169655787
25710489,0.12,40.956975,1.0,1.309,0.000373213409813,0.0149558802485
25710489,0.12,49.14837,1.0,1.309,0.000373213409813,0.0161641809188
25710489,0.12,57.339765,1.0,1.309,0.000373213409813,0.0172048362119
25710489,0.12,65.53116,1.0,1.309,0.000373213409813,0.0181181432986
72437422,0.12,1.638279,1.0,1.2448,0.000355475129461,0.0015677702287
72437422,0.12,8.191395,1.0,1.2448,0.000355475129461,0.00573011537768
72437422,0.12,16.38279,1.0,1.2448,0.000355475129461,0.00885866815195
72437422,0.12,24.574185,1.0,1.2448,0.000355475129461,0.0110210241659
72437422,0.12,32.76558,1.0,1.2448,0.000355475129461,0.0126780467678
72437422,0.12,40.956975,1.0,1.2448,0.000355475129461,0.0140235327633
72437422,0.12,49.14837,1.0,1.2448,0.000355475129461,0.0151573943827
72437422,0.12,57.339765,1.0,1.2448,0.000355475129461,0.016137990954
72437422,0.12,65.53116,1.0,1.2448,0.000355475129461,0.0170024184142
13927422,0.12,1.638279,1.0,1.5599,0.00043948958569,0.00190536471772
13927422,0.12,8.191395,1.0,1.5599,0.00043948958569,0.00672375962858
13927422,0.12,16.38279,1.0,1.5599,0.00043948958569,0.0101951838022
13927422,0.12,24.574185,1.0,1.5599,0.00043948958569,0.0125442768653
13927422,0.12,32.76558,1.0,1.5599,0.00043948958569,0.0143250036631
13927422,0.12,40.956975,1.0,1.5599,0.00043948958569,0.0157634397848
13927422,0.12,49.14837,1.0,1.5599,0.00043948958569,0.0169736102527
13927422,0.12,57.339765,1.0,1.5599,0.00043948958569,0.0180208195202
13927422,0.12,65.53116,1.0,1.5599,0.00043948958569,0.0189458396233
13652898,0.12,1.638279,1.0,1.0313,0.000305120149312,0.00132848869953
13652898,0.12,8.191395,1.0,1.0313,0.000305120149312,0.00472129885861
13652898,0.12,16.38279,1.0,1.0313,0.000305120149312,0.0071911883814
13652898,0.12,24.574185,1.0,1.0313,0.000305120149312,0.00888249884009
13652898,0.12,32.76558,1.0,1.0313,0.000305120149312,0.0101794309597
13652898,0.12,40.956975,1.0,1.0313,0.000305120149312,0.0112377954596
13652898,0.12,49.14837,1.0,1.0313,0.000305120149312,0.0121360994509
13652898,0.12,57.339765,1.0,1.0313,0.000305120149312,0.0129194294716
13652898,0.12,65.53116,1.0,1.0313,0.000305120149312,0.0136160622751
65932511,0.13,1.638279,1.0,0.8105,0.000252832235168,0.00113820547084
65932511,0.13,8.191395,1.0,0.8105,0.000252832235168,0.0044008258702
65932511,0.13,16.38279,1.0,0.8105,0.000252832235168,0.00709229219238
65932511,0.13,24.574185,1.0,0.8105,0.000252832235168,0.00906210863055
65932511,0.13,32.76558,1.0,0.8105,0.000252832235168,0.0106216418417
65932511,0.13,40.956975,1.0,0.8105,0.000252832235168,0.0119136410806
65932511,0.13,49.14837,1.0,0.8105,0.000252832235168,0.0130167446981
65932511,0.13,57.339765,1.0,0.8105,0.000252832235168,0.0139792570531
65932511,0.13,65.53116,1.0,0.8105,0.000252832235168,0.0148330808716
63715392,0.13,1.638279,1.0,1.2622,0.00038302379314,0.00165031826241
63715392,0.13,8.191395,1.0,1.2622,0.00038302379314,0.00579398294131
63715392,0.13,16.38279,1.0,1.2622,0.00038302379314,0.0088279013474
63715392,0.13,24.574185,1.0,1.2622,0.00038302379314,0.0109258511378
63715392,0.13,32.76558,1.0,1.2622,0.00038302379314,0.0125391145123
63715392,0.13,40.956975,1.0,1.2622,0.00038302379314,0.0138526203768
63715392,0.13,49.14837,1.0,1.2622,0.00038302379314,0.0149615197885
63715392,0.13,57.339765,1.0,1.2622,0.00038302379314,0.0159216192753
63715392,0.13,65.53116,1.0,1.2622,0.00038302379314,0.0167685773839
61295394,0.13,1.638279,1.0,0.8089,0.000255572332281,0.00113552242578
61295394,0.13,8.191395,1.0,0.8089,0.000255572332281,0.00424721615711
61295394,0.13,16.38279,1.0,0.8089,0.000255572332281,0.00670146827038
61295394,0.13,24.574185,1.0,0.8089,0.000255572332281,0.00846371055083
61295394,0.13,32.76558,1.0,0.8089,0.000255572332281,0.00985157896242
61295394,0.13,40.956975,1.0,0.8089,0.000255572332281,0.0110023371818
61295394,0.13,49.14837,1.0,0.8089,0.000255572332281,0.0119885422106
61295394,0.13,57.339765,1.0,0.8089,0.000255572332281,0.0128534809666
61295394,0.13,65.53116,1.0,0.8089,0.000255572332281,0.0136251581308
28587516,0.13,1.638279,1.0,1.1283,0.000334585649465,0.00148190902712
28587516,0.13,8.191395,1.0,1.1283,0.000334585649465,0.00552655524793
28587516,0.13,16.38279,1.0,1.1283,0.000334585649465,0.00872196733951
28587516,0.13,24.574185,1.0,1.1283,0.000334585649465,0.0110173216057
28587516,0.13,32.76558,1.0,1.1283,0.000334585649465,0.0128216122314
28587516,0.13,40.956975,1.0,1.1283,0.000334585649465,0.0143130911043
28587516,0.13,49.14837,1.0,1.1283,0.000334585649465,0.0155867268051
28587516,0.13,57.339765,1.0,1.1283,0.000334585649465,0.0166995123115
28587516,0.13,65.53116,1.0,1.1283,0.000334585649465,0.0176884743808
34161468,0.13,1.638279,1.0,1.1697,0.000353981842508,0.00153260491594
34161468,0.13,8.191395,1.0,1.1697,0.000353981842508,0.00537362116344
34161468,0.13,16.38279,1.0,1.1697,0.000353981842508,0.00811042046151
34161468,0.13,24.574185,1.0,1.1697,0.000353981842508,0.00995675499439
34161468,0.13,32.76558,1.0,1.1697,0.000353981842508,0.0113561034708
34161468,0.13,40.956975,1.0,1.1697,0.000353981842508,0.0124864365276
34161468,0.13,49.14837,1.0,1.1697,0.000353981842508,0.0134370560188
34161468,0.13,57.339765,1.0,1.1697,0.000353981842508,0.0142591692537
34161468,0.13,65.53116,1.0,1.1697,0.000353981842508,0.0149848686799
44175486,0.13,1.638279,1.0,1.1361,0.00034306455671,0.00148943654969
44175486,0.13,8.191395,1.0,1.1361,0.00034306455671,0.00534057428526
44175486,0.13,16.38279,1.0,1.1361,0.00034306455671,0.00826733219489
44175486,0.13,24.574185,1.0,1.1361,0.00034306455671,0.0103437216062
44175486,0.13,32.76558,1.0,1.1361,0.00034306455671,0.0119702442715
44175486,0.13,40.956975,1.0,1.1361,0.00034306455671,0.0133147361898
44175486,0.13,49.14837,1.0,1.1361,0.00034306455671,0.0144647706984
44175486,0.13,57.339765,1.0,1.1361,0.00034306455671,0.0154721843756
44175486,0.13,65.53116,1.0,1.1361,0.00034306455671,0.0163703145355
25151787,0.13,1.638279,1.0,1.3865,0.000400400319098,0.00178254048517
25151787,0.13,8.191395,1.0,1.3865,0.000400400319098,0.00664834043309
25151787,0.13,16.38279,1.0,1.3865,0.000400400319098,0.0103723532218
25151787,0.13,24.574185,1.0,1.3865,0.000400400319098,0.0129425367376
25151787,0.13,32.76558,1.0,1.3865,0.000400400319098,0.0148978059155
25151787,0.13,40.956975,1.0,1.3865,0.000400400319098,0.0164727315197
25151787,0.13,49.14837,1.0,1.3865,0.000400400319098,0.0177899842268
25151787,0.13,57.339765,1.0,1.3865,0.000400400319098,0.0189215328648
25151787,0.13,65.53116,1.0,1.3865,0.000400400319098,0.0199131048613
12708306,0.14,1.638279,1.0,0.9127,0.000287630149028,0.0012654688898
12708306,0.14,8.191395,1.0,0.9127,0.000287630149028,0.00464841301575
12708306,0.14,16.38279,1.0,0.9127,0.000287630149028,0.00727213499929
12708306,0.14,24.574185,1.0,0.9127,0.000287630149028,0.00914147359049
12708306,0.14,32.76558,1.0,0.9127,0.000287630149028,0.0106054979154
12708306,0.14,40.956975,1.0,0.9127,0.000287630149028,0.0118137650625
12708306,0.14,49.14837,1.0,0.9127,0.000287630149028,0.0128451267851
12708306,0.14,57.339765,1.0,0.9127,0.000287630149028,0.0137465310118
12708306,0.14,65.53116,1.0,0.9127,0.000287630149028,0.0145482829136
47068539,0.14,1.638279,1.0,1.1268,0.000344965911416,0.0014891847964
47068539,0.14,8.191395,1.0,1.1268,0.000344965911416,0.00520403797714
47068539,0.14,16.38279,1.0,1.1268,0.000344965911416,0.00787212754987
47068539,0.14,24.574185,1.0,1.1268,0.000344965911416,0.00970309623944
47068539,0.14,32.76558,1.0,1.1268,0.000344965911416,0.0111143137149
47068539,0.14,40.956975,1.0,1.1268,0.000344965911416,0.012270554663
47068539,0.14,49.14837,1.0,1.1268,0.000344965911416,0.0132540192745
47068539,0.14,57.339765,1.0,1.1268,0.000344965911416,0.0141119314484
