,ax,1 mm,20 mm,40 mm,65 mm,100 mm,120 mm,125 mm,130 mm,135 mm,140 mm,145 mm,150 mm,155 mm,base
1114,0.5,0.186190642689,0.198480768256,0.216534967113,0.25729760621,0.374190000817,0.458200534328,0.468766728081,0.499439538136,0.510305858004,0.548214642594,0.579006390355,0.616622480196,0.630972354924,0.663428719816
1115,0.25,0.0190548415698,0.0229790680379,0.0293695064122,0.0462070924605,0.114092668666,0.180821661888,0.191482177661,0.219155064061,0.23174473245,0.272844621331,0.308945701319,0.359584822944,0.381599799676,0.424922636314
1116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1117,0.75,0.561300402044,0.573489843119,0.590773300417,0.629127243258,0.698637533403,0.734086159548,0.752666122359,0.765307985744,0.776596296817,0.786581143239,0.807670250455,0.827668328937,0.844831542404,0.847121867945
1118,0.5,0.214201635002,0.228340718217,0.249111036521,0.298166499973,0.398116779343,0.455150739162,0.483800778278,0.505088736751,0.523762204607,0.542628451402,0.581806634732,0.619076170315,0.652063979062,0.657156003881
1119,0.25,0.0255795782972,0.0308475338363,0.0394261786993,0.0635682712479,0.130459159461,0.180508077001,0.204243545572,0.224691151658,0.242765907413,0.265609644218,0.311289307532,0.355794814173,0.399098629144,0.407734808742
1120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1121,0.75,0.487043028861,0.497619864864,0.512616802976,0.548482778727,0.639976573568,0.689272068275,0.704781180469,0.718390233716,0.737156502631,0.753349469238,0.781224292121,0.799224799756,0.822799150274,0.829465910986
1122,0.5,0.150141854011,0.160052460753,0.174611145604,0.211762890388,0.320544625107,0.390626710927,0.414981234007,0.435185542019,0.465063359375,0.491890854331,0.539014712868,0.571047304959,0.6160586902,0.630111972852
1123,0.25,0.0121000847862,0.014592022219,0.0186500379137,0.0310743816023,0.0829323655855,0.132096154458,0.153054548335,0.169384547474,0.196452833552,0.222700690067,0.270391067258,0.306388113879,0.363514353465,0.385299459307
1124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1125,0.75,0.485278891578,0.495817416817,0.510760033943,0.553445134661,0.635966956932,0.682236773966,0.702412506921,0.713042424216,0.736596922635,0.746774046952,0.773874628873,0.793556653446,0.821275423833,0.834444317689
1126,0.5,0.148754713245,0.1585737572,0.172997936283,0.217147877799,0.315831539206,0.382158841263,0.411778182331,0.426933264356,0.463642740203,0.480136353797,0.52614810084,0.561600300523,0.612112307162,0.637591484429
1127,0.25,0.0118403077693,0.0142787457362,0.0182496397925,0.0329710810342,0.080638059214,0.128112760199,0.15064943112,0.162520440989,0.194291193612,0.209942233158,0.256817543734,0.297084007828,0.356913955167,0.390367867747
1128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1129,0.75,0.497147852752,0.50794412946,0.523648290744,0.562638208591,0.648023996263,0.697330110199,0.717644220382,0.730827656669,0.75120315548,0.763038167234,0.786698187015,0.796525870792,0.826370874831,0.837858694067
1130,0.5,0.157271607283,0.167652836833,0.183301044757,0.22490356919,0.329502175118,0.399732049226,0.43021116869,0.451724639219,0.484199172244,0.505230745364,0.54722614149,0.566355966862,0.62210188113,0.642154931735
1131,0.25,0.0131009686936,0.0157990319609,0.0203104003225,0.0348360307769,0.0867902179333,0.135609467205,0.159243874678,0.178900974338,0.207936795711,0.230667580167,0.276524368015,0.301627072164,0.370358039775,0.392505864881
1132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1133,0.75,0.477318441006,0.487684093676,0.503230072605,0.545543917881,0.625712822515,0.67868980939,0.695364452636,0.703225912214,0.721996529729,0.740888808616,0.760859101296,0.779873202484,0.804068382411,0.817954826492
1134,0.5,0.142563927568,0.151974328359,0.166603128977,0.209459038656,0.304199282519,0.376447510974,0.400013415264,0.412509792114,0.442249773366,0.472032536474,0.505306469137,0.538199450566,0.582722086867,0.608543369137
1135,0.25,0.0107265446101,0.0129356099605,0.0167474254583,0.030438317131,0.0753240268337,0.12297351954,0.139844282268,0.150978111826,0.17727570449,0.203827161562,0.237532472245,0.272587838698,0.32597981509,0.358164475255
1136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1137,0.75,0.503401712798,0.514333801022,0.530300539558,0.566325958442,0.6557438914,0.701931708267,0.721823228994,0.731567357453,0.754205157568,0.770499105929,0.781441407529,0.792472386106,0.816611249819,0.829642711633
1138,0.5,0.161563538582,0.172228071169,0.188370500116,0.22724865823,0.338662454433,0.406635674289,0.437301627891,0.453453044145,0.490127180258,0.517604355694,0.538191379067,0.558935816675,0.604087086153,0.628674778739
1139,0.25,0.0135686042583,0.0163629741705,0.0210560748837,0.0346302580592,0.0909792069868,0.140913232511,0.165835860041,0.18120676043,0.214636737705,0.241944863685,0.267257049275,0.292883647577,0.348413451125,0.380129841272
1140,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1141,0.75,0.511887616516,0.523003988277,0.538765936298,0.580047114723,0.673759696917,0.719355557458,0.739228466092,0.75294497795,0.77225226004,0.776287076064,0.799063225002,0.817564279451,0.833656718153,0.844644934957
1142,0.5,0.168215750609,0.179319384323,0.195630626223,0.241175574476,0.362975771822,0.432810430485,0.462647953763,0.485068070025,0.519148722764,0.526761967523,0.569590049572,0.604545400045,0.635176647012,0.657829192484
1143,0.25,0.0146377463241,0.0176522994153,0.0225613728117,0.0389522409547,0.105377033003,0.160402605744,0.184299176017,0.204691214545,0.240445995289,0.249783592707,0.301340634425,0.344194609348,0.384721622473,0.417768866995
1144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1145,0.75,0.500002091918,0.510860352512,0.52807871316,0.57193990159,0.659848131222,0.70371982275,0.71696935011,0.733106354706,0.752012287596,0.759419291388,0.78273281812,0.799770688372,0.822702144149,0.827676741611
1146,0.5,0.158911733762,0.169401225252,0.186655983846,0.233739693279,0.344807896852,0.410637742436,0.431561103798,0.457517174124,0.487976383375,0.501193814964,0.539975823861,0.571183183486,0.613967605022,0.624528907126
1147,0.25,0.0130989606916,0.0157966104234,0.0207334206737,0.037037593405,0.0950092274255,0.145455545313,0.163475695589,0.186729075614,0.214623729521,0.229462513259,0.268424357472,0.304892724081,0.358258405625,0.374763676521
1148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1149,0.75,0.492854279354,0.503557314974,0.518733192027,0.569632224418,0.649333211035,0.701518900727,0.712904602007,0.727332480308,0.74830523676,0.765199033648,0.786378830878,0.801512037301,0.825203467693,0.836286714669
1150,0.5,0.152548758969,0.162618241386,0.177410314661,0.230555816863,0.330087230103,0.405141091499,0.423204993776,0.446414680847,0.48048193824,0.508318469293,0.545055753953,0.573623813747,0.617443070884,0.638670274712
1151,0.25,0.011870467855,0.0143151171046,0.0182961259744,0.0355978444404,0.0860826263856,0.139000003677,0.154635784587,0.175280444679,0.206328391898,0.233015964226,0.271657006339,0.306735539538,0.359471881373,0.387054375372
1152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1153,0.75,0.482096030136,0.492565434987,0.508406815308,0.551357079744,0.635375570752,0.695385301069,0.709935533233,0.724874004363,0.739504034946,0.757776093036,0.777225189535,0.793960082361,0.818431730418,0.83126480912
1154,0.5,0.145367698825,0.154963171757,0.170016800762,0.213830350284,0.314540336946,0.398427019298,0.420942339436,0.444060704874,0.467165156034,0.497504592263,0.531222286033,0.562685981488,0.608235048995,0.632176359331
1155,0.25,0.0109967026077,0.0132614053225,0.0172083797663,0.0311958482832,0.0796345688051,0.136360055539,0.155095343033,0.174615150574,0.195670891021,0.224683449212,0.260213424661,0.298649262445,0.354561592108,0.385185174977
1156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1157,0.75,0.483220633106,0.493714460319,0.509543776469,0.548905180485,0.634885009482,0.682851442801,0.703372668783,0.715689866476,0.732274028691,0.745740697937,0.770236081431,0.779939892346,0.815860598438,0.827473023457
1158,0.5,0.146957865714,0.15665830284,0.171829927422,0.211932162811,0.315285890426,0.381647968659,0.411801612101,0.43085991113,0.458327278399,0.480104728039,0.520717181463,0.537402920117,0.602031290141,0.624057642531
1159,0.25,0.0114984096464,0.013866435815,0.0179811817943,0.0308937012069,0.081347637061,0.126068017526,0.148817797144,0.164961141864,0.191490312534,0.21258374136,0.252553208473,0.270874057345,0.344382997355,0.37300342248
1160,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1161,0.75,0.504198056704,0.515147438675,0.531074305416,0.575916631708,0.66074095065,0.713471952255,0.725712649365,0.74043921459,0.767275744403,0.778341958843,0.795848634427,0.812992676619,0.836806242156,0.839642557079
1162,0.5,0.161739647829,0.172415805086,0.188508574038,0.237129416401,0.344490834964,0.423336332835,0.443024777652,0.466412596815,0.510035163394,0.530298512017,0.563114059628,0.595186939615,0.640632130276,0.646808589657
1163,0.25,0.0134847115314,0.0162618042567,0.020905315923,0.0379768342021,0.0938432909523,0.153198535483,0.170555912946,0.190786448652,0.230673326946,0.253926466444,0.293461312783,0.332336949845,0.391076553039,0.401297516721
1164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1165,0.75,0.49878092563,0.509612666851,0.525890672504,0.567496350584,0.65176103267,0.701884593972,0.716775256174,0.728204761041,0.750225266045,0.760675267385,0.78043132279,0.797192714484,0.821562311348,0.830780892775
1166,0.5,0.157938127039,0.168363352417,0.184606491937,0.229099903377,0.334332574683,0.407257360457,0.430273603689,0.447675313732,0.483625304074,0.502427300862,0.537694081432,0.567244071958,0.613943177936,0.632939717474
1167,0.25,0.0129305508508,0.0155935176202,0.0202022415593,0.0355188091149,0.0893667016315,0.14224944342,0.161153386472,0.176016215707,0.208893871722,0.229910486346,0.268630085893,0.30150714239,0.361081583222,0.389046024598
1168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1169,0.75,0.507718529263,0.518744363331,0.534377937595,0.5769054629,0.65778004445,0.7108946996,0.731846877171,0.742714711378,0.753256758018,0.766968008271,0.781018235886,0.797034527062,0.832909146715,0.845116896877
1170,0.5,0.165270332078,0.176179543757,0.192205179618,0.238777797444,0.340929551414,0.419459345118,0.452464216794,0.470840150963,0.489445491397,0.512949840678,0.537511830968,0.568000760533,0.633375951945,0.656975259029
1171,0.25,0.014284099842,0.0172258216332,0.022016292309,0.0387658567516,0.0919794980259,0.149755686922,0.177557184383,0.19547226432,0.215477940538,0.239173593485,0.266594524095,0.304651924515,0.381560694989,0.412641806379
1172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1173,0.75,0.486282167782,0.496842480599,0.511815990419,0.552246858147,0.641434877892,0.695455908863,0.716161619031,0.723690379337,0.745831903612,0.74980380461,0.774171564427,0.791963444511,0.824243845285,0.835039333405
1174,0.5,0.148511010928,0.15831396851,0.172714516706,0.214348098672,0.321365451965,0.398573684524,0.429096875093,0.441634224215,0.476222610248,0.483481915059,0.526423600408,0.559455769361,0.617752754854,0.639081984611
1175,0.25,0.0115064063349,0.0138760793719,0.017734992621,0.0312355596937,0.0825289865073,0.136785501273,0.160089775231,0.172212095648,0.202480294459,0.210937524769,0.25694703157,0.296268835327,0.363228462361,0.392241657263
1176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1177,0.75,0.499967938554,0.510825457459,0.526618701059,0.567171715707,0.658329633071,0.706836054332,0.717895937362,0.732733309078,0.749933881285,0.756384060336,0.788022790732,0.802988743866,0.830773694813,0.842918947997
1178,0.5,0.159114767952,0.169617661382,0.185449260077,0.228979205287,0.34335036923,0.415050873732,0.431134935098,0.455270439119,0.484461951094,0.496106644579,0.549375223634,0.577974435888,0.630055628221,0.653493773845
1179,0.25,0.0132048847533,0.0159243488888,0.0204715011405,0.0356169319649,0.0949117909924,0.148307337981,0.160821183246,0.18258547403,0.211491048637,0.224701750128,0.278333997833,0.314227214779,0.378818284184,0.409607360547
1180,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1181,0.75,0.490606927868,0.501261159036,0.516822076574,0.553337657017,0.644322641783,0.695640969885,0.715216005097,0.72580363917,0.746457647302,0.75696288472,0.781151827412,0.788642690315,0.808340823695,0.818218701013
1182,0.5,0.152761078166,0.16284457541,0.178107516985,0.216330620114,0.327181573799,0.400900211004,0.429928332215,0.447455333976,0.481094865236,0.498185830627,0.540191709039,0.554891194852,0.590081289385,0.610177507391
1183,0.25,0.0124346751287,0.0149955193678,0.0192964173529,0.0322144013574,0.0874359355396,0.140492487688,0.163276471908,0.18004864998,0.211570498611,0.228465118914,0.273616479773,0.293485845455,0.333769578314,0.362686430344
1184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1185,0.75,0.515615775386,0.526813109449,0.544139233183,0.580208714412,0.671950215163,0.72170282854,0.738112971838,0.747295170937,0.769938610837,0.783357100699,0.801502310137,0.813185975309,0.850315883443,0.855055059335
1186,0.5,0.171552126825,0.182875989022,0.2010472168,0.241442532828,0.358845453676,0.433947316998,0.460519073396,0.476394948019,0.514625115212,0.539144105826,0.572669980437,0.595553654952,0.664313192971,0.674708330659
1187,0.25,0.0155002223315,0.0186923970085,0.024386695676,0.0395971538596,0.101921130626,0.159145091165,0.182510895032,0.19861462881,0.235664060897,0.263561083193,0.3028511938,0.333135031156,0.415776062761,0.432985120873
1188,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1189,0.75,0.491394821787,0.502066163199,0.517725348854,0.561802509657,0.650091899136,0.700187459264,0.718694661068,0.729614715328,0.74591723012,0.755707436888,0.780724533588,0.799905428731,0.824504141915,0.834503786145
1190,0.5,0.152438765789,0.162500987745,0.177805791415,0.22411837097,0.333380927073,0.404886159374,0.432492531845,0.45068708139,0.477522871692,0.495128627414,0.538222044525,0.57163137958,0.617953928868,0.638198290218
1191,0.25,0.0120526772748,0.0145348514246,0.0187258328145,0.0342380226615,0.0896254689766,0.140165861699,0.162017932618,0.179337252368,0.204680976448,0.224446967524,0.269781577738,0.305692427414,0.364053193736,0.392566843129
1192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1193,0.75,0.495309192512,0.506065540083,0.521317008365,0.571482368396,0.648517350742,0.692056974995,0.717035999054,0.72380224839,0.735922667321,0.748728287327,0.778203592117,0.791887154326,0.818256637713,0.82961528378
1194,0.5,0.155766419273,0.166048293938,0.181152371502,0.234551902311,0.332229094541,0.395071427813,0.431304530065,0.44260474846,0.460875263841,0.483227765237,0.533901736777,0.558153210686,0.605973943739,0.627543359629
1195,0.25,0.0127577700169,0.0153851536449,0.0196637377931,0.038148311219,0.0905110011287,0.136133750543,0.162934672643,0.174021833304,0.189388873207,0.212990225207,0.2647824256,0.292974162759,0.348620048442,0.376186880105
1196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1197,0.75,0.483010647283,0.493499914353,0.508372688123,0.546305576009,0.647070392345,0.691093267595,0.71120221108,0.719431881799,0.745062969532,0.759948121412,0.782666336385,0.80287825124,0.824039207223,0.826528403909
1198,0.5,0.145960746393,0.15559536538,0.169748624118,0.208237150554,0.328582102755,0.391110545464,0.42222644367,0.435740718171,0.476200818941,0.502112415287,0.542973251347,0.577478092789,0.61765889323,0.623012223542
1199,0.25,0.0110914631103,0.0133756811631,0.0170954345511,0.0291972803039,0.0863444417694,0.129866063953,0.155323639198,0.168009045193,0.203398291979,0.230542683942,0.276432176254,0.313048168087,0.364326473881,0.373038323787
1200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1201,0.75,0.520310250703,0.531609532012,0.547630828214,0.594320801828,0.68657964194,0.724089137851,0.74225522463,0.755540870083,0.770633723362,0.781872846118,0.791771019001,0.818409550786,0.841592461811,0.851248352923
1202,0.5,0.175605765817,0.187197201783,0.204225025366,0.257252448135,0.3800613876,0.439639647108,0.46780200188,0.489441405094,0.516326182247,0.536820030663,0.555891300314,0.605515673545,0.649729929404,0.668056976346
1203,0.25,0.0162333816913,0.0195765459924,0.0250207489749,0.0454121333568,0.115895477808,0.166522689306,0.189949094618,0.20959992126,0.238371706372,0.26147805232,0.285884169847,0.34455854784,0.401926488931,0.42671998436
1204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1205,0.75,0.485489021311,0.496032109818,0.511722167839,0.55380643086,0.644895225453,0.693310158546,0.716928577645,0.729577939597,0.742530457654,0.754445635741,0.780209143232,0.800915906141,0.828712304811,0.84033046035
1206,0.5,0.147574748042,0.157315904514,0.172339664106,0.215590986977,0.325947108949,0.393452259512,0.428115070918,0.448745279465,0.470968575084,0.492061852157,0.536731300565,0.573430107581,0.624292586374,0.646562352211
1207,0.25,0.0112786812921,0.0136014557685,0.0175762164057,0.0315059979733,0.0852551876861,0.130919600953,0.156512841058,0.175229407531,0.197733099275,0.220564302462,0.267273290077,0.307450263797,0.368523654333,0.397814840428
1208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1209,0.75,0.499833082144,0.510687672449,0.526615758547,0.572638924443,0.657959784433,0.704281409525,0.726223401815,0.740743792765,0.757608669204,0.764588295896,0.787807342743,0.803779438388,0.819436276427,0.826217843383
1210,0.5,0.158446458474,0.168905237939,0.184813212046,0.234232386576,0.34249921257,0.410999499875,0.445783919772,0.469650042532,0.496829641577,0.50948357523,0.549335993167,0.577877647803,0.609410513483,0.623619125913
1211,0.25,0.0128642013251,0.0155135038211,0.0199866699998,0.0369883036558,0.0938749280235,0.144822253538,0.174740812221,0.197041573704,0.222333110565,0.236855849326,0.27905789271,0.311771326127,0.355126284391,0.37680862163
1212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1213,0.75,0.51581746212,0.527019176099,0.543689390159,0.586536834364,0.669216848002,0.726327817894,0.741189490722,0.755183570227,0.770748343363,0.776464341914,0.793731316234,0.810832742355,0.835832371029,0.843158628218
1214,0.5,0.171750915238,0.183087899117,0.200572899054,0.248867797326,0.356380001099,0.44273015161,0.466843578605,0.490155749867,0.516450399727,0.527242957609,0.559360559772,0.589721663767,0.637263994219,0.652716477106
1215,0.25,0.0154573080593,0.0186406448081,0.0240880103326,0.0424831011002,0.101755548091,0.168258647522,0.190031465854,0.212342799395,0.238474893422,0.251825613494,0.290000754175,0.324031624859,0.383422729454,0.406954427182
1216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1217,0.75,0.475578188809,0.485906049413,0.501395349359,0.543949098444,0.638321150302,0.690567230221,0.708176905034,0.719958129805,0.741633821251,0.75317029229,0.77016792602,0.793040989885,0.822970303754,0.834899144709
1218,0.5,0.140154623386,0.149405990132,0.163787566708,0.206250197031,0.317945215833,0.391545591082,0.417151470182,0.435446510732,0.470235926449,0.490654680672,0.521463226873,0.560063208267,0.614958345894,0.637917764955
1219,0.25,0.010043162055,0.0121114890056,0.0156804557288,0.0285425187213,0.0806506745942,0.131168552571,0.150439496305,0.16580083748,0.196976038614,0.219035199586,0.254142030056,0.294204929831,0.35975050639,0.390246468031
1220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1221,0.75,0.506068775914,0.517058783228,0.532641558595,0.569530391634,0.658188307618,0.702101767012,0.721193542209,0.738471473225,0.757878705978,0.772258557789,0.793662238911,0.805054571065,0.828077126348,0.837024805899
1222,0.5,0.164459410381,0.175315094507,0.191262098374,0.231501135757,0.343204170102,0.40907229386,0.439031063773,0.464853172552,0.496234785844,0.520735976386,0.558598900413,0.580017489478,0.62365531366,0.642586751378
1223,0.25,0.0143608604219,0.0173183905784,0.022134604515,0.0366773258176,0.0953349351079,0.146118727952,0.171701981952,0.19246344721,0.221436592908,0.24685601131,0.288307447222,0.314613531526,0.369291615437,0.398450696954
1224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1225,0.75,0.485289387665,0.495828140842,0.510771081161,0.554415679108,0.643472276221,0.698788333216,0.711245345936,0.721409199693,0.743567705748,0.753555252691,0.777987343126,0.798271474845,0.820423037282,0.834451439652
1226,0.5,0.148488917733,0.158290416982,0.172688822885,0.217870335038,0.323832003212,0.403334624222,0.422949512128,0.43969724043,0.474922782013,0.492511565708,0.5357162023,0.570012149702,0.610227823363,0.636966954606
1227,0.25,0.0117054768007,0.0141161471657,0.0180418228457,0.0330783343169,0.0835632843834,0.139738054568,0.156487763771,0.172286649143,0.203855519226,0.222896188367,0.269978852335,0.30578553691,0.354083713158,0.38852323237
1228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1229,0.75,0.502238030132,0.513144847322,0.52981352227,0.572118660681,0.657292242764,0.712634992164,0.73279602258,0.740693430038,0.755618977773,0.767681270576,0.797155624391,0.816051366996,0.833123377541,0.847946999202
1230,0.5,0.160839808763,0.171456569184,0.188277094998,0.233925146541,0.341662073995,0.422846050618,0.45267211781,0.46628261822,0.491988991647,0.513791566205,0.565828048837,0.599943202306,0.634248001772,0.662839520927
1231,0.25,0.0135492735924,0.0163396624738,0.0212490509289,0.0373339235446,0.093940229224,0.153709036641,0.176570139578,0.190399008796,0.216431686611,0.240906917696,0.297138728229,0.336317548516,0.38400280371,0.421569704074
1232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1233,0.75,0.514857033433,0.52603789033,0.541891272083,0.58536861348,0.680113615929,0.732521030871,0.752557242123,0.765476200596,0.784432304695,0.789279703512,0.811372072122,0.816376127593,0.83442050627,0.848874361781
1234,0.5,0.171721608033,0.183056657393,0.199707848961,0.247931484731,0.372291248709,0.454587212537,0.486369251424,0.508477004159,0.540693341859,0.550101497035,0.590877218985,0.601175058987,0.638240110868,0.668302973054
1235,0.25,0.0158317112399,0.0190921540021,0.0244016484247,0.0423458379709,0.112576357014,0.181202403285,0.208818677146,0.2309252076,0.263456802309,0.275706635944,0.323601442669,0.338719300954,0.39243223468,0.437203329513
1236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1237,0.75,0.550799567623,0.562760968059,0.580194151019,0.618209741201,0.690405826529,0.743027148397,0.754979623699,0.771104999055,0.776026137236,0.788588500219,0.804035706648,0.828879059935,0.839906671359,0.855045316637
1238,0.5,0.202802365231,0.216189002164,0.236407890442,0.28337025375,0.383754718412,0.46666291411,0.486530277794,0.51418198421,0.523325258917,0.546806083989,0.574245283792,0.62100467496,0.643524278374,0.673249017454
1239,0.25,0.022180246402,0.0267481306155,0.0344020787637,0.0556302869874,0.117515632634,0.185787575586,0.204223550317,0.231605950942,0.242426030505,0.270358785634,0.300927469199,0.357243953198,0.389040746507,0.428979006532
1240,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1241,0.75,0.537335170505,0.549004172299,0.566746781897,0.614166815916,0.685499825119,0.723681774821,0.742038883736,0.7588331616,0.769659797599,0.796120357462,0.802071881801,0.810549826728,0.832621674969,0.838484308746
1242,0.5,0.192047424421,0.204724146124,0.224712748082,0.281961425932,0.38072439856,0.440966468923,0.469034439037,0.497923268162,0.514712037845,0.56191888871,0.573728937806,0.590813069956,0.632385143764,0.645035720118
1243,0.25,0.0202836483117,0.0244609399088,0.0317825036873,0.0571901200442,0.119597337237,0.170603094232,0.193260460235,0.222537354428,0.23743734547,0.288459853716,0.304530832019,0.328494905475,0.38028133134,0.400716007011
1244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1245,0.75,0.531112637124,0.542646507705,0.559000428976,0.595622480856,0.685965448626,0.733015105506,0.754838145772,0.762077126724,0.774147240839,0.78590972289,0.808215105096,0.829327465699,0.842775832096,0.854725632059
1246,0.5,0.185566927733,0.197815882944,0.215809602533,0.258608103968,0.379638314079,0.452289300669,0.486836364241,0.499851109815,0.521708400488,0.543381964611,0.584364277105,0.625312376666,0.650983290046,0.674099084425
1247,0.25,0.0185978582103,0.0224279717891,0.0286651512666,0.0462400103038,0.116947314507,0.175378263188,0.204713349928,0.21899484463,0.243318050403,0.268292621421,0.315551911122,0.368174731763,0.400944384867,0.432738762414
1248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1249,0.75,0.534798111528,0.546412017458,0.562879421169,0.603803052411,0.685213383361,0.727758590753,0.742384889306,0.759085404991,0.773534465128,0.782841526777,0.8000624977,0.814009988011,0.830630504853,0.848390194971
1250,0.5,0.189193066543,0.201681376968,0.220026709454,0.26852164643,0.379596018489,0.447012614621,0.470932831407,0.499359677988,0.522165879319,0.537544078914,0.570352846438,0.597992951129,0.629585968097,0.663547962655
1251,0.25,0.0193697488849,0.0233588285618,0.0298548776695,0.0502775418987,0.117449610739,0.17459700046,0.196396365279,0.224761945268,0.245520417257,0.261046012801,0.301422470142,0.338571220265,0.378346946319,0.422892498119
1252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1253,0.75,0.541919780988,0.553688344156,0.571338350469,0.609025810465,0.685264883645,0.732779840908,0.746839025171,0.756335494351,0.773529906567,0.779813446871,0.795456773057,0.813811723589,0.833902871391,0.836314838702
1254,0.5,0.196334267883,0.209293956783,0.22944025121,0.275356233509,0.37982986897,0.453490093533,0.477043807626,0.491755718745,0.5216877467,0.533658637143,0.561341676891,0.597112083033,0.635405266139,0.64064718679
1255,0.25,0.0212796237635,0.0256620303291,0.033224018145,0.0539130290181,0.117908862294,0.178162230438,0.200809300393,0.213754339233,0.244552014878,0.259509530133,0.290744908189,0.336959022571,0.386139468092,0.394774246733
1256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1257,0.75,0.540405383657,0.552141059521,0.569741742809,0.609680566293,0.686393901425,0.732599368099,0.744230879289,0.759644417489,0.772086445563,0.786900935736,0.803086485748,0.822686694891,0.843980791341,0.846642481318
1258,0.5,0.194286575863,0.207111100119,0.227047276328,0.27533542487,0.379136016416,0.453070218979,0.472496370787,0.49841598181,0.518196776659,0.545498926815,0.574145968725,0.611104110307,0.653952652563,0.659794253874
